id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,test,TripEasier
678,28,Company Invited,2,6.398594934535208,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,1,4,Manager,12.812479321502156,0,Single,No Car,2_child,20s,0,25.0,33.312446235905604,1,1.0,4.0
679,46,Company Invited,1,7.591357046698551,Salaried,female,3.0,5.0,Deluxe,3.0,4.0,0,2,AVP,12.797895598097004,0,Married,No Car,2_child,40s,0,15.0,38.39368679429101,1,1.0,2.0
680,36,Self Enquiry,1,7.427144133408616,Small Business,female,2.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.611541086966117,0,Married,No Car,1_child,30s,0,10.0,37.834623260898354,1,1.0,3.0
681,50,Self Enquiry,1,7.528869256642251,Small Business,female,2.0,5.0,Basic,3.0,7.0,0,2,Executive,12.509785535054482,0,Married,Has Car,1_child,50s,0,10.0,37.52935660516344,1,1.0,9.0
682,32,Self Enquiry,1,6.493753839851686,Small Business,female,3.0,5.0,Basic,3.0,3.0,0,2,Executive,12.644330802262578,0,Divorced,No Car,2_child,30s,0,15.0,37.93299240678773,1,1.0,6.0
683,45,Company Invited,1,6.580639137284949,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,1,Manager,12.793862088206213,0,Single,No Car,1_child,40s,0,10.0,49.89606214400423,1,1.0,6.0
684,36,Self Enquiry,1,6.803505257608338,Salaried,male,2.0,5.0,Basic,3.0,2.0,0,2,Executive,12.658806125548448,0,Married,No Car,1_child,30s,0,10.0,49.36934388963895,1,1.0,9.0
685,37,Company Invited,1,6.803505257608338,Small Business,female,2.0,5.0,Deluxe,3.0,1.0,0,2,Senior Manager,12.836921460595883,0,Single,Has Car,1_child,30s,0,10.0,38.51076438178765,1,1.0,6.0
686,50,Company Invited,1,6.928537818164665,Small Business,female,2.0,5.0,Basic,4.0,1.0,0,2,AVP,12.835683469284747,0,Divorced,Has Car,1_child,50s,0,10.0,38.50705040785424,1,1.0,9.0
687,41,Company Invited,1,7.2305631534092925,Salaried,female,2.0,5.0,Standard,3.0,3.0,0,1,Senior Manager,12.806161109838516,0,Married,Has Car,1_child,40s,0,10.0,38.41848332951555,1,1.0,3.0
688,42,Self Enquiry,1,6.042632833682381,Salaried,male,2.0,5.0,Basic,3.0,1.0,0,1,Executive,12.676079399771028,0,Married,Has Car,1_child,40s,0,10.0,49.43670965910702,1,1.0,9.0
689,43,Self Enquiry,1,7.427144133408616,Small Business,female,2.0,5.0,Deluxe,3.0,5.0,0,1,Manager,12.611541086966117,0,Divorced,Has Car,1_child,40s,0,10.0,37.834623260898354,1,1.0,3.0
690,35,Self Enquiry,1,6.042632833682381,Salaried,male,2.0,5.0,Basic,3.0,3.0,0,2,Executive,12.63403609064723,1,Married,Has Car,1_child,30s,0,10.0,49.27274075352421,1,1.0,9.0
691,38,Self Enquiry,1,6.398594934535208,Salaried,male,3.0,5.0,King,4.0,5.0,0,2,VP,13.038472943383574,0,Single,No Car,2_child,30s,0,15.0,50.85004447919594,1,1.0,4.0
692,43,Company Invited,1,6.042632833682381,Salaried,female,3.0,5.0,Deluxe,3.0,4.0,0,1,AVP,13.265269935506122,0,Divorced,Has Car,2_child,40s,0,15.0,39.79580980651836,1,1.0,2.0
693,52,Self Enquiry,1,6.803505257608338,Salaried,male,2.0,5.0,Deluxe,3.0,5.0,1,2,AVP,13.120884284084912,0,Divorced,Has Car,1_child,50s,0,20.0,51.17144870793116,1,1.0,3.0
694,40,Company Invited,1,6.580639137284949,Small Business,male,2.0,4.0,Basic,3.0,12.0,0,2,Executive,12.50161499490616,0,Married,No Car,1_child,40s,0,8.0,48.75629848013402,1,1.0,9.0
695,41,Self Enquiry,1,6.803505257608338,Large Business,male,3.0,5.0,Standard,3.0,2.0,1,2,Senior Manager,12.911200273080158,0,Single,No Car,2_child,40s,0,25.0,50.35368106501262,1,1.0,4.0
696,40,Self Enquiry,2,6.398594934535208,Large Business,female,3.0,6.0,Basic,3.0,7.0,0,4,Executive,12.659664205536007,0,Single,No Car,2_child,40s,0,18.0,25.31932841107201,1,1.0,12.0
697,40,Company Invited,2,6.493753839851686,Small Business,female,2.0,4.0,Basic,4.0,6.0,0,2,Executive,12.512328649564148,0,Married,No Car,1_child,40s,0,8.0,25.024657299128297,1,1.0,9.0
698,41,Self Enquiry,2,5.8888779583328805,Salaried,male,3.0,6.0,Deluxe,3.0,4.0,0,2,Manager,12.950081652408707,0,Married,No Car,2_child,40s,0,18.0,33.67021229626264,1,1.0,2.0
699,40,Self Enquiry,2,6.660575149839686,Small Business,male,3.0,5.0,Deluxe,3.0,28.0,0,3,Manager,12.6740930595039,0,Married,No Car,2_child,40s,0,15.0,32.95264195471014,1,1.0,2.0
700,37,Self Enquiry,2,6.175867270105761,Small Business,male,3.0,5.0,Basic,3.0,8.0,0,3,Executive,12.640954150918772,0,Married,Has Car,2_child,30s,0,15.0,32.866480792388806,1,1.0,6.0
701,34,Self Enquiry,2,7.0,Salaried,male,3.0,5.0,Deluxe,3.0,12.0,0,4,Manager,12.673623268614842,0,Married,Has Car,2_child,30s,0,15.0,32.95142049839859,1,1.0,2.0
702,25,Self Enquiry,2,6.734591659972948,Salaried,female,3.0,5.0,Deluxe,3.0,5.0,0,3,Manager,12.60360974318277,0,Married,Has Car,2_child,20s,0,15.0,25.20721948636554,1,1.0,2.0
703,33,Company Invited,2,6.928537818164665,Salaried,female,3.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.691875802309813,0,Married,Has Car,2_child,30s,0,15.0,25.383751604619626,1,1.0,2.0
704,39,Company Invited,1,7.528869256642251,Salaried,male,2.0,6.0,Deluxe,3.0,4.0,0,2,Manager,12.698681344109602,0,Single,No Car,1_child,30s,0,12.0,49.52485724202745,1,1.0,6.0
705,50,Company Invited,2,6.985641817639208,Salaried,male,2.0,3.0,Deluxe,3.0,6.0,0,1,AVP,13.20032576887368,0,Married,Has Car,0_child,50s,0,6.0,34.32084699907157,0,2.0,6.0
706,51,Self Enquiry,2,6.928537818164665,Salaried,male,2.0,3.0,Deluxe,3.0,5.0,0,2,AVP,13.229019852943267,0,Divorced,Has Car,0_child,50s,0,6.0,34.3954516176525,0,2.0,6.0
707,33,Company Invited,2,6.734591659972948,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,2,Executive,12.48410581669433,0,Single,No Car,0_child,30s,0,6.0,32.45867512340526,0,2.0,36.0
708,32,Company Invited,1,6.493753839851686,Small Business,male,3.0,5.0,Basic,4.0,7.0,0,5,Executive,12.657995040033066,1,Single,No Car,1_child,30s,0,15.0,49.36618065612896,1,1.0,12.0
709,38,Self Enquiry,1,6.398594934535208,Large Business,female,3.0,5.0,Deluxe,4.0,8.0,0,4,Manager,12.698452181484107,0,Single,Has Car,2_child,30s,0,15.0,38.09535654445232,1,1.0,4.0
710,30,Self Enquiry,1,6.928537818164665,Small Business,male,3.0,5.0,Deluxe,4.0,8.0,0,4,Manager,12.855858150976186,0,Single,No Car,2_child,30s,0,15.0,50.13784678880712,1,1.0,4.0
711,39,Self Enquiry,1,6.175867270105761,Salaried,male,3.0,5.0,Basic,3.0,28.0,0,3,Executive,12.652010887313724,1,Single,No Car,2_child,30s,0,15.0,49.34284246052353,1,1.0,12.0
712,39,Self Enquiry,1,7.496097345175956,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.811497287193886,0,Married,No Car,2_child,30s,0,15.0,49.96483942005615,1,1.0,2.0
713,42,Company Invited,2,6.734591659972948,Salaried,male,2.0,3.0,Deluxe,3.0,2.0,1,2,Manager,12.80216086806413,1,Married,No Car,0_child,40s,0,16.0,33.285618256966735,0,2.0,6.0
714,54,Company Invited,1,6.8679744089702925,Small Business,male,1.0,1.0,Deluxe,3.0,5.0,0,2,AVP,13.161586013632684,0,Single,No Car,0_child,50s,0,1.0,51.330185453167466,0,2.0,16.0
715,46,Self Enquiry,1,7.528869256642251,Large Business,male,1.0,3.0,Deluxe,3.0,2.0,0,5,AVP,13.02738434276539,0,Divorced,Has Car,0_child,40s,0,3.0,50.80679893678503,0,2.0,8.0
716,42,Self Enquiry,2,7.560601162768557,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,AVP,13.213229149991658,0,Divorced,Has Car,0_child,40s,0,12.0,34.35439578997831,0,2.0,4.0
717,60,Company Invited,1,6.734591659972948,Salaried,male,2.0,3.0,King,3.0,24.0,0,1,VP,13.119049893875982,0,Married,Has Car,0_child,60s,0,6.0,51.16429458611633,0,2.0,6.0
718,35,Self Enquiry,2,6.398594934535208,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.773786980102852,0,Single,No Car,1_child,30s,0,8.0,33.21184614826741,1,1.0,6.0
719,28,Self Enquiry,3,6.398594934535208,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,4,Executive,12.627365169981202,0,Single,No Car,2_child,20s,0,12.0,12.627365169981202,1,1.0,12.0
720,47,Self Enquiry,2,7.621195162809845,Small Business,female,2.0,4.0,Deluxe,3.0,3.0,0,4,Manager,12.77950962213725,0,Married,No Car,1_child,40s,0,8.0,25.5590192442745,1,1.0,3.0
721,32,Company Invited,3,6.928537818164665,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.66370633152017,0,Single,Has Car,1_child,30s,0,8.0,16.46281823097622,1,1.0,6.0
722,23,Self Enquiry,2,6.175867270105761,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,3,Manager,12.737732717023684,0,Single,No Car,1_child,20s,0,10.0,33.11810506426158,1,1.0,6.0
723,10,Self Enquiry,2,6.928537818164665,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,4,Manager,12.740769080885942,1,Single,Has Car,2_child,10s,0,15.0,33.12599961030345,1,1.0,4.0
724,37,Self Enquiry,2,7.560601162768557,Salaried,male,2.0,5.0,Deluxe,3.0,12.0,0,3,Manager,12.749605508064024,0,Single,No Car,1_child,30s,0,10.0,33.14897432096646,1,1.0,6.0
725,34,Self Enquiry,2,6.293419278846481,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.706760050793218,0,Divorced,No Car,1_child,30s,0,8.0,33.03757613206237,1,1.0,3.0
726,39,Self Enquiry,2,6.8679744089702925,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.704438973621391,0,Single,No Car,2_child,30s,0,12.0,33.03154133141562,1,1.0,4.0
727,25,Self Enquiry,2,6.580639137284949,Salaried,female,2.0,4.0,Standard,3.0,3.0,0,3,Senior Manager,12.821260987319455,0,Single,No Car,1_child,20s,0,8.0,25.64252197463891,1,1.0,6.0
728,43,Self Enquiry,2,7.560601162768557,Small Business,male,2.0,4.0,Deluxe,3.0,7.0,1,4,Manager,12.902267676671158,0,Single,No Car,1_child,40s,0,18.0,33.54589595934501,1,1.0,6.0
729,39,Company Invited,2,6.398594934535208,Large Business,female,3.0,4.0,Standard,3.0,20.0,1,4,Senior Manager,12.838436910495885,0,Single,Has Car,2_child,30s,0,22.0,25.67687382099177,1,1.0,4.0
730,39,Self Enquiry,2,6.660575149839686,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,4,Senior Manager,12.96106957947924,0,Married,Has Car,1_child,30s,0,8.0,33.69878090664602,1,1.0,3.0
731,47,Self Enquiry,3,6.042632833682381,Salaried,male,2.0,1.0,Deluxe,3.0,1.0,1,1,AVP,13.113375103625811,0,Married,Has Car,0_child,40s,0,12.0,17.047387634713555,0,2.0,6.0
732,50,Self Enquiry,2,6.660575149839686,Salaried,female,2.0,4.0,Deluxe,3.0,5.0,0,4,AVP,13.052179082168172,0,Divorced,Has Car,1_child,50s,0,8.0,26.104358164336343,1,1.0,3.0
733,39,Self Enquiry,1,7.2305631534092925,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.782042544427734,0,Married,No Car,1_child,30s,0,8.0,49.849965923268165,1,1.0,3.0
734,57,Self Enquiry,1,6.493753839851686,Large Business,male,2.0,4.0,Standard,3.0,5.0,0,5,Senior Manager,12.899222326086994,0,Married,Has Car,1_child,50s,0,8.0,50.30696707173928,1,1.0,3.0
735,33,Company Invited,1,6.293419278846481,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,3,Executive,12.624802717035696,0,Divorced,Has Car,1_child,30s,0,8.0,37.87440815110709,1,1.0,9.0
736,50,Self Enquiry,1,6.398594934535208,Small Business,male,2.0,4.0,Basic,3.0,6.0,0,3,Executive,12.488978329176614,0,Married,Has Car,1_child,50s,0,8.0,48.7070154837888,1,1.0,9.0
737,35,Company Invited,1,6.493753839851686,Small Business,female,3.0,5.0,Basic,3.0,1.0,0,4,Executive,13.0,1,Married,No Car,2_child,30s,0,15.0,39.0,1,1.0,6.0
738,23,Company Invited,1,6.293419278846481,Large Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.463447560792684,1,Single,No Car,1_child,20s,0,8.0,48.60744548709146,1,1.0,18.0
739,33,Company Invited,1,7.0,Small Business,female,2.0,5.0,Basic,3.0,3.0,0,4,Executive,12.63579449889462,0,Married,Has Car,1_child,30s,0,10.0,37.90738349668386,1,1.0,9.0
740,41,Self Enquiry,1,6.293419278846481,Small Business,male,2.0,4.0,Basic,3.0,3.0,0,4,Executive,12.611541086966117,0,Married,No Car,1_child,40s,0,8.0,49.18501023916786,1,1.0,9.0
741,46,Self Enquiry,1,7.496097345175956,Large Business,male,2.0,4.0,Basic,3.0,5.0,0,3,Executive,12.689889802183568,0,Married,No Car,1_child,40s,0,8.0,49.49057022851592,1,1.0,9.0
742,44,Self Enquiry,2,6.580639137284949,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,13.117694495116046,0,Single,Has Car,1_child,40s,0,8.0,34.106005687301725,1,1.0,18.0
743,50,Company Invited,2,6.042632833682381,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,13.106175050647805,0,Married,Has Car,1_child,50s,0,8.0,34.07605513168429,1,1.0,3.0
744,45,Self Enquiry,2,6.580639137284949,Small Business,male,2.0,4.0,Deluxe,3.0,20.0,0,4,Manager,12.72785601333031,0,Married,No Car,1_child,40s,0,8.0,33.09242563465881,1,1.0,3.0
745,29,Self Enquiry,2,6.175867270105761,Salaried,male,2.0,4.0,Standard,3.0,1.0,0,2,Senior Manager,12.766362491951408,0,Single,No Car,0_child,20s,0,8.0,33.192542479073666,0,2.0,12.0
746,41,Self Enquiry,1,6.803505257608338,Salaried,male,2.0,4.0,King,3.0,2.0,0,4,VP,13.185396390833676,0,Married,Has Car,1_child,40s,0,8.0,51.42304592425134,1,1.0,3.0
747,57,Company Invited,1,6.660575149839686,Salaried,male,2.0,4.0,King,3.0,5.0,1,3,VP,13.247454753077244,1,Married,Has Car,1_child,50s,0,18.0,51.665073537001255,1,1.0,3.0
748,59,Company Invited,1,6.042632833682381,Small Business,male,2.0,3.0,King,3.0,2.0,0,1,VP,13.113375103625811,0,Single,Has Car,0_child,50s,0,6.0,51.14216290414066,0,2.0,12.0
749,36,Company Invited,2,6.8679744089702925,Small Business,female,2.0,3.0,Deluxe,3.0,2.0,0,4,Manager,12.46945946393422,1,Married,Has Car,1_child,30s,0,6.0,24.93891892786844,1,1.0,3.0
750,38,Self Enquiry,2,7.090909822079984,Small Business,male,2.0,3.0,Deluxe,3.0,5.0,0,4,Manager,12.674046090345408,0,Married,Has Car,1_child,30s,0,6.0,32.95251983489806,1,1.0,3.0
751,42,Self Enquiry,1,6.803505257608338,Salaried,female,2.0,4.0,Deluxe,3.0,4.0,0,4,Manager,12.770508228143177,0,Single,No Car,1_child,40s,0,8.0,38.31152468442953,1,1.0,6.0
752,49,Self Enquiry,1,6.985641817639208,Salaried,female,2.0,5.0,Basic,3.0,12.0,1,3,Manager,13.0,0,Married,No Car,1_child,40s,0,20.0,39.0,1,1.0,9.0
753,47,Self Enquiry,2,6.734591659972948,Small Business,male,2.0,4.0,Deluxe,3.0,1.0,1,4,Manager,12.611541086966117,1,Divorced,No Car,1_child,40s,0,18.0,32.790006826111906,1,1.0,3.0
754,22,Self Enquiry,1,7.13966033596492,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,4,Executive,12.521671395976163,0,Single,Has Car,1_child,20s,0,6.0,48.83451844430704,1,1.0,18.0
755,47,Self Enquiry,2,6.734591659972948,Small Business,female,3.0,4.0,Standard,3.0,1.0,0,4,Senior Manager,13.060490101343552,0,Single,Has Car,2_child,40s,0,12.0,26.120980202687104,1,1.0,4.0
756,56,Self Enquiry,1,6.734591659972948,Small Business,male,2.0,3.0,Basic,3.0,7.0,0,5,Executive,12.847929163278051,0,Divorced,Has Car,1_child,50s,0,6.0,50.1069237367844,1,1.0,9.0
757,50,Self Enquiry,2,6.803505257608338,Small Business,female,3.0,5.0,Basic,3.0,3.0,0,3,Executive,12.671977260282802,0,Married,No Car,2_child,50s,0,15.0,25.343954520565603,1,1.0,6.0
758,37,Company Invited,2,6.8679744089702925,Small Business,male,2.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,12.830555472063969,0,Divorced,Has Car,1_child,30s,0,8.0,33.35944422736632,1,1.0,3.0
759,35,Company Invited,3,6.734591659972948,Small Business,male,2.0,5.0,Basic,3.0,28.0,0,2,Executive,12.611541086966117,1,Single,No Car,1_child,30s,0,10.0,16.395003413055953,1,1.0,18.0
760,27,Company Invited,3,7.039660349862076,Salaried,female,2.0,4.0,Deluxe,3.0,4.0,0,2,Manager,12.676079399771028,0,Single,No Car,1_child,20s,0,8.0,12.676079399771028,1,1.0,6.0
761,22,Self Enquiry,2,6.660575149839686,Salaried,male,1.0,4.0,Basic,3.0,1.0,0,2,Executive,12.429300193316582,1,Single,Has Car,0_child,20s,0,4.0,32.31618050262311,0,2.0,48.0
762,30,Self Enquiry,2,6.042632833682381,Salaried,male,3.0,5.0,Basic,3.0,3.0,0,4,Executive,12.610690728347013,0,Divorced,No Car,2_child,30s,0,15.0,32.78779589370223,1,1.0,6.0
763,29,Self Enquiry,2,6.734591659972948,Small Business,male,2.0,5.0,Standard,3.0,3.0,0,4,Senior Manager,12.893103660422376,0,Married,Has Car,1_child,20s,0,10.0,33.52206951709818,1,1.0,3.0
764,33,Self Enquiry,1,6.293419278846481,Small Business,male,2.0,5.0,Basic,3.0,3.0,0,3,Executive,12.765691290604371,0,Married,Has Car,1_child,30s,0,10.0,49.78619603335704,1,1.0,9.0
765,32,Company Invited,1,6.803505257608338,Small Business,female,2.0,5.0,Standard,3.0,2.0,0,2,Senior Manager,12.835003919573522,0,Divorced,No Car,1_child,30s,0,10.0,38.50501175872056,1,1.0,3.0
766,52,Company Invited,1,6.734591659972948,Salaried,male,1.0,4.0,Deluxe,3.0,6.0,0,1,AVP,13.201490589216307,0,Single,Has Car,0_child,50s,0,4.0,51.4858132979436,0,2.0,16.0
767,51,Self Enquiry,2,7.13966033596492,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,5,Manager,12.718015644799578,0,Married,No Car,1_child,50s,0,8.0,33.066840676478904,1,1.0,3.0
768,34,Company Invited,2,6.580639137284949,Small Business,female,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.873904582205109,0,Married,No Car,1_child,30s,0,8.0,25.747809164410217,1,1.0,3.0
769,34,Self Enquiry,2,6.734591659972948,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.944864572424931,0,Married,No Car,1_child,30s,0,8.0,33.656647888304825,1,1.0,3.0
770,38,Company Invited,2,7.528869256642251,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,3,Manager,12.824795265365983,0,Married,No Car,1_child,30s,0,8.0,33.34446768995156,1,1.0,3.0
771,35,Company Invited,2,7.2305631534092925,Small Business,female,2.0,4.0,Basic,4.0,5.0,0,4,Executive,12.70129009297845,0,Divorced,Has Car,1_child,30s,0,8.0,25.4025801859569,1,1.0,9.0
772,34,Company Invited,2,6.8679744089702925,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.709891781083128,0,Single,Has Car,1_child,30s,0,8.0,33.04571863081613,1,1.0,6.0
773,49,Self Enquiry,2,7.390798521735676,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,4,AVP,12.931991906820237,0,Married,Has Car,1_child,40s,0,8.0,33.62317895773262,1,1.0,3.0
774,26,Self Enquiry,2,6.580639137284949,Small Business,female,3.0,4.0,Basic,4.0,5.0,0,3,Executive,13.0,1,Divorced,Has Car,2_child,20s,0,12.0,26.0,1,1.0,6.0
775,29,Company Invited,3,7.621195162809845,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.68951987822955,0,Single,No Car,1_child,20s,0,10.0,16.496375841698416,1,1.0,6.0
776,27,Self Enquiry,2,7.462214939768189,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.67517274171282,0,Married,No Car,1_child,20s,0,8.0,32.95544912845334,1,1.0,3.0
777,27,Self Enquiry,2,6.8679744089702925,Large Business,male,3.0,4.0,Basic,4.0,7.0,0,4,Senior Manager,12.8224089736751,0,Single,Has Car,2_child,20s,0,12.0,33.33826333155526,1,1.0,12.0
778,24,Company Invited,2,6.928537818164665,Small Business,male,2.0,5.0,Basic,4.0,12.0,0,3,Executive,12.655174981667413,1,Married,No Car,1_child,20s,0,10.0,32.903454952335274,1,1.0,9.0
779,30,Self Enquiry,2,6.293419278846481,Small Business,female,3.0,4.0,Deluxe,3.0,1.0,0,5,Senior Manager,12.706850963741102,0,Single,Has Car,2_child,30s,0,12.0,25.413701927482204,1,1.0,4.0
780,43,Self Enquiry,2,6.175867270105761,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.779425080802122,0,Single,No Car,1_child,40s,0,8.0,33.22650521008552,1,1.0,6.0
781,31,Self Enquiry,2,7.353081920515432,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,4,Manager,12.694686402110872,0,Single,No Car,1_child,30s,0,8.0,33.00618464548827,1,1.0,6.0
782,20,Self Enquiry,3,6.293419278846481,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,4,Executive,12.611541086966117,1,Divorced,Has Car,1_child,20s,0,8.0,16.395003413055953,1,1.0,9.0
783,25,Company Invited,2,6.8679744089702925,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,4,Executive,12.71233587739622,0,Single,No Car,2_child,20s,0,12.0,33.05207328123017,1,1.0,12.0
784,40,Self Enquiry,2,6.042632833682381,Small Business,female,3.0,4.0,Deluxe,3.0,8.0,0,3,Manager,12.863854272251563,0,Divorced,No Car,2_child,40s,0,12.0,25.727708544503127,1,1.0,2.0
785,22,Self Enquiry,2,6.398594934535208,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.743051278402875,0,Single,No Car,1_child,20s,0,8.0,33.13193332384748,1,1.0,18.0
786,40,Self Enquiry,2,6.042632833682381,Salaried,female,3.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.93868329823659,0,Married,No Car,2_child,40s,0,12.0,25.87736659647318,1,1.0,2.0
787,43,Self Enquiry,2,6.042632833682381,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.735879971490226,0,Married,Has Car,1_child,40s,0,8.0,33.11328792587459,1,1.0,3.0
788,22,Self Enquiry,2,6.734591659972948,Salaried,female,2.0,4.0,Basic,4.0,2.0,0,3,Executive,12.632323557588636,0,Single,Has Car,1_child,20s,0,8.0,25.264647115177272,1,1.0,18.0
789,40,Self Enquiry,2,6.293419278846481,Salaried,male,2.0,4.0,Standard,3.0,5.0,0,3,Senior Manager,12.795568959260637,0,Married,No Car,1_child,40s,0,8.0,33.26847929407766,1,1.0,3.0
790,39,Self Enquiry,3,6.293419278846481,Salaried,male,2.0,4.0,Standard,3.0,5.0,0,3,Senior Manager,13.102162710901052,1,Single,No Car,1_child,30s,0,8.0,17.03281152417137,1,1.0,6.0
791,30,Company Invited,3,6.580639137284949,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.709483850298792,0,Single,Has Car,2_child,30s,0,12.0,16.52232900538843,1,1.0,4.0
792,39,Company Invited,3,6.042632833682381,Salaried,male,3.0,4.0,Deluxe,4.0,7.0,0,4,Manager,12.745197054748887,0,Single,No Car,2_child,30s,0,12.0,16.568756171173554,1,1.0,4.0
793,54,Self Enquiry,2,7.650168700845001,Salaried,female,2.0,5.0,Deluxe,3.0,5.0,0,3,Manager,12.766105489342843,0,Divorced,No Car,1_child,50s,0,10.0,25.532210978685686,1,1.0,3.0
794,49,Self Enquiry,2,6.580639137284949,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,3,Manager,12.623519024037233,0,Married,Has Car,1_child,40s,0,8.0,32.821149462496805,1,1.0,3.0
795,41,Self Enquiry,2,6.734591659972948,Salaried,male,3.0,4.0,Deluxe,3.0,8.0,0,3,Manager,13.017005083966255,0,Divorced,Has Car,2_child,40s,0,12.0,33.84421321831226,1,1.0,2.0
796,43,Company Invited,2,6.042632833682381,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,3,Manager,12.70101580809836,0,Single,Has Car,1_child,40s,0,8.0,33.02264110105574,1,1.0,6.0
797,43,Self Enquiry,2,6.042632833682381,Salaried,male,2.0,4.0,Deluxe,3.0,5.0,0,4,Manager,12.685023627567174,0,Divorced,Has Car,1_child,40s,0,8.0,32.981061431674654,1,1.0,3.0
798,36,Self Enquiry,2,6.398594934535208,Salaried,male,2.0,4.0,Basic,3.0,4.0,0,3,Executive,12.466515835145202,0,Single,No Car,1_child,30s,0,8.0,32.412941171377526,1,1.0,18.0
799,52,Self Enquiry,2,6.493753839851686,Salaried,male,2.0,4.0,King,4.0,3.0,0,4,Manager,12.9094572444426,0,Married,No Car,1_child,50s,0,8.0,33.56458883555076,1,1.0,3.0
800,26,Company Invited,2,6.8679744089702925,Small Business,female,2.0,4.0,Basic,4.0,2.0,1,3,Executive,12.673576277384964,0,Divorced,Has Car,1_child,20s,0,18.0,25.347152554769927,1,1.0,9.0
801,38,Self Enquiry,2,7.186144304522325,Salaried,male,2.0,4.0,Deluxe,3.0,20.0,1,4,Manager,12.770977279970628,0,Single,No Car,1_child,30s,0,18.0,33.20454092792364,1,1.0,6.0
