id,Age_int,TypeofContact_int,CityTier,Duration_int,Occupation_int,Gender_int,NumberOfPersonVisiting,NumberOfFollowups_normalized,ProductPitched_int,PreferredPropertyStar,NumberOfTrips_int,Passport,PitchSatisfactionScore,Designation_int,MonthlyIncome_int,customer_info_kekkon_int,customer_info_car_int,customer_info_child_int,ProdTaken
1195,36,1,1,1080,1,0,2.0,3.0,2,3.0,1,0,5,1,309030.0,0,1,1,0
1196,32,1,1,1500,1,1,1.0,3.0,0,3.0,2,0,4,0,259860.0,1,0,0,1
1197,40,0,1,480,2,1,2.0,4.0,0,3.0,2,0,3,0,340605.0,1,1,1,0
1199,59,0,1,1140,0,1,1.0,3.0,1,4.0,6,0,5,4,525255.0,1,1,0,0
1200,38,0,1,480,1,1,1.0,3.0,0,3.0,4,1,3,0,260000.0,1,0,0,0
1201,56,0,2,720,1,1,2.0,4.0,1,3.0,2,1,2,2,427830.0,1,1,1,0
1202,37,0,1,720,1,0,2.0,5.0,2,3.0,3,0,1,1,362310.0,0,0,0,0
1203,34,1,2,1080,0,1,2.0,4.0,2,3.0,1,0,4,1,332550.0,0,1,1,0
1204,47,1,1,840,0,0,2.0,3.0,0,4.0,2,1,4,0,267540.0,1,0,1,1
1205,9,0,1,1680,0,0,1.0,3.0,3,3.0,2,1,4,3,449550.0,2,1,0,0
1206,54,0,2,840,1,0,2.0,4.0,1,3.0,2,0,1,3,562470.0,2,1,0,0
1207,46,0,3,1320,0,1,2.0,4.0,2,3.0,7,0,2,1,330000.0,2,0,1,0
1208,43,0,2,540,0,1,2.0,4.0,1,3.0,2,1,2,2,446430.0,2,0,1,0
1209,24,1,1,900,0,0,2.0,4.0,0,3.0,2,0,2,0,268350.0,0,0,0,0
1210,42,0,3,660,1,1,2.0,4.0,2,3.0,3,0,2,1,385650.0,0,0,0,0
1211,35,1,3,1440,0,0,2.0,4.0,2,3.0,3,0,2,1,397260.0,1,1,1,0
1212,38,0,2,720,2,0,2.0,4.0,1,3.0,2,0,2,2,377700.0,2,0,1,0
1213,34,0,3,960,1,0,2.0,4.0,1,4.0,2,0,2,2,321090.0,1,0,0,0
1214,56,1,2,480,1,1,2.0,4.0,3,3.0,6,0,2,4,413505.0,0,1,1,0
1215,61,0,3,420,0,0,2.0,4.0,2,3.0,4,0,1,1,393480.0,0,0,0,0
1216,45,1,2,900,0,0,2.0,4.0,2,3.0,5,0,2,1,359655.0,1,0,1,0
1217,33,0,2,600,1,1,2.0,4.0,1,3.0,2,0,2,2,385560.0,1,1,1,0
1218,40,0,2,420,0,0,2.0,4.0,2,3.0,5,0,2,1,323190.0,2,0,1,0
1219,7,0,2,480,2,0,2.0,4.0,0,3.0,2,0,2,0,255600.0,0,1,1,1
1220,35,1,3,780,2,0,2.0,4.0,0,3.0,2,0,2,0,256170.0,0,1,0,1
1221,25,1,2,660,0,1,2.0,4.0,0,3.0,2,0,2,0,300000.0,0,1,0,1
1222,29,0,2,480,1,0,2.0,4.0,0,3.0,2,0,2,0,369585.0,1,1,0,0
1223,20,1,2,840,1,1,2.0,4.0,0,4.0,3,0,2,0,260000.0,0,1,0,1
1224,30,0,2,1020,1,0,2.0,4.0,0,3.0,2,0,2,0,300000.0,1,0,0,0
1225,28,0,2,360,1,1,2.0,4.0,1,3.0,2,0,1,2,380000.0,1,0,0,0
1226,24,0,2,1440,1,0,2.0,4.0,0,3.0,2,0,2,0,263640.0,0,0,1,1
1227,44,1,2,1380,1,0,2.0,4.0,3,3.0,5,0,2,3,377730.0,2,0,0,0
1228,35,0,2,720,1,0,2.0,4.0,0,3.0,2,0,2,0,260000.0,1,1,0,1
1229,26,1,2,1080,1,0,2.0,4.0,0,3.0,2,0,2,0,262770.0,0,1,0,0
1230,39,0,2,660,0,0,2.0,4.0,0,3.0,8,0,2,0,371610.0,0,0,1,1
1231,58,1,2,840,1,1,2.0,4.0,3,3.0,5,0,1,3,508455.0,2,0,1,0
1232,45,0,2,840,0,0,2.0,4.0,1,3.0,2,0,2,2,423540.0,1,1,1,0
1233,53,0,2,900,1,1,2.0,4.0,1,4.0,1,0,2,2,432885.0,1,1,0,0
1234,31,0,2,780,0,0,2.0,4.0,1,3.0,2,0,1,2,360000.0,0,0,0,0
1235,57,0,2,840,1,1,2.0,4.0,3,3.0,2,0,1,3,400000.0,0,0,1,0
1236,35,1,2,900,0,1,2.0,4.0,1,3.0,5,0,1,2,351900.0,2,1,0,0
1237,52,1,2,900,1,1,2.0,4.0,1,3.0,5,0,1,1,341145.0,1,0,0,0
1238,38,1,2,720,1,0,2.0,4.0,3,3.0,2,0,2,3,449460.0,0,1,1,0
1239,32,0,2,480,1,1,2.0,4.0,1,3.0,2,0,1,2,382245.0,2,1,1,0
1240,5,0,2,600,1,0,2.0,5.0,0,3.0,2,0,1,0,274275.0,2,0,1,0
1241,47,0,2,900,0,0,2.0,4.0,2,3.0,3,0,2,1,340000.0,0,0,0,0
1242,22,0,2,600,1,0,2.0,4.0,1,4.0,3,0,2,2,461640.0,1,0,0,1
1243,55,0,2,420,0,1,2.0,4.0,1,3.0,3,0,2,2,459240.0,0,1,0,0
1244,58,0,2,1800,1,0,2.0,4.0,3,3.0,5,0,2,3,527385.0,0,0,1,0
1245,20,1,2,1020,1,0,2.0,4.0,0,3.0,3,0,4,0,300000.0,2,1,1,1
1246,55,0,2,840,0,0,3.0,2.0,2,3.0,5,0,2,2,353970.0,0,0,2,0
1247,50,1,2,420,0,1,2.0,4.0,1,3.0,2,1,1,2,488235.0,2,1,1,0
1248,42,0,2,900,0,0,2.0,4.0,2,3.0,3,1,1,1,358635.0,2,0,1,0
1249,41,1,3,660,0,0,2.0,4.0,1,3.0,5,1,2,2,374745.0,1,1,1,0
1250,35,0,2,720,0,0,2.0,4.0,0,3.0,1,1,1,0,351315.0,1,0,1,0
1251,57,0,1,600,0,0,2.0,3.0,1,3.0,4,1,1,4,525225.0,1,1,0,0
1252,38,0,1,480,0,1,2.0,4.0,0,4.0,7,0,2,0,276705.0,2,1,1,0
1253,38,0,1,840,1,0,2.0,5.0,0,4.0,7,0,2,0,269355.0,0,1,1,0
1254,45,1,1,2100,2,1,2.0,4.0,2,3.0,3,0,1,1,345300.0,0,1,1,0
1255,27,0,1,540,1,0,2.0,5.0,0,3.0,3,0,1,0,321315.0,1,1,1,0
1256,35,0,1,1740,0,0,2.0,4.0,0,3.0,7,0,2,0,343200.0,2,1,1,0
1257,55,0,1,480,1,0,2.0,5.0,0,3.0,1,0,1,0,300000.0,1,1,1,0
1258,60,0,1,600,0,1,2.0,4.0,3,3.0,5,0,1,3,400000.0,1,1,1,0
1259,54,0,1,660,1,1,2.0,4.0,3,3.0,3,0,2,3,486405.0,2,1,1,0
1260,58,0,1,540,0,0,2.0,4.0,3,3.0,5,0,1,3,569040.0,0,1,1,0
1261,30,0,1,720,0,0,2.0,4.0,0,3.0,5,0,2,0,370425.0,1,1,1,0
1262,45,0,1,780,0,1,2.0,4.0,1,3.0,2,0,2,2,424905.0,2,0,1,0
1263,37,1,1,1800,0,1,2.0,5.0,2,3.0,3,0,2,1,319710.0,1,0,1,0
1264,54,1,1,660,0,1,2.0,4.0,1,3.0,2,0,1,2,421200.0,0,0,1,0
1265,31,1,1,660,1,1,2.0,5.0,2,3.0,4,0,1,1,315435.0,2,0,1,0
1266,45,0,1,540,1,1,2.0,4.0,0,3.0,3,0,2,0,311505.0,1,0,1,0
1267,57,0,1,1380,1,1,2.0,4.0,2,3.0,2,0,1,1,345735.0,1,0,1,0
1268,46,1,1,420,1,1,2.0,5.0,0,3.0,2,0,2,0,279975.0,0,0,1,0
1269,41,1,1,840,0,0,2.0,4.0,0,3.0,1,0,2,0,349140.0,1,1,0,0
1270,48,0,1,360,0,1,2.0,4.0,1,3.0,5,0,1,2,401265.0,1,0,1,0
1271,35,0,1,1080,1,0,3.0,2.0,0,3.0,3,0,2,0,319980.0,1,0,2,0
1272,55,0,1,1440,1,1,2.0,4.0,2,3.0,6,1,2,1,451770.0,0,1,1,0
1273,53,0,2,420,2,0,2.0,4.0,3,3.0,6,0,1,3,493440.0,1,1,1,0
1274,52,0,1,480,0,0,2.0,4.0,1,3.0,5,0,2,4,553560.0,2,1,1,0
1275,20,0,2,780,2,0,1.0,3.0,0,3.0,2,0,2,0,254625.0,0,0,0,1
1276,34,1,2,840,0,0,1.0,3.0,0,3.0,2,0,2,0,258825.0,2,1,0,0
1277,55,0,3,720,1,0,1.0,3.0,3,3.0,3,0,1,3,439950.0,0,1,0,0
1279,22,0,2,960,0,0,2.0,3.0,0,3.0,2,0,2,0,262425.0,0,0,1,1
1280,45,0,2,780,1,0,2.0,4.0,3,3.0,8,0,2,3,426540.0,0,0,1,0
1281,22,1,2,1140,2,0,3.0,3.0,0,3.0,3,0,3,0,303015.0,1,1,2,0
1284,34,0,2,960,1,0,2.0,4.0,2,3.0,2,0,4,1,363165.0,2,0,1,0
1285,23,0,2,840,1,1,2.0,3.0,0,3.0,2,0,4,0,256920.0,0,0,1,0
1286,19,1,2,1020,2,0,1.0,3.0,0,3.0,2,0,2,0,258420.0,0,0,0,1
1287,31,0,2,840,0,0,2.0,3.0,1,3.0,2,0,4,2,400000.0,1,1,1,0
1288,57,1,2,480,0,1,2.0,3.0,1,3.0,3,0,5,4,417495.0,1,1,1,0
1289,39,0,2,360,0,1,2.0,3.0,0,3.0,2,0,3,0,261300.0,2,1,1,0
1291,45,1,2,840,1,0,3.0,3.0,1,3.0,5,0,2,2,377820.0,1,0,2,0
1292,26,1,2,840,1,0,1.0,3.0,0,3.0,1,1,1,0,270000.0,1,0,0,1
1293,26,0,1,960,1,0,1.0,3.0,0,3.0,2,0,1,0,300000.0,0,1,0,0
1294,36,1,1,480,2,1,1.0,3.0,1,3.0,2,0,2,2,364875.0,0,0,0,0
1295,20,0,1,1020,1,0,1.0,3.0,0,3.0,1,0,2,0,253140.0,0,1,0,1
1296,31,0,1,600,2,1,1.0,3.0,0,3.0,3,0,2,0,297765.0,1,1,0,1
1297,35,1,1,780,0,0,2.0,3.0,2,3.0,2,0,2,1,271290.0,0,1,1,0
1298,55,0,1,840,1,1,1.0,3.0,0,3.0,6,0,1,0,272235.0,0,0,0,0
1299,52,0,1,2100,0,0,2.0,5.0,2,3.0,3,1,4,1,315435.0,0,0,1,0
1300,33,0,2,600,2,0,2.0,5.0,2,3.0,4,0,2,1,343140.0,0,0,1,0
1301,34,0,2,780,0,0,2.0,5.0,2,3.0,3,0,2,1,455160.0,0,1,1,0
1302,45,1,3,1920,1,0,2.0,5.0,2,3.0,3,0,1,1,344850.0,2,1,1,0
1303,28,0,1,360,1,0,2.0,3.0,2,3.0,4,0,3,1,301860.0,0,0,1,0
1304,30,0,1,1020,1,1,2.0,3.0,0,3.0,2,0,4,0,257715.0,1,1,1,0
1305,51,0,1,600,2,0,3.0,4.0,0,3.0,1,0,4,0,369045.0,1,0,2,0
1306,51,0,2,960,2,0,2.0,3.0,3,3.0,5,0,2,3,486870.0,2,0,1,0
1307,51,0,1,1320,0,0,2.0,3.0,2,3.0,6,0,4,1,324915.0,1,0,1,0
1308,37,0,1,900,2,0,2.0,3.0,0,3.0,2,1,3,0,268440.0,1,1,1,0
1309,32,1,1,900,2,0,3.0,3.0,0,3.0,4,1,4,0,347700.0,1,0,2,1
1311,26,1,1,540,1,0,2.0,5.0,0,3.0,2,0,2,0,250905.0,0,0,0,0
1312,21,0,2,1260,1,1,2.0,6.0,0,3.0,7,0,2,0,300000.0,1,0,1,1
1313,27,0,2,540,1,0,2.0,4.0,0,3.0,3,0,3,0,300000.0,0,0,1,0
1314,30,1,2,900,1,1,2.0,3.0,2,3.0,1,0,4,1,323175.0,1,1,1,0
1315,50,1,2,960,1,0,3.0,3.0,3,3.0,1,0,3,3,509385.0,2,1,2,0
1316,34,0,2,540,1,1,3.0,3.0,2,3.0,2,0,4,1,508665.0,1,0,2,0
1317,45,0,2,600,1,0,3.0,3.0,0,3.0,2,0,3,0,335565.0,1,0,2,0
1318,28,0,2,1020,1,0,2.0,3.0,2,3.0,2,0,3,1,309315.0,1,1,1,0
1319,40,0,2,660,1,0,2.0,4.0,2,3.0,7,0,4,1,366150.0,2,0,1,0
1320,23,0,2,480,1,0,2.0,3.0,0,3.0,4,0,5,0,258015.0,0,1,1,1
1321,57,0,2,1980,2,0,3.0,3.0,0,3.0,6,0,4,0,257640.0,1,0,2,1
1322,8,0,2,1080,1,1,2.0,3.0,2,3.0,7,0,3,1,312255.0,1,1,1,0
1323,50,0,3,1200,1,1,2.0,3.0,2,3.0,2,0,3,1,363150.0,0,0,1,0
1324,8,0,3,960,1,0,2.0,3.0,1,4.0,2,0,4,4,264000.0,0,0,1,0
1325,52,0,3,900,1,1,2.0,3.0,1,4.0,6,0,5,4,472905.0,1,0,1,1
1326,35,1,2,540,1,1,2.0,3.0,2,3.0,5,0,4,1,317325.0,0,0,1,0
1327,33,1,2,1800,1,1,2.0,3.0,0,3.0,3,0,4,0,337770.0,2,1,1,0
1329,45,0,2,600,1,1,2.0,5.0,2,3.0,7,0,2,1,352155.0,0,0,1,0
1330,56,1,2,720,1,1,2.0,5.0,1,3.0,4,0,2,2,400000.0,2,1,1,0
1331,56,1,1,1560,0,0,2.0,5.0,3,3.0,3,0,2,3,519000.0,1,1,1,0
1332,34,1,2,900,0,0,2.0,3.0,2,3.0,1,0,3,1,331695.0,2,0,1,0
1333,52,0,2,540,0,0,2.0,3.0,2,3.0,1,0,4,1,429270.0,1,1,1,0
1334,49,0,2,960,0,0,3.0,3.0,1,4.0,6,0,4,2,370815.0,1,0,2,0
1335,58,0,1,540,0,0,2.0,3.0,3,3.0,5,0,3,4,473775.0,1,1,1,0
1336,21,0,2,900,0,0,2.0,3.0,2,4.0,3,0,4,1,250485.0,2,1,1,0
1337,54,1,2,1020,0,1,2.0,3.0,2,3.0,1,0,4,1,300000.0,1,1,1,0
1339,42,0,2,660,0,0,2.0,3.0,2,3.0,5,0,3,1,260760.0,1,0,1,0
1341,33,0,2,1920,0,0,3.0,3.0,2,3.0,2,0,4,1,332490.0,1,1,2,0
1342,40,0,2,540,0,1,2.0,3.0,2,3.0,3,0,4,1,338925.0,2,0,1,0
1343,36,1,2,960,0,0,2.0,3.0,2,3.0,3,0,3,1,344715.0,2,0,1,0
1344,58,0,2,480,0,0,2.0,3.0,1,4.0,4,0,3,4,508365.0,2,1,1,0
1345,42,1,2,900,0,0,3.0,3.0,3,3.0,5,0,4,3,473235.0,0,1,2,0
1346,23,0,2,1200,0,0,2.0,4.0,2,3.0,3,0,4,1,313725.0,0,0,1,0
1348,37,1,2,1620,0,1,2.0,3.0,2,3.0,3,0,4,1,309060.0,1,1,1,0
1349,35,1,2,960,0,0,2.0,3.0,2,3.0,2,0,3,1,306345.0,1,1,1,0
1350,29,0,2,960,0,1,2.0,3.0,1,3.0,1,0,4,2,348930.0,1,1,1,0
1351,35,1,2,540,0,0,2.0,4.0,0,3.0,2,0,4,0,321180.0,1,1,1,0
1352,50,0,2,900,0,1,2.0,3.0,1,4.0,5,0,4,2,370785.0,1,1,1,0
1353,37,0,2,1980,0,0,2.0,3.0,2,3.0,5,0,4,1,309855.0,0,0,1,0
1354,41,0,2,1500,1,0,2.0,3.0,2,3.0,3,1,4,1,400000.0,1,0,1,0
1355,22,1,2,420,1,0,2.0,3.0,0,3.0,2,1,4,0,258570.0,1,1,1,1
1356,52,1,2,540,1,0,2.0,3.0,1,4.0,2,1,3,2,393675.0,2,0,1,1
1357,40,0,2,1440,1,0,2.0,3.0,2,3.0,5,1,3,1,360000.0,0,0,1,0
1358,36,1,2,2040,0,0,2.0,3.0,2,3.0,2,1,4,1,321390.0,1,0,1,0
1359,45,0,1,480,1,0,2.0,5.0,0,3.0,2,0,2,0,262230.0,0,1,1,1
1360,59,1,1,480,0,0,2.0,5.0,3,3.0,1,0,2,3,557625.0,2,1,1,0
1361,37,1,1,1020,1,1,2.0,5.0,3,3.0,3,0,1,3,374295.0,2,1,1,0
1362,6,0,1,480,1,1,2.0,5.0,0,3.0,7,0,2,0,353370.0,2,0,1,0
1363,30,1,1,480,1,1,2.0,5.0,0,3.0,2,0,1,0,294255.0,0,0,1,1
1364,54,0,1,360,1,0,2.0,5.0,3,3.0,3,0,1,2,345450.0,0,1,1,0
1366,30,0,1,420,2,0,2.0,3.0,0,3.0,1,0,4,0,257625.0,1,0,1,1
1367,45,1,1,1020,1,1,2.0,3.0,0,3.0,2,0,3,0,260535.0,0,1,1,0
1368,45,0,2,540,1,0,3.0,3.0,0,3.0,5,0,1,0,300000.0,2,0,2,0
1369,28,1,2,1740,1,0,2.0,4.0,0,3.0,2,0,4,0,326025.0,1,0,1,1
1370,34,0,1,600,0,1,2.0,3.0,2,3.0,3,0,3,1,326130.0,0,0,1,0
1371,48,0,1,600,0,1,2.0,4.0,0,3.0,4,0,4,0,262650.0,1,0,1,1
1372,33,1,1,1620,0,1,2.0,3.0,2,3.0,2,0,3,1,345030.0,0,1,1,0
1373,42,1,1,1320,0,0,2.0,3.0,2,3.0,5,0,4,1,337215.0,1,0,1,0
1374,31,1,1,780,0,0,2.0,3.0,2,3.0,5,0,4,1,310000.0,1,1,1,0
1375,45,0,1,480,0,1,3.0,3.0,0,3.0,5,0,4,0,271830.0,1,1,2,0
1376,19,0,1,660,0,0,2.0,3.0,0,3.0,2,0,3,0,247350.0,0,1,1,0
1377,39,0,1,480,0,0,2.0,3.0,0,3.0,2,0,4,0,258225.0,2,1,1,0
1378,33,0,1,480,0,0,2.0,3.0,2,3.0,5,0,4,2,371220.0,0,1,1,0
1379,42,0,1,480,0,1,2.0,3.0,3,3.0,5,0,3,3,500000.0,2,1,1,0
1380,32,0,2,660,0,0,2.0,6.0,2,3.0,3,0,2,1,392145.0,0,0,0,0
1381,36,0,1,1440,0,0,3.0,3.0,0,4.0,7,1,5,0,310815.0,1,1,2,1
1382,29,0,1,600,0,1,3.0,5.0,3,4.0,3,0,1,3,474060.0,2,1,-1,0
1383,27,0,1,960,2,0,2.0,6.0,0,3.0,7,0,2,0,310000.0,0,0,1,1
1384,21,0,1,420,1,1,2.0,3.0,0,3.0,3,0,4,0,305280.0,0,1,1,0
1385,38,0,1,600,0,0,2.0,3.0,1,3.0,1,0,3,2,426570.0,1,1,1,0
1386,55,0,1,960,0,0,2.0,3.0,1,3.0,2,0,2,4,540000.0,1,1,1,0
1387,28,0,1,960,0,1,3.0,3.0,0,3.0,3,0,4,4,462885.0,0,1,2,0
1388,56,0,3,900,1,0,2.0,3.0,1,3.0,6,0,5,4,559605.0,1,1,1,0
1389,28,1,3,1800,1,0,3.0,4.0,0,3.0,3,0,2,0,300000.0,0,0,2,0
1390,43,0,2,960,0,1,3.0,4.0,2,3.0,5,0,2,1,318615.0,2,1,2,0
1391,49,0,2,420,1,0,4.0,4.0,1,3.0,5,0,2,2,357525.0,0,0,3,0
1392,59,0,2,420,0,0,3.0,4.0,1,3.0,6,0,2,2,400000.0,0,1,2,1
1393,45,0,2,1860,1,0,3.0,4.0,2,3.0,3,0,1,1,300000.0,1,0,2,0
1394,36,0,2,960,1,0,3.0,4.0,2,3.0,2,0,2,1,405720.0,2,1,2,0
1395,29,0,2,900,0,0,3.0,4.0,0,3.0,3,1,2,0,314655.0,1,0,2,0
1396,38,0,1,780,0,1,3.0,4.0,0,3.0,3,0,2,0,311670.0,2,1,2,0
1397,50,0,1,1860,0,0,3.0,5.0,2,3.0,3,0,2,1,356160.0,0,0,2,0
1398,35,0,1,1440,2,1,3.0,4.0,2,3.0,3,0,2,1,370000.0,1,1,2,0
1400,55,1,1,900,0,0,1.0,1.0,1,3.0,1,0,2,3,500000.0,1,0,0,0
1401,25,1,2,1020,1,1,3.0,4.0,0,3.0,3,0,1,0,319230.0,0,0,2,0
1402,29,1,2,540,1,0,3.0,4.0,2,3.0,7,0,2,1,351450.0,1,1,2,1
1404,51,0,1,1920,1,0,3.0,4.0,1,3.0,5,0,2,4,559335.0,1,0,2,0
1405,54,1,3,960,1,1,2.0,3.0,1,3.0,4,1,4,2,319845.0,1,1,1,1
1406,54,1,2,840,0,1,2.0,3.0,3,3.0,1,1,3,3,377625.0,1,1,1,0
1407,53,0,2,600,1,1,3.0,4.0,1,4.0,5,0,2,2,354435.0,1,1,2,0
1408,35,0,3,840,1,0,4.0,4.0,1,3.0,2,0,1,2,382860.0,0,0,3,0
1409,58,0,2,600,0,1,3.0,4.0,0,3.0,7,0,2,0,272220.0,1,1,2,0
1410,39,0,2,480,1,0,3.0,4.0,2,3.0,3,0,2,1,351315.0,1,0,2,0
1411,25,1,2,840,1,0,3.0,4.0,3,3.0,3,0,1,3,438480.0,2,1,2,1
1412,36,0,3,420,1,1,3.0,5.0,0,4.0,6,0,2,0,313725.0,2,1,2,0
1413,45,1,2,780,0,0,4.0,4.0,3,4.0,7,0,2,3,464370.0,1,1,3,0
1414,52,0,2,840,0,0,3.0,4.0,2,3.0,3,0,1,1,400000.0,0,0,2,0
1416,28,0,1,780,0,0,1.0,3.0,1,3.0,2,0,4,2,393375.0,1,1,0,0
1417,54,0,3,600,0,0,3.0,4.0,1,3.0,2,1,2,2,367245.0,1,0,2,0
1418,59,1,2,600,0,0,3.0,4.0,2,3.0,5,1,2,1,407955.0,2,0,2,0
1419,34,1,1,840,1,1,4.0,4.0,1,3.0,3,0,2,2,300000.0,1,1,3,0
1420,28,1,1,900,1,0,3.0,4.0,0,4.0,3,0,2,0,330495.0,1,0,2,0
1421,39,1,1,900,1,0,3.0,4.0,0,4.0,7,0,2,0,270000.0,2,0,2,1
1422,38,0,1,480,1,0,3.0,4.0,1,3.0,3,0,1,0,431730.0,2,0,2,0
1423,56,0,1,1680,1,1,4.0,4.0,0,3.0,3,0,1,0,511935.0,2,0,3,0
1424,32,1,1,480,1,1,3.0,4.0,0,3.0,2,0,1,0,265380.0,2,1,2,0
1425,9,0,1,420,1,1,3.0,4.0,0,3.0,2,0,2,0,319785.0,2,1,2,0
1426,44,0,1,540,0,0,3.0,4.0,0,3.0,3,0,2,0,314235.0,2,1,2,0
1427,55,1,1,480,1,0,3.0,4.0,3,3.0,2,0,1,4,526260.0,1,1,2,0
1428,32,0,1,780,0,1,3.0,4.0,0,3.0,3,0,2,0,348120.0,1,1,2,0
1429,30,0,1,1020,0,1,3.0,4.0,2,3.0,3,0,1,1,363600.0,0,0,2,0
1430,3,0,2,420,1,0,3.0,4.0,0,3.0,2,0,1,0,333840.0,2,0,1,0
1432,21,1,2,420,1,0,2.0,4.0,2,3.0,2,0,3,1,358740.0,0,0,1,0
1433,50,0,2,960,1,0,2.0,4.0,2,3.0,5,0,3,1,327735.0,0,0,0,0
1434,33,0,2,480,1,1,2.0,4.0,2,3.0,2,0,3,1,361455.0,0,0,1,0
1435,53,0,1,1080,1,0,2.0,3.0,3,3.0,6,1,4,3,466230.0,1,1,1,1
1436,32,0,3,960,0,1,3.0,4.0,2,3.0,2,0,1,1,320820.0,2,1,0,0
1437,55,1,2,600,1,0,2.0,4.0,1,4.0,2,0,2,2,338100.0,1,0,0,0
1438,47,0,2,1020,1,1,2.0,4.0,0,4.0,1,0,2,0,269940.0,0,0,0,0
1439,50,1,1,540,2,1,2.0,4.0,1,4.0,1,0,2,2,375420.0,2,0,0,0
1440,35,0,1,720,2,0,2.0,4.0,0,4.0,7,0,2,0,260445.0,1,0,0,1
1441,55,0,2,600,1,0,2.0,4.0,0,4.0,1,0,2,0,277275.0,0,1,0,1
1442,52,0,1,420,0,1,2.0,4.0,1,4.0,2,0,1,2,376680.0,0,1,0,0
1443,42,1,1,840,2,1,2.0,4.0,1,4.0,1,0,2,2,442845.0,0,0,0,0
1444,46,0,2,840,0,0,2.0,4.0,3,4.0,2,0,1,3,416175.0,2,1,0,0
1445,25,0,1,960,1,1,2.0,4.0,0,4.0,3,0,1,0,250000.0,0,0,0,1
1446,29,1,3,840,1,1,2.0,4.0,1,4.0,2,0,1,2,390000.0,0,0,0,0
1447,25,0,2,540,0,1,2.0,4.0,2,3.0,3,0,3,1,323985.0,0,0,0,0
1448,48,1,2,720,0,0,2.0,4.0,1,3.0,2,0,4,4,373575.0,1,1,0,0
1449,31,0,2,780,0,1,2.0,4.0,2,3.0,7,0,4,1,310755.0,2,1,1,0
1450,33,0,1,780,0,1,3.0,5.0,1,3.0,3,0,3,4,600000.0,1,0,-1,0
1451,51,0,1,420,0,1,3.0,4.0,0,3.0,7,0,2,0,269160.0,0,1,1,0
1452,47,0,1,540,1,0,3.0,4.0,2,3.0,1,0,1,1,372060.0,1,1,1,0
1453,50,0,1,780,2,0,3.0,4.0,1,3.0,5,0,1,2,453030.0,1,1,1,0
1454,22,0,1,1020,2,1,3.0,4.0,0,3.0,3,0,1,0,324180.0,2,1,1,1
1455,46,0,1,480,0,0,1.0,3.0,0,3.0,6,0,5,0,274635.0,1,1,0,0
1456,52,1,1,960,0,0,2.0,3.0,1,3.0,2,0,4,4,300000.0,1,0,1,0
1457,35,1,3,840,2,1,2.0,4.0,0,4.0,1,1,2,0,257325.0,0,0,0,1
1458,55,1,1,1080,1,1,2.0,4.0,1,4.0,3,1,2,2,387210.0,2,1,0,0
1459,55,1,3,1980,1,1,2.0,4.0,3,4.0,5,1,2,3,272100.0,1,0,0,0
1460,39,0,1,1920,1,1,4.0,4.0,0,3.0,5,0,2,0,310890.0,1,0,3,0
1461,45,1,1,540,2,1,2.0,4.0,1,3.0,7,0,3,2,377010.0,0,1,1,0
1462,35,1,2,480,1,0,3.0,5.0,0,3.0,7,0,2,0,319605.0,1,0,2,1
1463,44,0,2,1980,0,0,3.0,5.0,2,3.0,5,0,2,1,352830.0,0,1,2,0
1464,42,1,1,480,0,1,2.0,4.0,1,3.0,2,0,4,2,361095.0,2,0,1,0
1465,38,0,1,900,0,0,2.0,4.0,3,3.0,2,0,4,3,400000.0,1,0,1,0
1466,49,0,1,360,0,1,2.0,4.0,0,3.0,4,0,3,0,310000.0,0,0,1,0
1467,41,0,1,480,2,0,2.0,4.0,1,3.0,2,1,3,2,355425.0,0,0,1,1
1469,33,0,2,960,1,1,3.0,5.0,0,3.0,3,0,2,0,343515.0,1,0,2,0
1470,45,0,2,1380,0,0,3.0,5.0,2,3.0,2,0,2,1,318705.0,0,1,2,0
1471,31,0,3,480,1,0,3.0,5.0,0,3.0,3,0,2,0,347715.0,0,0,2,0
1472,45,0,2,480,0,0,3.0,5.0,2,3.0,2,0,2,1,348075.0,1,0,2,0
1473,56,0,2,780,0,1,3.0,4.0,0,3.0,5,0,1,0,300000.0,2,0,2,0
1474,38,0,2,420,1,0,3.0,4.0,1,3.0,5,0,1,2,400000.0,1,0,1,0
1475,42,1,2,600,0,1,3.0,4.0,2,3.0,2,0,1,1,379440.0,2,0,1,0
1476,37,0,2,660,1,1,3.0,4.0,0,3.0,3,0,2,3,394080.0,1,1,1,0
1477,50,0,3,480,2,1,3.0,4.0,1,4.0,2,0,1,2,429960.0,1,1,0,0
1478,37,0,2,840,1,0,3.0,5.0,0,3.0,2,0,2,0,313485.0,2,0,1,1
1479,40,1,2,600,2,0,3.0,4.0,0,3.0,7,0,2,0,359565.0,0,0,1,1
1480,36,0,2,480,1,1,3.0,4.0,0,3.0,2,0,2,0,306840.0,2,1,1,0
1481,36,0,3,480,2,0,3.0,5.0,2,3.0,2,0,1,1,343905.0,0,0,1,0
1482,56,0,2,600,0,0,3.0,4.0,1,3.0,7,0,2,2,443880.0,1,0,1,0
1483,47,0,2,600,2,1,3.0,4.0,2,3.0,2,0,1,1,328155.0,1,1,0,0
1484,45,0,2,480,0,0,3.0,5.0,1,3.0,4,0,1,2,485175.0,1,0,1,0
1485,25,1,1,540,1,0,2.0,4.0,0,3.0,3,0,1,0,349755.0,0,0,1,0
