id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,ProdTaken,Age_int
999,三十八歳,Company Invited,3,21分,Salaried,Fe Male,2.0,3.0,Deluxe,3.0,3,0,2,Manager,342495.0,未婚	車未所持	子供1人,0,38
1000,４５才,Self Enquiry,2,30分,Salaried,Male,2.0,3.0,Deluxe,3.0,年に2回,0,2,Manager,317640.0,結婚済み 車未所持 こども1人,0,45
1001,４０代,Company Invited,2,780秒,Small Business,Male,2.0,3.0,Deluxe,3.0,1,0,1,Manager,月収34.0万円,"離婚済み、車所持,こども1人",0,9
1002,42歳,Self Enquiry,2,34分,Salaried,Female,2.0,3.0,deluxe,3.0,3,0,2,Manager,318075.0,独身 乗用車なし　子供有り 1人,0,42
1003,47歳,Self Enquiry,2,14分,Salaried,female,3.0,3.0,Standard,4.0,2,0,1,Senior Manager,385545.0,結婚済み 車未所持　子供2人,0,47
1004,33歳,Self Enquiry,2,1380秒,Salaried,Ｆｅｍａｌｅ,2.0,3.0,Standard,3.0,5,0,2,Senior Manager,348450.0,結婚済み、自家用車あり、子供1人,0,33
1005,43歳,Self Enquiry,2,600秒,Small Business,Male,3.0,3.0,Standard,3.0,2,0,1,Manager,365175.0,離婚済み 自動車所有 こども2人,0,43
1006,41歳,Self Enquiry,2,7分,Salaried,Female,3.0,3.0,Standard,3.0,5,0,1,Senior Manager,394530.0,未婚、自動車未所有、こども2人,0,41
1007,33歳,Self Enquiry,2,7分,Small Business,MALE,2.0,3.0,Deluxe,3.0,7,0,2,Manager,月収30.0万円,結婚済み/車未所持/子供有り(1人),1,33
1008,40歳,Self Enquiry,2,32分,Small Business,male,2.0,3.0,Deluxe,3.0,3,0,2,Manager,340320.0,離婚済み/車所持/1児,0,40
1009,57歳,Self Enquiry,2,11分,Small Business,Female,2.0,3.0,King,4.0,6,0,1,VP,521385.0,結婚済み/自動車所有/子供1人,0,57
1010,45才,Self Enquiry,2,14分,Small Business,Male,2.0,3.0,standard,3.0,年に2回,0,1,Senior Manager,314655.0,結婚済み 自動車所有 こども1人,0,45
1012,30際,Self Enquiry,2,21分,Salaried,Male,2.0,3.0,Baｓic,3.0,2,0,2,Executive,256560.0,離婚済み/車保有/こども1人,0,30
1013,32歳,Company Invited,2,900秒,Salaried,Male,3.0,3.0,standard,3.0,2,0,2,Manager,月収30.0万円,結婚済み　自動車未所有　子供有り 2人,0,32
1015,40歳,Self Enquiry,1,780秒,Small Business,Male,2.0,3.0,deluxe,3.0,4,0,2,Manager,月収34.0万円,"結婚済み、車所持,子供1人",0,40
1016,22才,Self Enquiry,1,8分,Small Business,ｆｅｍａｌｅ,2.0,3.0,basic,3.0,3,0,1,Exеcutive,260475.0,"独身,車未所持,子供1人",0,22
1017,36歳,Company Invited,1,25分,Small Business,MALE,2.0,3.0,Basic,3.0,3,0,2,Executive,316575.0,離婚済み 車未所持 子供有り 1人,0,36
1019,50代,Self Enquiry,2,10分,Small Business,Ｆｅｍａｌｅ,2.0,4.0,Deluxe,3.0,2,1,1,Manager,365610.0,離婚済み、車なし、子供1人,0,55
1021,３９歳,Company Invited,2,30分,Salaried,Female,3.0,3.0,Deluxe,4.0,6,1,2,Manager,月収30.0万円,未婚、乗用車所持、子供2人,0,39
1022,50代,Company Invited,2,840秒,Salaried,Ｆｅｍａｌｅ,3.0,3.0,Super Deluxe,3.0,4,0,2,AVP,529785.0,独身 車所持 子供2人,0,55
1023,50歳,Self Enquiry,3,8分,Small Business,Female,1.0,4.0,Standard,4.0,2,0,2,Senior Manager,362835.0,"独身,自動車所有,非育児家庭",0,50
1024,37歳,Self Enquiry,2,15分,Salaried,Male,2.0,3.0,KING,3.0,2,0,2,VＰ,506400.0,結婚済み、自家用車なし、1児,0,37
1025,37歳,Company Invited,2,15分,Large Business,Ｍａｌｅ,1.0,4.0,Basic,4.0,1,0,2,Executive,263925.0,独身、乗用車なし、子供なし,1,37
1026,47歳,Company Invited,1,12分,Small Business,Female,1.0,4.0,Standard,4.0,2,0,2,Senior Manager,450390.0,"離婚済み,乗用車所持,子供無し",0,47
1027,51歳,Self Enquiry,2,15分,Salaried,female,1.0,4.0,Super Deluxe,4.0,5,0,2,AVP,月収47.0万円,離婚済み/車所持/子供なし,0,51
1028,47才,Company Invited,1,13分,Salaried,Ｆｅｍａｌｅ,1.0,4.0,Standard,4.0,1,0,1,Senior Manager,月収40.0万円,結婚済み、車未所持、子供なし,0,47
1029,52歳,Company Invited,1,14分,Small Business,Male,1.0,5.0,STANDARD,4.0,年に6回,0,3,Senior Manager,374220.0,結婚済み、自家用車あり、子供無し,0,52
1030,37歳,Self Enquiry,2,15分,Small Business,Male,3.0,3.0,Standard,3.0,3,1,3,Senior Manager,464940.0,結婚済み、自動車未所有、子供2人,0,37
1031,35歳,Self Enquiry,1,9分,Small Business,Male,3.0,4.0,Basic,3.0,6,0,4,Executive,329610.0,独身、車所持、子供2人,0,35
1033,34歳,Self Enquiry,1,7分,Small Business,Female,2.0,3.0,Basic,3.0,3,0,1,Executive,月収40.0万円,離婚済み、車未所持、1児,0,34
1034,30代,Self Enquiry,1,10分,Salaried,Female,3.0,3.0,DELUXE,3.0,5,0,2,Manager,324570.0,"離婚済み,車なし,子供2人",0,35
1035,48歳,Self Enquiry,1,10分,Large Business,Female,3.0,3.0,Basic,3.0,年に5回,0,2,Executive,311445.0,未婚、自家用車なし、子供2人,0,48
1036,27歳,Self Enquiry,1,8分,Small Business,male,2.0,3.0,Basic,3.0,2,0,2,Executive,372600.0,結婚済み、車未所持、子供1人,0,27
1037,47歳,Self Enquiry,1,8分,Small Business,Male,3.0,3.0,Basic,3.0,2,0,2,Executive,262710.0,結婚済み、自家用車なし、子供2人,0,47
1038,29才,Company Invited,1,24分,Small Business,Ｍａｌｅ,2.0,3.0,BASIC,3.0,1,0,2,Executive,266910.0,結婚済み、車保有、子供1人,1,29
1039,30代,Self Enquiry,1,15分,Salaried,Female,2.0,3.0,Deluxe,3.0,3,0,2,Manager,月収40.0万円,結婚済み、自動車未所有、1児,0,35
1040,42歳,Self Enquiry,1,25分,Large Business,Ｍａｌｅ,2.0,4.0,Deluxe,3.0,4,0,1,Manager,月収32.0万円,結婚済み、車未所持、子供1人,0,42
1041,42歳,Company Invited,1,8分,Salaried,Male,3.0,3.0,Standard,3.0,2,0,1,Senior Manager,423645.0,未婚 車なし 子供2人,0,42
1042,20代,Self Enquiry,1,31分,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,2,Manager,370560.0,独身 車未所持 子供2人,0,25
1043,46際,Company Invited,1,480秒,Salaried,Male,3.0,3.0,Deluxe,3.0,1,0,2,Manager,316605.0,結婚済み、自動車所有、子供有り 2人,0,46
1045,32歳,Self Enquiry,1,16分,Small Business,Male,2.0,3.0,Deluxe,3.0,年に3回,0,2,Manager,月収40.0万円,結婚済み／車所持／子供1人,0,32
1046,42歳,Self Enquiry,1,6分,Salaried,Female,2.0,3.0,Deluxe,3.0,3,0,2,Μanager,306270.0,結婚済み、自動車未所有、子供1人,0,42
1047,30歳,Self Enquiry,1,7分,Salaried,Male,2.0,3.0,Basic,3.0,3,0,2,Executive,月収30.0万円,"結婚済み,車所持,こども1人",0,30
1048,50代,Company Invited,1,720秒,Salaried,FE MALE,2.0,3.0,Standard,3.0,7,0,2,Senior Manager,月収50.0万円,未婚、車所持、1児,0,55
1049,56歳,Self Enquiry,1,13分,Small Business,female,2.0,3.0,Super Deluxe,3.0,1,0,2,Manager,384405.0,"結婚済み,自家用車あり,子供1人",0,56
1050,60歳,Self Enquiry,1,420秒,Salaried,Male,3.0,3.0,Standard,3.0,2,0,2,Senior Manager,343545.0,未婚、自動車所有、こども2人,0,60
1051,４５歳,Company Invited,1,10分,Large Business,Male,2.0,3.0,Deluxe,3.0,3,0,2,Manager,331305.0,結婚済み、車なし、子供有り 1人,0,45
1052,４６歳,Self Enquiry,1,600秒,Small Business,Male,2.0,4.0,Deluxe,3.0,2,0,2,Manager,331455.0,離婚済み　自動車未所有　子供1人,0,46
1053,52歳,Self Enquiry,2,1800秒,Small Business,Female,3.0,3.0,DELUXE,3.0,4,0,4,Manager,366405.0,結婚済み、車なし、こども2人,0,52
1054,二十一歳,Company Invited,2,10分,Small Business,female,2.0,3.0,Basic,3.0,3,0,2,Executive,255075.0,"結婚済み,車所持,子供1人",1,21
1056,24歳,Company Invited,2,900秒,Small Business,Female,1.0,3.0,Basic,3.0,2,0,2,Executive,249480.0,独身 車あり 非育児家庭,0,24
1057,30歳,Self Enquiry,2,1080秒,Small Business,Ｍａｌｅ,1.0,3.0,standard,3.0,3,0,2,Senior Manager,360660.0,結婚済み/車所持/子供なし,0,30
1058,31歳,Company Invited,2,13分,Small Business,Male,1.0,3.0,Standard,3.0,2,0,2,Senior Manager,392745.0,独身／自家用車あり／子供なし,0,31
1059,２０代,Self Enquiry,2,22分,Small Business,Male,1.0,3.0,Standard,3.0,2,0,2,Senior Manager,345240.0,"結婚済み,自家用車なし,子供無し",0,7
1060,34歳,Company Invited,2,9分,Salaried,Male,1.0,3.0,Deluxe,3.0,2,0,1,Manager,259305.0,"離婚済み,自動車未所有,子供なし",1,34
1061,58歳,Self Enquiry,2,480秒,Large Business,ｆｅｍａｌｅ,2.0,3.0,Super Deluxe,3.0,年に5回,0,2,AVP,506370.0,結婚済み、車未所持、子供1人,0,58
1063,50代,Self Enquiry,2,14分,Small Business,Male,2.0,3.0,Super Deluxe,4.0,7,0,2,AVP,月収51.0万円,独身、車保有なし、子供有り(1人),0,55
1064,33歳,Self Enquiry,2,13分,Small Business,Female,2.0,3.0,Deluxe,3.0,年に2回,0,1,Manager,月収40.0万円,結婚済み、車保有なし、こども1人,0,33
1065,23歳,Self Enquiry,3,13分,Small Business,Male,1.0,3.0,super deluxe,4.0,3,0,2,AVP,251550.0,独身 車あり 子供なし,1,23
1066,51歳,Company Invited,2,1080秒,Small Business,female,2.0,3.0,Standard,4.0,6,0,2,Senior Manager,508485.0,結婚済み　車所持 子供有り 1人,0,51
1067,28歳,Company Invited,2,10分,Salaried,male,1.0,3.0,Deluxe,3.0,1,0,2,Manager,月収30.0万円,結婚済み／自動車未所有／子供なし,0,28
1068,３４歳,Company Invited,2,16分,Small Business,Male,1.0,3.0,Deluxe,3.0,2,0,2,Manager,277620.0,結婚済み/車未所持/非育児家庭,0,34
1069,23歳,Self Enquiry,2,8分,Small Business,Male,1.0,3.0,Basic,3.0,1,0,2,Executive,256335.0,離婚済み、車所持、子供なし,1,23
1070,47才,Company Invited,2,480秒,Salaried,male,1.0,3.0,Standard,3.0,2,0,2,Senior Manager,359895.0,離婚済み 車所持 子供無し,0,47
1071,33歳,Self Enquiry,2,14分,Small Business,Female,2.0,3.0,Basic,3.0,2,0,1,Executive,255825.0,離婚済み 車所持 子供有り(1人),0,33
1073,38歳,Company Invited,2,1860秒,Salaried,Female,2.0,3.0,deluxe,3.0,1,0,2,Manager,310920.0,離婚済み 自家用車なし 子供1人,0,38
1074,52歳,Self Enquiry,2,9分,Salaried,Male,3.0,3.0,Deluxe,3.0,3,0,1,Manager,382650.0,結婚済み、乗用車所持、子供2人,0,52
1075,53歳,Self Enquiry,1,7分,Salaried,Male,3.0,3.0,King,3.0,6,0,4,Executive,267270.0,結婚済み、乗用車なし、こども2人,0,53
1076,18歳,Self Enquiry,2,9分,Large Business,female,1.0,4.0,Basic,4.0,4,1,2,Executive,264585.0,独身／車未所持/子供無し,1,18
1077,33歳,Self Enquiry,2,780秒,Small Business,Female,3.0,3.0,standard,3.0,2,0,3,Senior Manager,348885.0,結婚済み/自動車所有/子供2人,0,33
1078,28歳,Self Enquiry,2,24分,Small Business,male,3.0,3.0,Deluxe,3.0,5,0,3,Manager,303840.0,離婚済み	車未所持	2児,0,28
1079,34歳,Self Enquiry,2,8分,Large Business,Male,3.0,3.0,DELUXE,3.0,3,0,3,Manager,320655.0,結婚済み 自動車未所有 子供2人,0,34
1080,43歳,Self Enquiry,2,900秒,Large Business,Male,3.0,3.0,King,4.0,2,0,3,VP,437670.0,離婚済み 車所持 子供2人,0,43
1081,20代,Self Enquiry,2,14分,Large Business,Male,3.0,3.0,standard,4.0,3,0,3,Senior Manager,425430.0,"結婚済み,車なし,子供有り(2人)",0,25
1082,29歳,Self Enquiry,3,9分,Salaried,FEMALE,3.0,3.0,Deluxe,4.0,2,0,4,Manager,264540.0,"独身,車所持,こども2人",0,29
1083,２９歳,Company Invited,3,8分,Salaried,Female,3.0,3.0,STANDARD,4.0,2,0,4,Senior Manager,373575.0,結婚済み	乗用車なし	子供2人,0,29
1084,38歳,Self Enquiry,2,13分,Salaried,Male,3.0,3.0,Deluxe,3.0,3,0,4,Manager,329325.0,結婚済み、乗用車所持、2児,0,38
1087,27歳,Company Invited,2,720秒,Salaried,Female,3.0,3.0,Standard,3.0,1,1,3,Senior Manager,396120.0,独身、自家用車あり、子供有り 2人,1,27
1088,46歳,Company Invited,2,7分,Salaried,Male,2.0,4.0,King,3.0,6,0,1,VP,571785.0,離婚済み 乗用車なし こども1人,0,46
1089,57才,Company Invited,1,17分,Salaried,Male,2.0,3.0,Basic,3.0,1,1,1,Executive,473370.0,結婚済み、自動車未所有、こども1人,0,57
1090,25歳,Self Enquiry,2,11分,Salaried,male,3.0,4.0,Standard,3.0,3,1,1,Executive,438555.0,"離婚済み,車未所持,子供2人",0,25
1091,24才,Self Enquiry,2,8分,Salaried,male,1.0,3.0,Basic,3.0,四半期に1回,1,2,Executive,312690.0,独身、車未所持、子供なし,0,24
1092,32歳,Self Enquiry,2,14分,Small Business,Female,1.0,3.0,Basic,4.0,1,1,2,Executive,264600.0,"離婚済み
車なし
子供なし",1,32
1093,35歳,Company Invited,2,26分,Small Business,ＦＥＭＡＬＥ,1.0,3.0,BASIC,3.0,2,1,2,Executive,264780.0,独身／車未所持／子供なし,1,35
1094,39際,Self Enquiry,2,16分,Salaried,Male,2.0,3.0,Standard,3.0,3,1,2,Senior Manager,448590.0,未婚、自家用車あり、子供1人,0,39
1095,40才,Company Invited,2,7分,Salaried,ｍａｌｅ,3.0,3.0,Deluxe,3.0,4,0,3,Manager,月収40.0万円,独身 車未所持 子供2人,0,40
1096,30歳,Self Enquiry,1,540秒,Small Business,female,3.0,4.0,BASIC,3.0,3,0,3,Executive,月収30.0万円,未婚	車未所持	子供2人,0,30
1097,37歳,Company Invited,1,480秒,Salaried,Male,3.0,3.0,Deluxe,3.0,3,0,4,Manager,303135.0,結婚済み、自家用車なし、こども2人,0,37
1098,35歳,Self Enquiry,1,13分,Small Business,Male,2.0,3.0,Basic,3.0,6,0,1,Executive,269715.0,離婚済み/自動車未所有/子供有り(1人),0,35
1099,５２歳,Self Enquiry,2,17分,Salaried,Male,3.0,3.0,King,3.0,2,1,5,VP,464535.0,結婚済み、乗用車所持、わからない,0,52
1102,２０代,Company Invited,2,8分,Small Business,female,1.0,4.0,basic,3.0,2,0,3,Executive,264240.0,離婚済み、車所持、子供無し,0,7
1103,42歳,Company Invited,2,18分,Small Business,Female,2.0,4.0,Basic,3.0,年に2回,0,3,Executive,276960.0,"離婚済み,自家用車あり、子供1人",0,42
1104,二十二歳,Self Enquiry,2,540秒,Small Business,female,2.0,4.0,Basic,3.0,1,0,3,Executive,256200.0,独身／車所持／子供1人,1,22
1105,47歳,Self Enquiry,3,16分,Small Business,female,3.0,3.0,Standard,3.0,5,0,1,Senior Manager,519570.0,結婚済み	車所持	こども2人,0,47
1106,51歳,Company Invited,2,16分,Small Business,Female,1.0,4.0,basıc,3.0,2,1,3,Executive,月収28.0万円,"結婚済み,自家用車なし,子供なし",0,51
1108,１９歳,Company Invited,1,7分,Small Business,female,2.0,3.0,Basic,3.0,2,0,2,Executive,月収25.0万円,独身 車所持 こども1人,1,19
1109,58才,Company Invited,1,30分,Small Business,Female,1.0,3.0,super deluxe,3.0,4,0,2,AVP,437640.0,離婚済み/自動車所有/子供無し,0,58
1110,53歳,Self Enquiry,1,540秒,Salaried,Fe Male,2.0,3.0,Standard,3.0,3,0,1,Senior Manager,428790.0,未婚 車なし 子供有り 1人,0,53
1111,50代,Company Invited,1,17分,Salaried,Male,2.0,3.0,Super Deluxe,3.0,1,0,1,AVP,454830.0,離婚済み　車所持　こども1人,0,55
1112,30代,Company Invited,1,24分,Small Business,Male,1.0,3.0,Basic,3.0,5,0,2,Executive,267030.0,結婚済み 車保有なし 子供なし,0,35
1113,５３歳,Company Invited,1,9分,Salaried,Female,2.0,3.0,Standard,3.0,年に1回,0,2,Senior Manager,383040.0,結婚済み/車保有/子供1人,0,53
1115,51歳,Self Enquiry,1,16分,Small Business,Female,1.0,3.0,Standard,4.0,年に5回,0,2,E×ecutive,266970.0,結婚済み 自動車所有　子供なし,0,51
1116,27歳,Company Invited,1,15分,Small Business,Male,2.0,3.0,BASIC,3.0,1,0,1,Executive,272580.0,独身、乗用車なし、子供有り 1人,0,27
1117,54歳,Self Enquiry,1,17分,Small Business,male,1.0,3.0,deluxe,3.0,5,0,2,Manager,月収40.0万円,離婚済み、車未所持、子供なし,0,54
1118,32歳,Company Invited,1,21分,Salaried,Female,1.0,3.0,basic,3.0,1,0,1,Executive,月収30.0万円,独身	車あり	子供ゼロ,1,32
1119,45歳,Self Enquiry,1,13分,Large Business,Female,2.0,3.0,Deluxe,3.0,1,0,2,Manager,297300.0,"独身,車保有,こども1人",0,45
1121,33歳,Company Invited,1,24分,Small Business,MALE,1.0,3.0,Basic,3.0,1,0,1,Execuｔive,月収26.0万円,独身／車未所持／子供なし,0,33
1122,50歳,Self Enquiry,2,16分,Small Business,Male,3.0,4.0,Standard,3.0,2,0,2,Senior Manager,472995.0,未婚 乗用車所持 子供有り(2人),0,50
1123,30代,Self Enquiry,2,8分,Small Business,female,1.0,3.0,Standard,4.0,年に1回,0,1,Senior Manager,262065.0,独身、車未所持、子供ゼロ,0,35
1124,三十八歳,Company Invited,2,8分,Salaried,male,1.0,3.0,Deluxe,4.0,1,0,2,Manager,262515.0,"独身,車未所持,無子",0,38
1125,57歳,Self Enquiry,1,31分,Salaried,Male,1.0,3.0,super deluxe,4.0,3,0,1,AVP,417120.0,結婚済み／自動車所有／子供なし,0,57
1126,５４歳,Self Enquiry,2,6分,Salaried,MALE,1.0,3.0,STANDARD,4.0,2,0,1,Senior Manager,月収30.0万円,結婚済み 車未所持 子供無し,1,54
1127,30代,Self Enquiry,2,17分,Small Business,Male,1.0,3.0,Deluxe,4.0,年に5回,0,2,Senior Manager,308610.0,独身、自動車未所有、無子,0,35
1128,52歳,Company Invited,2,16分,Small Business,Male,1.0,3.0,Standard,4.0,2,0,1,Senior Manager,月収44.0万円,未婚　車所持　子供ゼロ,0,52
1129,43歳,Self Enquiry,1,12分,Salaried,Fe Male,1.0,3.0,Standard,4.0,2,0,1,Senior Manager,349005.0,未婚 乗用車所持 子供無し,0,43
1130,50歳,Self Enquiry,1,9分,Large Business,Fe Male,1.0,3.0,Standard,4.0,5,0,1,Senior Manager,344025.0,未婚、車所持、子供なし,0,50
1131,51才,Company Invited,2,11分,Salaried,FEMALE,1.0,3.0,standard,4.0,年に1回,0,2,Senior Manager,360285.0,"離婚済み,車所持,子供なし",1,51
1132,30歳,Company Invited,3,660秒,Salaried,Male,1.0,3.0,Deluxe,4.0,1,0,2,Manager,299730.0,未婚 車未所持　子供なし,0,30
1133,31歳,Company Invited,2,960秒,Small Business,Female,1.0,3.0,basic,4.0,1,0,2,Executive,月収30.0万円,"独身,自動車未所有,子供なし",1,31
1134,55歳,Company Invited,1,16分,Large Business,female,1.0,3.0,Standard,4.0,年に5回,0,2,Senior Manager,375570.0,未婚、車所持、子供無し,0,55
1135,３０歳,Self Enquiry,2,960秒,Small Business,Male,1.0,3.0,BASIC,4.0,7,0,2,Executive,254790.0,独身、自動車未所有、非育児家庭,1,3
1136,28歳,Company Invited,2,960秒,Salaried,Male,1.0,3.0,Standard,4.0,5,0,2,Senior Manager,月収30.0万円,結婚済み、車所持、子供なし,0,28
1137,35際,Self Enquiry,1,480秒,Small Business,Female,1.0,3.0,King,5.0,4,0,2,VP,261465.0,離婚済み　車あり　子供なし,0,35
1138,２６歳,Company Invited,1,16分,Large Business,ｍａｌｅ,1.0,3.0,Basic,4.0,2,0,2,Executive,月収30.0万円,独身／車所持／子供なし,1,26
1139,45歳,Company Invited,1,28分,Salaried,Male,1.0,3.0,Standard,4.0,2,0,2,Senior Manager,378750.0,結婚済み	自家用車なし	子供ゼロ,0,45
1140,52歳,Self Enquiry,3,17分,Small Business,Female,1.0,3.0,Deluxe,4.0,1,0,2,Manager,346200.0,離婚済み、自動車所有、無子,0,52
1141,56歳,Company Invited,2,14分,Small Business,Male,1.0,3.0,Super Deluxe,4.0,1,0,2,AVP,423795.0,独身 車所持 子供無し,0,56
1142,57歳,Company Invited,2,540秒,Small Business,Male,3.0,3.0,King,3.0,6,1,1,VP,522795.0,独身 自動車所有 こども2人,1,57
1143,58歳,Self Enquiry,2,960秒,Small Business,Female,2.0,3.0,king,3.0,2,1,1,VP,556005.0,結婚済み 自動車所有 子供1人,0,58
1144,三十六歳,Self Enquiry,1,720秒,Large Business,Male,2.0,3.0,Basic,3.0,1,1,1,Executive,264045.0,"結婚済み、車所持,子供1人",0,36
1145,二十九歳,Self Enquiry,1,420秒,Salaried,Female,1.0,3.0,Standard,3.0,3,1,2,Senior Manager,358800.0,離婚済み/車所持/子供なし,0,29
1146,30代,Self Enquiry,1,10分,Salaried,Female,1.0,3.0,Deluxe,3.0,5,1,1,Manager,月収36.0万円,離婚済み 車未所持 子供なし,0,35
1147,31歳,Company Invited,2,600秒,Small Business,male,3.0,4.0,Basic,3.0,年に2回,0,3,Executive,312285.0,離婚済み 車所持 子供2人,1,31
1148,５４歳,Company Invited,1,16分,Salaried,Male,2.0,3.0,King,3.0,2,0,2,VP,506685.0,結婚済み 車あり こども1人,0,54
1149,58歳,Self Enquiry,1,13分,Salaried,male,2.0,3.0,King,3.0,年に6回,0,2,VP,545295.0,結婚済み、車所持、子供有り 1人,0,58
1150,53歳,Self Enquiry,2,720秒,Salaried,Female,1.0,3.0,Standard,4.0,5,1,2,Senior Manager,324870.0,未婚、自家用車あり、子供なし,0,53
1151,55際,Company Invited,2,9分,Small Business,MALE,1.0,3.0,Super Deluxe,4.0,2,1,2,AVP,454140.0,"独身、車未所持,子供無し",0,55
1152,44歳,Company Invited,2,1020秒,Large Business,male,1.0,3.0,Standard,4.0,2,1,2,Senior Manager,266670.0,結婚済み、車未所持、子供無し,1,44
1153,23歳,Company Invited,1,26分,Small Business,Male,1.0,3.0,BASIC,4.0,2,1,2,Executive,260250.0,独身、車未所持、非育児家庭,1,23
1154,61歳,Company Invited,1,1980秒,Small Business,Male,1.0,3.0,Super Deluxe,4.0,年に5回,1,2,AVP,468915.0,結婚済み 自動車所有 子供無し,0,61
1155,39歳,Self Enquiry,3,16分,Small Business,female,1.0,3.0,Standard,4.0,3,1,1,Senior Manager,月収40.0万円,離婚済み	車未所持	子供ゼロ,0,39
