Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
50,1,1,540,0,0,2,3,3,3,4,0,5,2,500000,0,2,1,0
49,1,1,660,1,0,3,4,0,3,6,0,2,2,524565,0,0,0,0
45,2,2,900,2,0,1,3,4,4,2,0,2,4,256950,1,1,1,0
58,1,2,900,1,0,2,3,3,3,12,0,5,0,340000,0,0,0,1
28,2,3,1020,1,1,2,5,4,4,4,0,3,4,250170,1,1,1,0
41,1,2,2160,0,1,3,5,3,3,7,0,2,0,363720,0,0,1,1
34,2,2,1080,1,1,3,5,3,3,3,0,1,0,344775,0,0,1,1
43,2,2,960,0,1,3,5,3,3,1,0,2,0,400000,0,0,1,2
20,1,2,840,2,0,3,5,3,3,3,0,2,0,319470,0,1,1,1
35,2,3,1080,0,0,3,5,3,3,3,0,1,0,336015,0,1,0,1
50,1,2,1320,1,1,3,5,4,3,2,0,2,4,337800,0,1,1,1
31,1,2,960,2,0,3,5,4,3,7,0,2,4,315615,0,1,0,2
43,1,2,540,1,0,3,4,2,3,3,0,3,1,541575,0,0,0,2
49,1,1,480,1,0,3,5,2,3,6,0,1,1,566205,0,0,0,1
37,2,1,1200,1,0,3,5,3,3,3,0,2,0,324735,0,2,1,1
50,1,1,720,1,0,3,5,1,3,3,0,2,3,450000,0,0,1,1
36,1,1,1020,0,0,4,4,3,3,3,0,2,0,383820,0,1,1,1
34,2,2,600,1,0,2,0,3,3,4,0,2,0,307815,0,1,0,1
32,1,1,840,0,0,3,5,1,3,8,0,1,3,457395,0,0,1,2
25,2,2,840,0,0,3,4,4,3,7,0,4,4,266625,1,1,0,1
44,1,2,540,0,0,3,4,3,3,2,0,4,3,365220,0,0,0,1
53,1,1,900,0,1,4,4,3,3,7,0,1,0,364200,0,0,0,1
33,2,2,1020,1,0,3,4,1,3,3,1,3,3,375270,0,0,1,0
32,1,1,480,0,0,3,4,2,3,24,0,4,1,554625,0,0,1,2
33,1,1,480,1,0,4,4,4,3,3,0,4,4,328470,0,1,1,3
23,2,2,540,1,0,3,6,3,3,2,0,2,0,324885,0,0,0,1
55,1,1,480,2,1,3,4,1,4,2,0,1,3,461805,0,0,1,0
27,2,2,600,2,0,3,4,1,4,7,0,2,3,393060,1,0,0,0
55,2,1,300,0,1,3,4,1,4,2,0,1,3,366960,0,1,1,0
52,1,2,720,1,0,3,4,3,3,6,0,4,0,400000,0,0,1,1
32,2,2,780,1,0,3,4,4,3,5,0,3,4,441060,0,0,1,2
42,1,2,1920,1,0,4,4,3,3,3,0,3,0,332820,0,1,0,3
45,1,2,1860,1,0,3,4,3,3,1,0,3,0,453165,0,2,1,2
35,1,3,900,1,0,3,4,3,3,2,0,3,0,315855,0,0,1,1
40,2,2,420,1,1,3,4,3,3,5,0,3,0,300000,0,1,0,2
51,1,2,360,0,0,2,3,1,4,2,0,1,3,387990,0,2,0,0
34,1,3,1080,0,0,2,3,1,4,20,0,1,3,400000,0,2,0,0
44,1,1,360,0,0,2,3,1,4,2,0,1,3,369075,0,0,1,0
48,2,2,360,0,0,2,4,1,4,2,0,2,3,379050,0,1,0,0
54,2,1,540,0,0,2,3,1,4,2,0,1,3,364305,0,1,1,0
51,1,2,780,0,0,2,3,1,4,1,0,2,3,383685,0,1,1,0
35,2,1,1020,0,1,2,3,1,4,5,0,2,3,367800,0,2,1,0
55,2,2,420,0,0,2,3,3,4,2,0,2,2,480000,1,2,1,0
36,2,2,540,1,0,2,4,1,4,2,0,1,3,424365,0,1,0,0
37,2,2,900,1,0,2,3,3,4,7,0,2,0,310995,0,2,0,0
28,2,3,780,0,0,2,3,3,5,3,0,2,0,394320,0,2,0,0
51,1,1,720,0,1,2,3,1,4,4,0,1,3,360225,0,1,1,0
40,2,2,600,0,0,2,4,4,4,2,0,2,4,263700,1,1,0,0
52,1,2,1740,1,1,2,4,1,5,5,0,2,3,377760,0,1,0,0
42,1,2,600,0,0,2,3,3,4,1,0,2,0,276255,0,2,1,0
46,1,3,540,0,1,2,3,3,5,2,0,2,0,438435,0,2,1,0
40,2,2,540,1,0,2,3,3,4,2,0,1,2,373005,0,2,0,0
44,1,1,600,1,1,2,3,4,4,1,0,2,4,264555,0,2,1,0
50,2,1,420,0,0,2,3,1,4,4,0,1,3,336270,0,1,1,0
22,1,3,480,0,1,2,3,4,5,1,0,2,4,256425,0,1,1,0
33,1,2,360,2,1,2,3,3,4,2,0,1,0,313920,0,2,0,0
56,1,1,1020,0,1,2,3,3,4,4,0,2,2,470400,0,0,1,0
46,2,2,1080,1,0,2,3,3,4,1,0,2,2,420000,0,2,0,0
20,2,3,540,0,1,2,3,1,4,8,0,2,3,376350,0,1,1,0
53,1,1,1680,1,0,3,5,3,3,7,0,2,2,483405,0,0,1,1
29,1,2,900,0,0,4,4,1,4,3,0,3,3,417735,0,1,1,1
23,1,2,720,0,1,3,4,4,3,5,0,3,4,309450,0,2,1,2
20,1,2,2100,0,0,3,4,3,3,3,0,4,0,345480,0,1,1,2
55,1,2,540,0,0,3,4,4,3,5,0,4,2,485325,0,2,1,2
23,1,2,600,1,0,3,5,4,4,3,0,2,4,310425,1,1,0,1
49,1,2,900,0,1,3,5,3,3,5,0,2,0,426540,0,2,1,1
34,1,2,420,0,0,3,5,1,3,2,0,1,3,335730,0,0,1,1
39,2,2,1860,1,1,3,5,3,3,7,0,2,0,359385,0,2,0,1
26,2,3,660,1,1,2,3,4,4,2,1,2,4,257745,1,1,1,0
30,2,3,1080,0,1,2,3,3,4,1,1,2,0,344640,0,0,0,0
50,2,1,960,0,0,2,3,1,4,5,1,1,3,376815,0,1,1,0
57,1,1,480,0,0,2,3,1,4,20,1,2,3,379545,0,1,1,0
39,1,2,1680,1,0,4,4,3,3,7,0,2,0,350565,0,0,1,3
43,1,2,1980,0,0,3,5,3,3,3,1,2,0,326775,0,0,1,1
49,1,1,900,0,1,3,5,3,3,2,0,2,0,378000,0,2,1,1
40,1,1,1860,0,1,3,5,3,3,12,0,1,0,344805,0,1,0,1
30,2,1,1080,0,1,3,5,3,3,3,0,2,0,316740,0,0,0,1
42,2,1,1260,0,0,3,5,1,3,8,0,2,3,347685,0,2,1,1
39,1,1,420,0,1,3,5,4,3,3,0,1,4,317370,0,1,1,2
39,1,1,600,0,0,3,5,4,4,3,0,1,4,300000,0,0,0,1
50,1,1,840,0,0,3,5,1,3,2,0,1,3,431370,0,1,0,2
37,1,1,1980,1,1,3,5,3,3,7,0,2,0,350000,0,1,0,1
21,2,2,660,1,1,3,5,4,3,3,0,3,4,310545,0,0,0,2
45,1,2,1980,1,1,3,5,3,3,3,0,3,0,347445,0,2,0,2
31,1,1,1380,0,0,3,5,4,3,3,0,2,4,536850,0,1,0,2
20,1,1,600,1,0,3,4,4,3,3,0,4,4,324960,1,2,1,2
32,1,1,660,1,0,3,4,4,3,6,0,4,4,318795,0,0,1,2
31,2,2,900,1,1,2,2,3,3,3,0,3,0,381195,0,0,1,1
31,2,3,1440,1,0,4,5,4,3,28,0,1,4,324885,1,1,1,2
37,1,2,1020,1,1,4,4,3,3,3,0,1,0,325485,0,2,0,1
36,1,1,420,2,0,3,5,4,3,2,0,2,4,407940,1,1,0,1
29,1,1,480,0,1,3,5,4,3,3,0,2,4,297435,0,1,1,2
53,1,1,480,0,0,4,5,3,3,5,0,4,0,382575,0,2,1,3
36,1,1,720,0,0,3,4,4,3,20,0,3,4,272685,0,0,0,2
25,1,2,540,0,1,3,1,4,3,3,0,4,4,309435,0,0,1,2
57,1,1,900,1,0,3,5,3,3,3,0,1,2,417180,0,0,0,2
26,1,1,900,1,0,4,4,4,3,7,0,2,4,310455,0,0,0,2
38,1,2,1020,1,0,4,4,3,3,2,0,1,0,465885,0,2,0,2
45,2,2,780,1,1,2,3,3,3,1,0,1,0,354165,0,2,1,0
52,1,2,780,2,0,2,3,1,3,5,0,2,3,371505,0,0,0,1
53,1,2,540,0,1,2,3,1,3,7,0,1,0,375840,1,1,0,1
38,1,2,480,2,0,2,3,3,3,28,0,2,0,300000,0,1,1,0
22,1,2,720,1,1,2,3,4,3,3,0,2,4,255525,1,1,0,1
31,1,2,480,1,1,2,3,4,3,4,0,2,4,251415,0,0,1,0
20,1,2,1020,1,1,2,3,1,3,3,0,2,3,256995,0,0,1,0
38,1,2,900,1,0,2,3,3,3,2,0,2,0,343140,0,1,0,0
43,1,3,780,1,1,2,3,3,3,3,0,1,0,320000,0,2,1,0
29,2,1,480,1,1,4,4,4,3,12,0,1,4,322395,0,1,1,1
51,1,1,1200,0,0,2,3,1,3,8,0,4,3,370000,0,0,1,1
32,1,1,1500,0,1,2,3,3,3,12,0,4,0,320640,0,0,1,1
33,1,1,720,1,1,4,4,4,3,3,0,1,4,309510,0,2,0,2
31,1,1,480,1,1,4,4,4,3,12,0,2,4,331575,1,2,1,1
31,2,1,960,0,0,3,5,4,3,3,0,3,4,311805,0,2,1,2
43,2,1,1920,0,0,3,5,3,3,3,0,4,0,300000,0,0,0,2
24,1,2,420,0,0,2,3,4,3,3,1,2,4,257550,1,1,0,0
20,1,2,2040,0,0,4,4,4,3,3,0,2,4,400000,0,0,1,3
37,1,1,480,1,0,2,3,3,3,1,0,1,0,295005,0,1,0,1
29,2,1,960,0,0,2,3,4,3,5,0,1,4,400000,0,2,1,0
36,1,1,780,2,0,3,6,4,3,3,0,4,4,320000,0,1,1,2
37,1,3,1320,1,0,3,6,4,3,6,0,4,4,439905,1,0,0,2
29,1,2,780,1,0,4,4,4,3,8,0,4,4,310650,0,0,1,3
31,1,2,1200,1,0,4,4,1,3,3,0,3,3,372705,0,0,0,3
29,1,2,780,0,0,3,6,4,3,3,0,1,4,312630,1,1,0,2
27,1,1,960,1,0,3,6,4,3,12,0,2,4,262035,1,1,0,1
50,1,1,420,0,0,2,3,1,3,3,1,2,3,365655,1,2,0,0
38,2,3,1080,2,1,1,1,3,3,2,0,3,0,343140,0,1,1,0
28,1,2,1500,1,0,2,3,3,3,8,0,4,0,323025,0,0,0,1
50,1,2,480,0,0,4,5,3,3,7,0,1,0,340800,0,0,0,1
37,2,2,900,0,1,1,3,4,3,2,0,4,3,273465,0,0,0,0
47,1,2,840,0,0,2,3,0,4,2,0,2,2,502800,0,2,0,0
41,1,2,540,1,0,2,3,3,3,8,0,2,0,332025,0,0,0,1
30,2,3,600,1,1,2,3,4,3,2,0,2,4,268770,0,0,1,1
31,2,2,900,1,0,2,3,4,3,2,0,1,4,251250,1,1,1,0
50,1,2,360,0,0,2,3,1,4,2,0,2,3,347955,1,0,1,0
58,2,2,1620,1,1,2,3,3,4,6,0,2,0,363315,0,1,1,1
29,1,2,900,0,0,2,3,3,3,2,0,2,2,382125,0,0,1,0
59,2,2,900,1,1,2,3,3,3,2,0,2,0,338970,0,2,0,1
26,2,3,840,2,0,2,3,1,3,2,0,2,3,377205,1,0,1,0
56,1,2,1440,1,0,2,3,3,4,1,0,2,2,504060,1,1,0,0
55,2,3,360,1,1,2,3,1,3,1,0,2,0,299535,0,0,0,1
40,2,2,360,0,0,2,3,1,3,5,0,2,3,336735,0,1,1,0
51,2,2,720,0,1,2,3,1,3,2,0,2,3,351480,0,2,1,1
32,1,2,480,0,0,2,3,4,3,8,0,2,4,271125,0,0,0,1
34,2,2,1020,1,0,2,4,1,3,12,0,2,3,380000,1,1,0,1
38,2,2,540,1,0,2,3,4,3,24,0,2,4,300000,0,0,1,0
41,2,3,840,0,0,2,3,1,3,2,0,1,3,429030,0,2,1,0
26,2,3,780,1,1,2,3,4,3,3,0,2,4,249600,1,2,1,0
42,1,2,1080,1,0,2,3,3,4,5,0,1,0,316605,0,2,1,0
33,1,2,1140,0,0,2,3,3,3,3,0,1,0,317715,0,0,0,0
38,2,2,960,1,0,2,3,4,4,2,0,2,4,266070,1,1,0,0
36,2,2,840,0,0,2,3,1,3,3,0,2,3,387615,0,0,0,1
38,2,2,900,0,1,2,4,4,3,2,0,1,4,259500,0,2,1,0
19,1,3,900,0,1,2,3,4,3,2,0,1,4,263040,0,2,1,0
34,1,2,900,0,1,2,3,1,3,5,0,2,3,400000,0,1,0,0
39,1,2,900,1,0,2,3,3,4,3,0,2,0,322260,0,1,0,0
40,1,2,540,0,0,2,3,1,4,2,0,1,3,411150,0,2,0,1
32,1,2,900,1,1,2,4,3,3,3,0,1,0,370695,0,2,0,1
52,1,3,840,1,0,2,3,3,3,12,0,2,2,477090,0,1,1,0
46,1,2,1920,0,0,2,3,1,3,5,0,2,3,367425,1,1,0,0
40,2,2,420,2,1,2,3,1,4,2,0,1,3,380985,0,0,1,0
50,2,2,1380,1,1,2,3,3,3,2,0,2,0,346410,0,2,1,0
56,1,2,720,0,0,2,3,2,4,1,0,2,1,522675,0,2,0,0
38,1,2,420,0,0,2,3,4,3,20,0,1,4,264300,0,0,0,1
38,1,2,780,1,0,2,3,4,3,2,0,2,4,343140,0,0,0,0
26,2,3,600,0,1,2,3,1,4,2,0,2,3,352635,0,2,1,0
22,2,3,360,2,1,2,3,1,3,2,0,2,3,300000,0,2,1,1
33,1,2,1560,0,0,2,4,3,3,2,0,1,0,355470,0,1,0,1
21,2,2,960,2,0,2,3,4,3,3,0,2,4,263130,0,1,0,0
34,2,2,1080,2,1,2,4,4,3,7,0,2,4,273915,1,1,1,0
36,1,3,1620,0,0,2,3,3,3,2,0,1,0,322320,0,2,0,1
26,2,2,420,1,1,2,3,4,3,3,0,1,4,249315,0,2,1,0
30,2,2,660,0,0,2,3,3,3,8,0,2,0,367995,0,1,0,0
38,2,3,660,0,0,2,3,1,3,5,0,1,3,315105,0,1,1,1
30,1,2,1080,0,0,2,3,3,3,1,0,2,0,316005,0,2,1,0
45,1,2,720,0,0,2,3,3,3,4,0,1,2,458625,0,2,1,0
34,2,2,420,1,0,2,3,3,3,2,0,2,2,479655,0,1,1,1
54,1,2,420,0,1,3,5,4,3,2,0,3,4,366465,0,2,1,1
52,1,1,660,1,0,3,6,4,3,12,0,2,4,331170,0,0,0,1
43,1,1,540,2,0,3,5,3,3,1,0,2,1,535845,0,2,0,2
31,2,1,660,1,0,4,4,4,3,3,0,2,4,325725,0,0,0,2
30,1,2,840,1,0,4,5,3,3,3,0,2,0,350850,0,0,0,1
40,1,1,480,2,1,2,3,4,3,1,0,4,4,343140,0,1,0,1
22,2,1,1440,1,0,1,3,4,3,8,0,4,4,253845,0,1,0,0
32,2,1,900,1,1,2,2,4,3,2,0,4,4,337980,0,2,0,1
24,1,1,960,1,0,2,3,4,3,3,0,3,4,250905,0,0,1,1
39,1,1,600,2,0,2,0,3,3,1,0,3,2,280560,0,0,1,1
49,1,1,600,0,1,2,3,3,3,4,0,4,0,322560,0,1,0,1
30,1,2,540,0,1,2,3,3,3,2,1,1,0,351285,0,1,1,0
29,2,3,900,0,1,2,3,1,3,2,1,2,3,382335,0,1,1,0
47,2,2,720,0,0,2,4,1,3,5,1,1,3,450000,0,2,1,1
52,1,2,420,1,1,2,3,1,3,2,1,2,3,365205,0,0,1,0
37,1,2,960,0,0,2,3,1,3,12,1,2,3,344745,0,0,0,0
30,1,2,480,1,0,2,3,3,3,4,1,2,0,252450,0,0,0,0
37,1,2,1800,1,0,3,2,3,3,4,0,4,0,332895,0,0,0,2
20,2,3,900,1,1,2,1,4,3,2,0,3,4,311325,0,0,1,1
29,2,2,480,1,0,2,2,3,3,5,0,4,0,465345,0,0,1,1
20,1,2,900,1,1,2,2,4,4,8,0,3,4,314790,0,2,1,1
34,1,1,1020,2,0,3,5,3,3,3,0,4,0,358875,0,0,0,1
33,2,2,900,1,1,2,3,3,3,2,0,2,4,274245,1,2,0,0
38,1,1,840,0,1,4,5,3,3,12,0,2,0,378930,0,1,0,2
36,2,1,1620,0,0,2,3,1,3,2,0,2,3,357570,0,0,1,0
38,1,1,840,1,0,2,3,3,3,6,0,1,0,271560,0,0,0,0
36,2,1,540,0,0,2,3,3,3,4,0,1,0,327075,0,2,0,0
36,2,1,600,0,0,2,4,3,3,3,0,1,0,300000,0,0,0,1
35,1,1,540,0,1,2,3,4,3,4,0,1,4,264315,0,2,0,0
30,2,1,780,1,0,2,3,3,3,1,0,2,0,291705,0,0,0,1
35,1,1,660,0,0,2,3,3,3,1,0,2,0,311100,0,1,0,1
40,1,1,600,2,0,2,3,4,3,2,0,2,4,259110,1,0,0,0
30,2,1,660,2,0,2,3,1,3,4,0,2,3,392835,0,1,0,1
23,1,1,840,1,1,2,3,4,3,2,0,2,4,260000,1,0,0,1
40,1,1,480,0,0,2,3,1,3,4,0,2,3,315930,1,1,0,0
30,1,1,1140,1,0,2,4,4,3,2,0,1,4,260805,0,1,1,1
38,2,1,1080,1,0,2,3,4,3,1,0,2,4,255255,1,2,1,0
34,2,1,1320,1,0,2,3,1,4,8,0,2,3,314730,0,0,1,0
38,2,1,1440,1,0,2,3,3,4,1,0,2,0,300000,0,0,1,0
41,2,1,480,1,1,2,3,3,3,5,0,1,2,388155,0,1,0,0
54,2,1,1380,0,0,2,3,3,3,4,0,1,0,344985,0,2,1,0
42,2,1,480,1,0,2,4,1,3,2,0,2,3,360435,0,1,0,1
37,1,1,600,2,0,2,4,4,3,2,0,1,4,300000,0,1,0,1
38,1,1,480,1,1,2,3,4,3,1,0,1,4,271995,0,2,1,1
51,1,1,420,0,0,2,3,3,3,28,0,2,0,357060,0,0,0,1
39,1,1,1620,0,0,2,3,1,3,8,0,1,3,367845,0,0,0,0
18,1,1,840,0,1,3,5,3,3,12,0,4,0,317010,0,1,0,1
37,2,1,540,0,0,3,6,4,3,5,1,1,4,323625,1,2,0,1
32,1,2,1080,0,1,2,1,3,3,2,0,4,0,261225,0,2,0,1
29,1,2,1440,0,0,2,3,3,3,1,0,3,0,327900,0,1,1,1
42,2,2,1020,0,0,3,1,3,4,7,0,3,2,430000,0,1,1,2
30,1,2,960,1,0,3,5,4,3,6,0,4,4,554670,0,1,0,2
57,1,1,1260,1,0,2,3,3,3,2,0,4,0,343140,0,1,1,1
31,1,1,840,1,1,2,3,4,3,2,0,3,4,256830,0,0,1,1
40,1,1,1440,1,0,2,2,4,3,2,0,4,4,356280,0,2,0,1
33,1,1,420,1,0,2,3,4,3,4,0,4,4,262665,0,0,0,1
43,1,1,780,1,1,2,0,3,3,1,0,4,0,306660,0,1,1,1
32,2,1,600,1,0,2,3,3,3,3,0,4,0,314490,0,0,0,1
38,1,1,1080,2,0,2,1,4,3,1,0,3,4,266190,0,0,0,1
34,2,1,1020,1,1,2,3,4,3,4,0,5,4,264555,0,2,1,1
52,2,2,900,1,0,2,3,3,3,6,0,1,2,473055,0,2,1,1
47,1,2,780,0,0,2,3,1,3,2,0,2,3,474180,0,1,1,1
34,2,1,1800,2,1,2,3,3,3,3,1,2,0,341220,0,0,0,0
34,2,1,420,1,0,2,3,4,3,1,1,2,4,300000,1,0,0,1
45,2,1,480,0,0,2,3,4,4,16,1,2,4,278370,1,0,0,1
38,1,1,420,2,0,2,3,4,3,7,1,2,4,277185,1,1,1,0
49,1,1,540,0,0,2,3,2,4,6,1,1,1,532755,0,0,1,1
49,1,1,600,1,0,2,4,3,3,3,1,1,0,323250,0,0,0,1
48,1,1,1260,0,0,2,3,3,3,4,1,1,0,330315,0,2,0,1
38,1,1,600,1,0,2,3,4,3,2,0,2,4,273210,0,2,0,0
21,1,1,960,0,0,2,1,4,3,2,0,4,4,260000,0,1,0,1
41,1,1,540,0,1,2,2,3,3,5,0,3,0,318705,0,2,1,1
44,1,1,1920,0,0,2,3,3,3,3,0,4,0,300000,0,0,0,1
41,1,3,900,1,0,2,4,3,3,3,0,2,2,500000,0,1,1,1
46,1,1,1920,1,0,4,5,3,3,3,0,1,0,378015,0,2,0,2
40,1,1,720,1,0,4,5,3,3,2,0,2,0,373755,0,1,1,1
51,1,2,420,2,0,2,4,3,3,1,0,3,2,509865,1,2,1,1
51,1,2,480,2,0,3,5,2,3,20,0,3,1,513105,0,0,1,2
27,1,2,1800,1,0,3,5,4,3,3,0,4,4,369420,0,2,1,2
22,1,2,960,2,1,3,5,4,3,3,0,3,4,308550,0,0,0,2
30,1,3,1500,1,1,3,4,4,3,2,0,3,4,323910,0,2,1,1
29,2,3,900,1,1,3,4,4,3,3,0,3,4,422685,0,0,1,1
42,1,2,480,0,0,3,4,4,4,7,0,3,4,315540,0,0,1,1
40,1,2,420,0,0,3,4,4,3,2,0,3,4,259905,0,2,1,1
36,2,3,420,0,0,4,4,1,3,2,0,1,3,331260,0,0,0,1
39,1,3,420,0,1,4,4,3,3,3,0,1,0,360000,0,2,0,2
35,1,2,1920,2,1,4,4,3,3,5,0,2,0,300000,0,2,1,2
21,2,2,900,0,1,3,5,3,3,3,0,3,0,327300,0,1,1,2
31,2,2,1020,1,1,3,4,4,4,12,1,3,4,270000,1,2,1,0
56,1,2,660,0,0,3,6,2,3,3,0,4,1,509250,0,0,1,1
58,1,1,540,1,1,3,5,3,3,4,0,3,0,364965,0,0,0,1
32,1,1,360,1,0,3,4,4,3,3,0,3,4,426225,0,0,0,0
57,1,1,420,1,0,3,4,1,3,5,0,4,3,391305,0,0,0,1
26,1,1,840,1,0,3,4,1,3,2,0,3,3,351735,0,0,0,1
24,1,1,480,2,0,3,4,4,3,2,0,3,4,326625,0,0,0,1
37,2,1,480,1,1,3,5,4,3,3,0,4,4,370350,0,1,0,1
54,1,2,720,1,0,2,3,0,5,4,0,3,2,461220,0,0,0,0
33,1,2,420,2,1,2,3,1,4,5,0,3,3,355905,0,2,0,0
52,2,2,540,1,1,2,3,1,4,1,0,3,3,400000,0,1,0,0
26,1,3,960,1,0,2,3,4,5,2,0,3,4,270000,0,0,1,0
38,1,3,540,1,1,2,3,4,4,2,0,4,4,343140,0,0,1,0
52,2,2,720,2,0,2,3,1,4,1,0,3,3,400000,0,1,1,0
29,2,2,900,1,0,2,3,4,4,8,0,3,4,267660,0,1,0,0
34,1,3,660,1,1,2,3,1,4,1,0,3,3,359070,0,0,0,0
37,2,2,960,1,1,2,3,4,4,2,0,3,4,262095,0,2,0,0
38,2,1,600,1,0,2,3,4,4,1,0,4,4,265680,1,0,1,0
31,2,3,1080,1,0,2,3,3,4,4,0,3,0,274185,1,2,0,0
40,1,1,960,1,0,2,3,4,4,2,0,3,4,260925,1,2,1,0
31,1,2,420,1,0,2,3,1,5,1,0,3,3,408900,1,0,1,0
28,2,2,960,1,1,2,3,4,4,2,0,3,4,253215,0,2,0,0
41,1,1,900,1,1,2,3,4,4,2,0,4,4,268560,0,2,1,0
26,2,1,420,2,0,2,3,1,4,1,0,3,3,350775,1,1,1,0
40,1,1,480,0,0,3,4,4,3,3,0,3,4,350385,1,2,1,1
50,2,1,720,0,1,3,4,1,4,8,0,4,3,400000,0,0,1,0
35,1,1,540,0,0,3,4,4,3,7,0,4,4,352605,0,2,0,0
48,1,1,420,0,0,3,4,1,3,5,0,3,3,371505,0,0,1,0
47,2,1,1080,0,1,3,4,1,4,2,0,3,3,389820,0,1,1,0
32,1,1,1140,0,0,3,4,3,3,3,0,3,0,338700,0,2,0,0
49,1,1,780,0,0,3,4,4,3,3,0,4,4,300000,1,1,0,1
60,1,1,660,0,1,2,3,3,3,3,1,1,2,483255,0,2,0,0
54,2,1,600,0,0,2,3,2,3,2,1,1,1,479070,0,0,1,1
46,2,1,480,0,0,2,4,1,4,4,0,3,3,433890,0,0,0,0
30,2,2,480,0,0,2,3,4,5,3,0,4,4,264705,1,1,1,0
30,2,1,960,0,0,2,3,1,4,1,0,4,3,362640,0,1,1,0
31,1,3,420,0,0,2,3,1,4,2,0,3,3,357420,0,0,1,0
34,2,1,480,0,1,2,4,1,4,2,0,4,3,372165,0,2,1,0
38,1,1,900,0,1,2,3,4,4,4,0,3,4,265920,0,1,0,0
52,1,1,1020,0,0,2,3,3,4,1,0,5,2,412140,0,2,1,0
48,2,1,480,0,1,2,3,1,4,4,0,3,3,391035,0,1,0,0
60,2,1,900,0,0,2,3,3,4,5,0,4,2,374025,0,2,1,0
22,1,1,600,0,1,4,5,4,4,8,0,4,4,323850,1,2,0,3
46,2,3,420,1,1,3,4,4,4,4,0,4,4,263265,0,1,0,0
33,2,3,840,1,1,3,4,4,4,1,0,3,4,254295,0,2,0,0
36,1,2,480,0,1,2,3,1,4,5,1,3,3,379140,0,1,0,0
52,2,1,780,0,0,2,3,3,4,1,1,4,0,318720,0,2,0,0
47,2,3,660,0,0,2,3,1,4,1,1,3,3,355950,1,1,1,0
55,2,1,420,0,0,2,3,1,4,4,1,3,3,370000,0,2,1,0
43,2,1,1620,0,0,3,4,4,3,5,1,4,4,311820,1,2,0,1
28,1,1,900,1,0,2,4,4,4,7,0,3,4,310000,0,1,0,1
44,2,1,480,1,1,2,4,4,4,5,0,4,4,321225,0,0,1,0
20,1,2,1860,0,0,4,4,3,4,3,0,2,0,363240,0,0,0,1
22,1,2,660,1,1,4,5,4,3,2,0,2,4,495345,0,1,0,1
28,1,2,1080,1,1,4,5,3,3,2,0,2,3,448110,0,0,1,1
32,1,2,720,1,0,3,4,4,3,6,0,4,4,303285,0,1,0,2
30,1,2,1500,1,0,3,5,3,3,3,0,3,0,400000,0,0,0,1
33,1,2,1680,1,1,3,5,3,3,12,0,3,0,371280,0,1,0,1
40,1,2,1860,1,0,3,4,1,3,2,0,4,3,324900,0,2,0,1
38,1,3,2100,1,0,3,4,4,3,2,0,4,4,343140,0,1,0,1
25,1,1,960,2,0,4,5,4,3,3,0,1,4,314730,0,0,1,2
31,1,3,780,0,0,3,4,3,3,3,0,3,0,370000,0,2,1,1
50,1,2,420,0,1,3,4,4,3,5,0,5,4,343140,0,1,0,2
20,2,3,960,1,1,3,4,4,3,3,1,3,4,326625,1,1,0,1
23,2,2,1380,1,0,1,3,4,3,2,0,4,4,240000,1,1,1,0
32,2,2,1860,0,0,1,1,4,3,8,0,4,4,253845,1,0,1,0
34,1,2,1260,0,1,1,1,1,3,5,0,3,3,328320,0,0,1,0
27,2,2,1080,1,0,1,1,4,3,2,1,3,4,257895,1,0,1,0
52,2,2,480,0,1,1,4,3,5,2,1,4,2,557415,0,0,1,0
37,1,1,480,2,0,4,4,4,3,7,0,2,4,321030,0,0,1,3
37,1,1,480,1,0,3,4,4,3,3,1,3,4,338505,0,0,1,2
51,1,1,540,0,0,3,3,2,3,6,0,5,1,572580,0,0,1,0
25,2,2,900,1,1,4,5,4,3,12,0,2,4,350000,0,0,1,2
53,1,1,420,0,0,4,4,2,3,3,0,2,1,539880,0,1,1,3
40,1,1,420,0,0,3,6,1,3,7,0,4,3,509760,0,0,0,2
36,2,1,480,0,1,4,5,4,3,4,0,2,4,326445,0,0,0,3
38,1,2,960,0,1,1,3,3,3,2,0,4,0,200000,0,1,1,0
50,1,3,900,1,1,3,4,3,4,7,0,3,0,415905,0,1,0,1
27,1,3,960,0,0,2,3,3,3,3,1,1,0,354330,0,1,0,1
45,1,3,960,0,1,1,3,3,4,4,0,4,2,521745,0,1,1,0
58,1,1,480,1,0,3,4,3,3,7,0,3,2,505860,0,2,1,2
31,1,2,540,1,1,3,5,3,3,4,0,3,0,261600,0,2,0,0
29,2,2,660,1,0,3,5,3,3,2,0,3,0,336435,0,1,0,1
36,1,2,660,2,0,3,5,4,4,6,0,4,4,300000,1,0,1,1
53,2,3,1260,1,0,3,5,1,3,5,0,5,3,393225,0,1,1,1
52,1,1,960,0,0,3,4,4,3,7,1,3,4,537795,1,0,1,2
36,1,2,1980,1,1,3,4,3,3,3,1,3,0,350000,0,0,1,1
46,1,2,1920,1,1,4,4,3,3,2,0,3,0,355110,0,2,1,1
36,1,2,900,0,0,3,5,4,3,3,0,4,4,300000,0,0,0,1
