id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
663,38,Self Enquiry,2,1380.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.704119973516908,0,Divorced,No Car,1_child,30s
664,35,Company Invited,3,600.0,Salaried,male,2.0,5.0,Deluxe,3.0,28.0,0,2,Manager,12.816234877601344,0,Married,No Car,1_child,30s
665,31,Company Invited,2,840.0,Salaried,male,2.0,5.0,Deluxe,4.0,3.0,0,2,Manager,12.765691290604371,0,Single,No Car,1_child,30s
666,34,Self Enquiry,2,660.0,Salaried,male,2.0,5.0,Standard,3.0,5.0,0,1,Senior Manager,12.910088052380033,0,Single,No Car,1_child,30s
667,33,Self Enquiry,3,1500.0,Large Business,male,3.0,5.0,Basic,3.0,2.0,0,1,Executive,12.765691290604371,0,Married,No Car,2_child,30s
668,50,Self Enquiry,2,1980.0,Small Business,female,3.0,5.0,Deluxe,3.0,2.0,0,2,AVP,13.017005083966255,0,Single,Has Car,2_child,50s
669,35,Company Invited,3,1020.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,2,AVP,13.167061370527495,1,Single,No Car,2_child,30s
670,31,Self Enquiry,2,900.0,Small Business,male,3.0,5.0,Basic,4.0,2.0,0,2,Executive,12.668724315230284,1,Single,No Car,2_child,30s
671,36,Company Invited,2,900.0,Small Business,female,2.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.72061933752658,0,Married,Has Car,1_child,30s
672,44,Self Enquiry,2,480.0,Small Business,male,2.0,5.0,Deluxe,3.0,7.0,0,2,Manager,12.68106692573485,0,Single,Has Car,1_child,40s
673,55,Company Invited,3,960.0,Salaried,female,3.0,5.0,Standard,3.0,2.0,0,2,Senior Manager,12.829148694918649,0,Single,Has Car,2_child,50s
674,32,Company Invited,2,540.0,Salaried,male,3.0,5.0,Basic,3.0,5.0,0,1,Executive,12.50917643957932,1,Single,No Car,2_child,30s
675,20,Company Invited,2,1200.0,Small Business,male,3.0,5.0,Basic,3.0,8.0,0,1,Executive,12.664560218814662,0,Divorced,Has Car,2_child,20s
676,33,Self Enquiry,2,600.0,Salaried,male,3.0,5.0,Standard,3.0,2.0,0,2,Senior Manager,12.723126831467184,0,Married,No Car,2_child,30s
677,24,Self Enquiry,2,600.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.73424494202688,0,Married,No Car,1_child,20s
678,28,Company Invited,2,600.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,1,4,Manager,12.812479321502156,0,Single,No Car,2_child,20s
679,46,Company Invited,1,1980.0,Salaried,female,3.0,5.0,Deluxe,3.0,4.0,0,2,AVP,12.797895598097004,0,Married,No Car,2_child,40s
680,36,Self Enquiry,1,1680.0,Small Business,female,2.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.611541086966117,0,Married,No Car,1_child,30s
681,50,Self Enquiry,1,1860.0,Small Business,female,2.0,5.0,Basic,3.0,7.0,0,2,Executive,12.509785535054482,0,Married,Has Car,1_child,50s
682,32,Self Enquiry,1,660.0,Small Business,female,3.0,5.0,Basic,3.0,3.0,0,2,Executive,12.644330802262578,0,Divorced,No Car,2_child,30s
683,45,Company Invited,1,720.0,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,1,Manager,12.793862088206213,0,Single,No Car,1_child,40s
684,36,Self Enquiry,1,900.0,Salaried,male,2.0,5.0,Basic,3.0,2.0,0,2,Executive,12.658806125548448,0,Married,No Car,1_child,30s
685,37,Company Invited,1,900.0,Small Business,female,2.0,5.0,Deluxe,3.0,1.0,0,2,Senior Manager,12.836921460595883,0,Single,Has Car,1_child,30s
686,50,Company Invited,1,1020.0,Small Business,female,2.0,5.0,Basic,4.0,1.0,0,2,AVP,12.835683469284747,0,Divorced,Has Car,1_child,50s
687,41,Company Invited,1,1380.0,Salaried,female,2.0,5.0,Standard,3.0,3.0,0,1,Senior Manager,12.806161109838516,0,Married,Has Car,1_child,40s
688,42,Self Enquiry,1,420.0,Salaried,male,2.0,5.0,Basic,3.0,1.0,0,1,Executive,12.676079399771028,0,Married,Has Car,1_child,40s
689,43,Self Enquiry,1,1680.0,Small Business,female,2.0,5.0,Deluxe,3.0,5.0,0,1,Manager,12.611541086966117,0,Divorced,Has Car,1_child,40s
690,35,Self Enquiry,1,420.0,Salaried,male,2.0,5.0,Basic,3.0,3.0,0,2,Executive,12.63403609064723,1,Married,Has Car,1_child,30s
691,38,Self Enquiry,1,600.0,Salaried,male,3.0,5.0,King,4.0,5.0,0,2,VP,13.038472943383574,0,Single,No Car,2_child,30s
692,43,Company Invited,1,420.0,Salaried,female,3.0,5.0,Deluxe,3.0,4.0,0,1,AVP,13.265269935506122,0,Divorced,Has Car,2_child,40s
693,52,Self Enquiry,1,900.0,Salaried,male,2.0,5.0,Deluxe,3.0,5.0,1,2,AVP,13.120884284084912,0,Divorced,Has Car,1_child,50s
694,40,Company Invited,1,720.0,Small Business,male,2.0,4.0,Basic,3.0,12.0,0,2,Executive,12.50161499490616,0,Married,No Car,1_child,40s
695,41,Self Enquiry,1,900.0,Large Business,male,3.0,5.0,Standard,3.0,2.0,1,2,Senior Manager,12.911200273080158,0,Single,No Car,2_child,40s
696,40,Self Enquiry,2,600.0,Large Business,female,3.0,6.0,Basic,3.0,7.0,0,4,Executive,12.659664205536007,0,Single,No Car,2_child,40s
697,40,Company Invited,2,660.0,Small Business,female,2.0,4.0,Basic,4.0,6.0,0,2,Executive,12.512328649564148,0,Married,No Car,1_child,40s
698,41,Self Enquiry,2,360.0,Salaried,male,3.0,6.0,Deluxe,3.0,4.0,0,2,Manager,12.950081652408707,0,Married,No Car,2_child,40s
699,40,Self Enquiry,2,780.0,Small Business,male,3.0,5.0,Deluxe,3.0,28.0,0,3,Manager,12.6740930595039,0,Married,No Car,2_child,40s
700,37,Self Enquiry,2,480.0,Small Business,male,3.0,5.0,Basic,3.0,8.0,0,3,Executive,12.640954150918772,0,Married,Has Car,2_child,30s
701,34,Self Enquiry,2,,Salaried,male,3.0,5.0,Deluxe,3.0,12.0,0,4,Manager,12.673623268614842,0,Married,Has Car,2_child,30s
702,25,Self Enquiry,2,840.0,Salaried,female,3.0,5.0,Deluxe,3.0,5.0,0,3,Manager,12.60360974318277,0,Married,Has Car,2_child,20s
703,33,Company Invited,2,1020.0,Salaried,female,3.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.691875802309813,0,Married,Has Car,2_child,30s
704,39,Company Invited,1,1860.0,Salaried,male,2.0,6.0,Deluxe,3.0,4.0,0,2,Manager,12.698681344109602,0,Single,No Car,1_child,30s
705,50,Company Invited,2,1080.0,Salaried,male,2.0,3.0,Deluxe,3.0,6.0,0,1,AVP,13.20032576887368,0,Married,Has Car,0_child,50s
706,51,Self Enquiry,2,1020.0,Salaried,male,2.0,3.0,Deluxe,3.0,5.0,0,2,AVP,13.229019852943267,0,Divorced,Has Car,0_child,50s
707,33,Company Invited,2,840.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,2,Executive,12.48410581669433,0,Single,No Car,0_child,30s
708,32,Company Invited,1,660.0,Small Business,male,3.0,5.0,Basic,4.0,7.0,0,5,Executive,12.657995040033066,1,Single,No Car,1_child,30s
709,38,Self Enquiry,1,600.0,Large Business,female,3.0,5.0,Deluxe,4.0,8.0,0,4,Manager,12.698452181484107,0,Single,Has Car,2_child,30s
710,30,Self Enquiry,1,1020.0,Small Business,male,3.0,5.0,Deluxe,4.0,8.0,0,4,Manager,12.855858150976186,0,Single,No Car,2_child,30s
711,39,Self Enquiry,1,480.0,Salaried,male,3.0,5.0,Basic,3.0,28.0,0,3,Executive,12.652010887313724,1,Single,No Car,2_child,30s
712,39,Self Enquiry,1,1800.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.811497287193886,0,Married,No Car,2_child,30s
713,42,Company Invited,2,840.0,Salaried,male,2.0,3.0,Deluxe,3.0,2.0,1,2,Manager,12.80216086806413,1,Married,No Car,0_child,40s
714,54,Company Invited,1,960.0,Small Business,male,1.0,1.0,Deluxe,3.0,5.0,0,2,AVP,13.161586013632684,0,Single,No Car,0_child,50s
715,46,Self Enquiry,1,1860.0,Large Business,male,1.0,3.0,Deluxe,3.0,2.0,0,5,AVP,13.02738434276539,0,Divorced,Has Car,0_child,40s
716,42,Self Enquiry,2,1920.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,AVP,13.213229149991658,0,Divorced,Has Car,0_child,40s
717,60,Company Invited,1,840.0,Salaried,male,2.0,3.0,King,3.0,24.0,0,1,VP,13.119049893875982,0,Married,Has Car,0_child,60s
718,35,Self Enquiry,2,600.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.773786980102852,0,Single,No Car,1_child,30s
719,28,Self Enquiry,3,600.0,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,4,Executive,12.627365169981202,0,Single,No Car,2_child,20s
720,47,Self Enquiry,2,2040.0,Small Business,female,2.0,4.0,Deluxe,3.0,3.0,0,4,Manager,12.77950962213725,0,Married,No Car,1_child,40s
721,32,Company Invited,3,1020.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.66370633152017,0,Single,Has Car,1_child,30s
722,23,Self Enquiry,2,480.0,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,3,Manager,12.737732717023684,0,Single,No Car,1_child,20s
723,10,Self Enquiry,2,1020.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,4,Manager,12.740769080885942,1,Single,Has Car,2_child,10s
724,37,Self Enquiry,2,1920.0,Salaried,male,2.0,5.0,Deluxe,3.0,12.0,0,3,Manager,12.749605508064024,0,Single,No Car,1_child,30s
725,34,Self Enquiry,2,540.0,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.706760050793218,0,Divorced,No Car,1_child,30s
726,39,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.704438973621391,0,Single,No Car,2_child,30s
727,25,Self Enquiry,2,720.0,Salaried,female,2.0,4.0,Standard,3.0,3.0,0,3,Senior Manager,12.821260987319455,0,Single,No Car,1_child,20s
728,43,Self Enquiry,2,1920.0,Small Business,male,2.0,4.0,Deluxe,3.0,7.0,1,4,Manager,12.902267676671158,0,Single,No Car,1_child,40s
729,39,Company Invited,2,600.0,Large Business,female,3.0,4.0,Standard,3.0,20.0,1,4,Senior Manager,12.838436910495885,0,Single,Has Car,2_child,30s
730,39,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,4,Senior Manager,12.96106957947924,0,Married,Has Car,1_child,30s
731,47,Self Enquiry,3,420.0,Salaried,male,2.0,1.0,Deluxe,3.0,1.0,1,1,AVP,13.113375103625811,0,Married,Has Car,0_child,40s
732,50,Self Enquiry,2,780.0,Salaried,female,2.0,4.0,Deluxe,3.0,5.0,0,4,AVP,13.052179082168172,0,Divorced,Has Car,1_child,50s
733,39,Self Enquiry,1,1380.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.782042544427734,0,Married,No Car,1_child,30s
734,57,Self Enquiry,1,660.0,Large Business,male,2.0,4.0,Standard,3.0,5.0,0,5,Senior Manager,12.899222326086994,0,Married,Has Car,1_child,50s
735,33,Company Invited,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,3,Executive,12.624802717035696,0,Divorced,Has Car,1_child,30s
736,50,Self Enquiry,1,600.0,Small Business,male,2.0,4.0,Basic,3.0,6.0,0,3,Executive,12.488978329176614,0,Married,Has Car,1_child,50s
737,35,Company Invited,1,660.0,Small Business,female,3.0,5.0,Basic,3.0,1.0,0,4,Executive,12.66978254687006,1,Married,No Car,2_child,30s
738,23,Company Invited,1,540.0,Large Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.463447560792684,1,Single,No Car,1_child,20s
739,33,Company Invited,1,,Small Business,female,2.0,5.0,Basic,3.0,3.0,0,4,Executive,12.63579449889462,0,Married,Has Car,1_child,30s
740,41,Self Enquiry,1,540.0,Small Business,male,2.0,4.0,Basic,3.0,3.0,0,4,Executive,12.611541086966117,0,Married,No Car,1_child,40s
741,46,Self Enquiry,1,1800.0,Large Business,male,2.0,4.0,Basic,3.0,5.0,0,3,Executive,12.689889802183568,0,Married,No Car,1_child,40s
742,44,Self Enquiry,2,720.0,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,13.117694495116046,0,Single,Has Car,1_child,40s
743,50,Company Invited,2,420.0,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,13.106175050647805,0,Married,Has Car,1_child,50s
744,45,Self Enquiry,2,720.0,Small Business,male,2.0,4.0,Deluxe,3.0,20.0,0,4,Manager,12.72785601333031,0,Married,No Car,1_child,40s
745,29,Self Enquiry,2,480.0,Salaried,male,2.0,4.0,Standard,3.0,1.0,0,2,Senior Manager,12.766362491951408,0,Single,No Car,0_child,20s
746,41,Self Enquiry,1,900.0,Salaried,male,2.0,4.0,King,3.0,2.0,0,4,VP,13.185396390833676,0,Married,Has Car,1_child,40s
747,57,Company Invited,1,780.0,Salaried,male,2.0,4.0,King,3.0,4.0,1,3,VP,13.247454753077244,1,Married,Has Car,1_child,50s
748,59,Company Invited,1,420.0,Small Business,male,2.0,3.0,King,3.0,2.0,0,1,VP,13.113375103625811,0,Single,Has Car,0_child,50s
749,36,Company Invited,2,960.0,Small Business,female,2.0,3.0,Deluxe,3.0,2.0,0,4,Manager,12.46945946393422,1,Married,Has Car,1_child,30s
750,38,Self Enquiry,2,1200.0,Small Business,male,2.0,3.0,Deluxe,3.0,5.0,0,4,Manager,12.674046090345408,0,Married,Has Car,1_child,30s
751,42,Self Enquiry,1,900.0,Salaried,female,2.0,4.0,Deluxe,3.0,4.0,0,4,Manager,12.770508228143177,0,Single,No Car,1_child,40s
752,49,Self Enquiry,1,1080.0,Salaried,female,2.0,5.0,Basic,3.0,12.0,1,3,Manager,12.707621986535267,0,Married,No Car,1_child,40s
753,47,Self Enquiry,2,840.0,Small Business,male,2.0,4.0,Deluxe,3.0,1.0,1,4,Manager,12.611541086966117,1,Divorced,No Car,1_child,40s
754,22,Self Enquiry,1,1260.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,4,Executive,12.521671395976163,0,Single,Has Car,1_child,20s
755,47,Self Enquiry,2,840.0,Small Business,female,3.0,4.0,Standard,3.0,1.0,0,4,Senior Manager,13.060490101343552,0,Single,Has Car,2_child,40s
756,56,Self Enquiry,1,840.0,Small Business,male,2.0,3.0,Basic,3.0,7.0,0,5,Executive,12.847929163278051,0,Divorced,Has Car,1_child,50s
757,50,Self Enquiry,2,900.0,Small Business,female,3.0,5.0,Basic,3.0,3.0,0,3,Executive,12.671977260282802,0,Married,No Car,2_child,50s
758,37,Company Invited,2,960.0,Small Business,male,2.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,12.830555472063969,0,Divorced,Has Car,1_child,30s
759,35,Company Invited,3,840.0,Small Business,male,2.0,5.0,Basic,3.0,28.0,0,2,Executive,12.611541086966117,1,Single,No Car,1_child,30s
760,27,Company Invited,3,1140.0,Salaried,female,2.0,4.0,Deluxe,3.0,4.0,0,2,Manager,12.676079399771028,0,Single,No Car,1_child,20s
761,22,Self Enquiry,2,780.0,Salaried,male,1.0,4.0,Basic,3.0,1.0,0,2,Executive,12.429300193316582,1,Single,Has Car,0_child,20s
762,30,Self Enquiry,2,420.0,Salaried,male,3.0,5.0,Basic,3.0,3.0,0,4,Executive,12.610690728347013,0,Divorced,No Car,2_child,30s
763,29,Self Enquiry,2,840.0,Small Business,male,2.0,5.0,Standard,3.0,3.0,0,4,Senior Manager,12.893103660422376,0,Married,Has Car,1_child,20s
764,33,Self Enquiry,1,540.0,Small Business,male,2.0,5.0,Basic,3.0,3.0,0,3,Executive,12.765691290604371,0,Married,Has Car,1_child,30s
765,32,Company Invited,1,900.0,Small Business,female,2.0,5.0,Standard,3.0,2.0,0,2,Senior Manager,12.835003919573522,0,Divorced,No Car,1_child,30s
766,52,Company Invited,1,840.0,Salaried,male,1.0,4.0,Deluxe,3.0,6.0,0,1,AVP,13.201490589216307,0,Single,Has Car,0_child,50s
767,51,Self Enquiry,2,1260.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,5,Manager,12.718015644799578,0,Married,No Car,1_child,50s
768,34,Company Invited,2,720.0,Small Business,female,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.873904582205109,0,Married,No Car,1_child,30s
769,34,Self Enquiry,2,840.0,Small Business,male,2.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.944864572424931,0,Married,No Car,1_child,30s
770,38,Company Invited,2,1860.0,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,3,Manager,12.824795265365983,0,Married,No Car,1_child,30s
771,35,Company Invited,2,1380.0,Small Business,female,2.0,4.0,Basic,4.0,5.0,0,4,Executive,12.70129009297845,0,Divorced,Has Car,1_child,30s
772,34,Company Invited,2,960.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.709891781083128,0,Single,Has Car,1_child,30s
773,49,Self Enquiry,2,1620.0,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,4,AVP,12.931991906820237,0,Married,Has Car,1_child,40s
774,26,Self Enquiry,2,720.0,Small Business,female,3.0,4.0,Basic,4.0,5.0,0,3,Executive,12.640405880044016,1,Divorced,Has Car,2_child,20s
775,29,Company Invited,3,2040.0,Small Business,male,2.0,5.0,Deluxe,3.0,3.0,0,3,Manager,12.68951987822955,0,Single,No Car,1_child,20s
776,27,Self Enquiry,2,1740.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.67517274171282,0,Married,No Car,1_child,20s
777,27,Self Enquiry,2,960.0,Large Business,male,3.0,4.0,Basic,4.0,7.0,0,4,Senior Manager,12.8224089736751,0,Single,Has Car,2_child,20s
778,24,Company Invited,2,1020.0,Small Business,male,2.0,5.0,Basic,4.0,12.0,0,3,Executive,12.655174981667413,1,Married,No Car,1_child,20s
779,30,Self Enquiry,2,540.0,Small Business,female,3.0,4.0,Deluxe,3.0,1.0,0,5,Senior Manager,12.706850963741102,0,Single,Has Car,2_child,30s
780,43,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,3,Manager,12.779425080802122,0,Single,No Car,1_child,40s
781,31,Self Enquiry,2,1560.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,4,Manager,12.694686402110872,0,Single,No Car,1_child,30s
782,20,Self Enquiry,3,540.0,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,4,Executive,12.611541086966117,1,Divorced,Has Car,1_child,20s
783,25,Company Invited,2,960.0,Small Business,male,3.0,4.0,Basic,3.0,2.0,0,4,Executive,12.71233587739622,0,Single,No Car,2_child,20s
784,40,Self Enquiry,2,420.0,Small Business,female,3.0,4.0,Deluxe,3.0,8.0,0,3,Manager,12.863854272251563,0,Divorced,No Car,2_child,40s
785,22,Self Enquiry,2,600.0,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.743051278402875,0,Single,No Car,1_child,20s
786,40,Self Enquiry,2,420.0,Salaried,female,3.0,4.0,Standard,3.0,2.0,0,3,Senior Manager,12.93868329823659,0,Married,No Car,2_child,40s
787,43,Self Enquiry,2,420.0,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,3,Manager,12.735879971490226,0,Married,Has Car,1_child,40s
788,22,Self Enquiry,2,840.0,Salaried,female,2.0,4.0,Basic,4.0,2.0,0,3,Executive,12.632323557588636,0,Single,Has Car,1_child,20s
789,40,Self Enquiry,2,540.0,Salaried,male,2.0,4.0,Standard,3.0,5.0,0,3,Senior Manager,12.795568959260637,0,Married,No Car,1_child,40s
790,39,Self Enquiry,3,540.0,Salaried,male,2.0,4.0,Standard,3.0,5.0,0,3,Senior Manager,13.102162710901052,1,Single,No Car,1_child,30s
791,30,Company Invited,3,720.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.709483850298792,0,Single,Has Car,2_child,30s
792,39,Company Invited,3,420.0,Salaried,male,3.0,4.0,Deluxe,4.0,7.0,0,4,Manager,12.745197054748887,0,Single,No Car,2_child,30s
793,54,Self Enquiry,2,2100.0,Salaried,female,2.0,5.0,Deluxe,3.0,5.0,0,3,Manager,12.766105489342843,0,Divorced,No Car,1_child,50s
794,49,Self Enquiry,2,720.0,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,3,Manager,12.623519024037233,0,Married,Has Car,1_child,40s
795,41,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,8.0,0,3,Manager,13.017005083966255,0,Divorced,Has Car,2_child,40s
796,43,Company Invited,2,420.0,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,3,Manager,12.70101580809836,0,Single,Has Car,1_child,40s
797,43,Self Enquiry,2,420.0,Salaried,male,2.0,4.0,Deluxe,3.0,5.0,0,4,Manager,12.685023627567174,0,Divorced,Has Car,1_child,40s
798,36,Self Enquiry,2,600.0,Salaried,male,2.0,4.0,Basic,3.0,4.0,0,3,Executive,12.466515835145202,0,Single,No Car,1_child,30s
799,52,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,King,4.0,3.0,0,4,Manager,12.9094572444426,0,Married,No Car,1_child,50s
800,26,Company Invited,2,960.0,Small Business,female,2.0,4.0,Basic,4.0,2.0,1,3,Executive,12.673576277384964,0,Divorced,Has Car,1_child,20s
801,38,Self Enquiry,2,1320.0,Salaried,male,2.0,4.0,Deluxe,3.0,20.0,1,4,Manager,12.770977279970628,0,Single,No Car,1_child,30s
802,35,Company Invited,3,960.0,Small Business,female,2.0,5.0,Deluxe,3.0,2.0,0,3,Manager,12.670045626918558,0,Divorced,No Car,1_child,30s
803,38,Self Enquiry,1,540.0,Large Business,male,3.0,4.0,Basic,3.0,2.0,0,4,Executive,13.103427214619334,0,Married,No Car,2_child,30s
804,59,Company Invited,1,1020.0,Small Business,male,2.0,4.0,Deluxe,4.0,1.0,0,4,AVP,13.026724343533433,0,Divorced,Has Car,1_child,50s
805,52,Self Enquiry,1,1980.0,Large Business,male,2.0,4.0,Deluxe,4.0,2.0,0,3,AVP,13.199326270390594,0,Single,Has Car,1_child,50s
806,43,Self Enquiry,1,480.0,Small Business,female,3.0,4.0,Standard,3.0,2.0,0,4,Senior Manager,12.857032316344837,0,Divorced,No Car,2_child,40s
807,41,Self Enquiry,1,840.0,Small Business,female,2.0,5.0,King,3.0,8.0,0,4,VP,13.202681739389416,0,Married,Has Car,1_child,40s
808,44,Self Enquiry,1,900.0,Large Business,male,3.0,5.0,Basic,3.0,5.0,0,4,Executive,12.611541086966117,0,Married,No Car,1_child,40s
809,24,Company Invited,1,,Small Business,male,2.0,5.0,Basic,3.0,2.0,0,4,Executive,12.449199200028715,1,Single,No Car,1_child,20s
810,40,Self Enquiry,1,900.0,Small Business,male,2.0,5.0,Basic,3.0,3.0,0,4,Executive,12.497028104601432,1,Married,No Car,1_child,40s
811,31,Self Enquiry,1,480.0,Small Business,male,2.0,5.0,Standard,3.0,2.0,0,3,Senior Manager,12.899222326086994,0,Single,No Car,1_child,30s
812,32,Self Enquiry,1,900.0,Small Business,male,2.0,4.0,Basic,3.0,8.0,0,3,Executive,12.670564236365417,1,Single,No Car,1_child,30s
813,56,Self Enquiry,1,540.0,Large Business,female,3.0,4.0,Standard,3.0,5.0,0,5,Senior Manager,12.79681604608924,0,Married,No Car,2_child,50s
814,41,Self Enquiry,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.468440756144114,0,Divorced,Has Car,1_child,40s
815,52,Self Enquiry,1,600.0,Large Business,male,3.0,4.0,Standard,3.0,8.0,0,3,Senior Manager,12.80278050905021,0,Single,Has Car,2_child,50s
816,36,Self Enquiry,1,420.0,Small Business,male,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.810678187938796,0,Divorced,No Car,1_child,30s
817,24,Company Invited,1,1380.0,Small Business,female,2.0,4.0,Basic,3.0,8.0,0,3,Executive,12.6411968744724,0,Divorced,Has Car,1_child,20s
818,41,Self Enquiry,1,360.0,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.676079399771028,0,Single,No Car,1_child,40s
819,37,Company Invited,1,,Salaried,female,2.0,4.0,Deluxe,3.0,3.0,0,4,Manager,12.700604239666252,0,Single,No Car,1_child,30s
820,25,Self Enquiry,1,480.0,Salaried,male,3.0,4.0,Basic,3.0,8.0,0,4,Executive,13.03898394237596,0,Married,No Car,2_child,20s
821,22,Self Enquiry,1,420.0,Salaried,female,3.0,4.0,Basic,3.0,2.0,0,4,Executive,12.59729006903975,0,Divorced,Has Car,2_child,20s
822,41,Company Invited,1,780.0,Salaried,male,2.0,4.0,Standard,3.0,2.0,0,4,Senior Manager,12.876746686147111,0,Married,Has Car,1_child,40s
823,33,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Standard,3.0,3.0,0,4,Senior Manager,12.95619308390086,0,Married,Has Car,1_child,30s
824,38,Self Enquiry,1,540.0,Salaried,male,2.0,4.0,Deluxe,3.0,4.0,0,4,Manager,12.818107379783514,0,Married,No Car,1_child,30s
825,34,Self Enquiry,1,1380.0,Salaried,female,2.0,4.0,Basic,3.0,2.0,0,4,Executive,12.614593403261294,0,Married,No Car,1_child,30s
826,41,Self Enquiry,1,300.0,Salaried,male,2.0,4.0,Standard,3.0,3.0,0,3,Senior Manager,13.101958608857489,0,Divorced,Has Car,1_child,40s
827,40,Self Enquiry,1,1080.0,Salaried,female,2.0,4.0,Deluxe,4.0,3.0,0,3,AVP,12.9705772331914,0,Married,Has Car,1_child,40s
828,39,Company Invited,1,540.0,Salaried,male,2.0,4.0,Basic,3.0,3.0,0,4,Manager,12.69330512706668,0,Married,Has Car,1_child,30s
