Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
50,Self Enquiry,1,540.0,Large Business,male,1.0,3.0,Standard,4.0,5,0,1,Senior Manager,344025.0,0,Single,Has Car,0_child
51,Company Invited,2,660.0,Salaried,female,1.0,3.0,Standard,4.0,4,0,2,Senior Manager,360285.0,1,Divorced,Has Car,0_child
30,Company Invited,3,660.0,Salaried,male,1.0,3.0,Deluxe,4.0,1,0,2,Manager,299730.0,0,Single,No Car,0_child
31,Company Invited,2,960.0,Small Business,female,1.0,3.0,Basic,4.0,1,0,2,Executive,300000.0,1,Single,No Car,0_child
55,Company Invited,1,960.0,Large Business,female,1.0,3.0,Standard,4.0,20,0,2,Senior Manager,375570.0,0,Single,Has Car,0_child
30,Self Enquiry,2,960.0,Small Business,male,1.0,3.0,Basic,4.0,7,0,2,Executive,254790.0,1,Single,No Car,0_child
28,Company Invited,2,960.0,Salaried,male,1.0,3.0,Standard,4.0,5,0,2,Senior Manager,300000.0,0,Married,Has Car,0_child
35,Self Enquiry,1,480.0,Small Business,female,1.0,3.0,King,5.0,4,0,2,VP,261465.0,0,Divorced,Has Car,0_child
26,Company Invited,1,960.0,Large Business,male,1.0,3.0,Basic,4.0,2,0,2,Executive,300000.0,1,Single,Has Car,0_child
45,Company Invited,1,1680.0,Salaried,male,1.0,3.0,Standard,4.0,2,0,2,Senior Manager,378750.0,0,Married,No Car,0_child
52,Self Enquiry,3,1020.0,Small Business,female,1.0,3.0,Deluxe,4.0,1,0,2,Manager,346200.0,0,Divorced,Has Car,0_child
56,Company Invited,2,840.0,Small Business,male,1.0,3.0,Deluxe,4.0,1,0,2,AVP,423795.0,0,Single,Has Car,0_child
57,Company Invited,2,540.0,Small Business,male,3.0,3.0,King,3.0,6,1,1,VP,522795.0,1,Single,Has Car,2_child
58,Self Enquiry,2,960.0,Small Business,female,2.0,3.0,King,3.0,2,1,1,VP,556005.0,0,Married,Has Car,1_child
36,Self Enquiry,1,720.0,Large Business,male,2.0,3.0,Basic,3.0,1,1,1,Executive,264045.0,0,Married,Has Car,1_child
29,Self Enquiry,1,420.0,Salaried,female,1.0,3.0,Standard,3.0,3,1,2,Senior Manager,358800.0,0,Divorced,Has Car,0_child
30,Self Enquiry,1,600.0,Salaried,female,1.0,3.0,Deluxe,3.0,5,1,1,Manager,360000.0,0,Divorced,No Car,0_child
31,Company Invited,2,600.0,Small Business,male,3.0,4.0,Basic,3.0,8,0,3,Executive,312285.0,1,Divorced,Has Car,2_child
54,Company Invited,1,960.0,Salaried,male,2.0,3.0,King,3.0,2,0,2,VP,506685.0,0,Married,Has Car,1_child
58,Self Enquiry,1,780.0,Salaried,male,2.0,3.0,King,3.0,24,0,2,VP,545295.0,0,Married,Has Car,1_child
53,Self Enquiry,2,720.0,Salaried,female,1.0,3.0,Standard,4.0,5,1,2,Senior Manager,324870.0,0,Single,Has Car,0_child
55,Company Invited,2,540.0,Small Business,male,1.0,3.0,Deluxe,4.0,2,1,2,AVP,454140.0,0,Single,No Car,0_child
44,Company Invited,2,1020.0,Large Business,male,1.0,3.0,Standard,4.0,2,1,2,Senior Manager,266670.0,1,Married,No Car,0_child
23,Company Invited,1,1560.0,Small Business,male,1.0,3.0,Basic,4.0,2,1,2,Executive,260250.0,1,Single,No Car,0_child
61,Company Invited,1,1980.0,Small Business,male,1.0,3.0,Deluxe,4.0,20,1,2,AVP,468915.0,0,Married,Has Car,0_child
39,Self Enquiry,3,960.0,Small Business,female,1.0,3.0,Standard,4.0,3,1,1,Senior Manager,400000.0,0,Divorced,No Car,0_child
43,Company Invited,1,540.0,Large Business,male,1.0,3.0,Standard,4.0,5,1,2,Senior Manager,400000.0,0,Single,Has Car,0_child
56,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,King,3.0,6,1,1,VP,540705.0,0,Married,No Car,1_child
55,Self Enquiry,2,360.0,Small Business,male,1.0,4.0,Super Deluxe,3.0,7,0,3,AVP,390000.0,0,Single,No Car,0_child
40,Company Invited,1,,Salaried,male,1.0,5.0,Deluxe,3.0,3,0,2,Manager,302805.0,0,Married,Has Car,0_child
34,Self Enquiry,3,1200.0,Small Business,female,1.0,3.0,Standard,4.0,2,0,3,Senior Manager,260550.0,0,Divorced,Has Car,0_child
36,Company Invited,2,2040.0,Small Business,female,1.0,3.0,Deluxe,3.0,4,0,4,Manager,334995.0,0,Married,No Car,0_child
0,Self Enquiry,2,960.0,Small Business,male,2.0,3.0,Basic,3.0,2,0,4,Executive,250710.0,1,Single,No Car,1_child
55,Company Invited,2,1020.0,Small Business,female,1.0,3.0,Deluxe,3.0,3,0,5,Manager,336165.0,0,Married,Has Car,0_child
53,Self Enquiry,3,840.0,Small Business,male,1.0,3.0,Standard,4.0,1,0,4,Senior Manager,372660.0,0,Divorced,Has Car,0_child
20,Company Invited,3,780.0,Small Business,female,2.0,3.0,Basic,3.0,2,0,4,Executive,255135.0,0,Married,Has Car,1_child
21,Company Invited,2,,Small Business,male,1.0,3.0,Basic,3.0,3,0,4,Executive,246300.0,1,Single,Has Car,0_child
37,Company Invited,2,900.0,Small Business,female,1.0,3.0,Basic,3.0,2,0,3,Executive,300000.0,0,Divorced,No Car,0_child
0,Self Enquiry,2,540.0,Small Business,male,2.0,3.0,Deluxe,3.0,6,0,4,Manager,,0,Married,No Car,1_child
0,Self Enquiry,3,1320.0,Small Business,female,1.0,3.0,Basic,3.0,2,0,4,Executive,,0,Divorced,No Car,0_child
24,Company Invited,2,900.0,Small Business,male,2.0,4.0,Basic,3.0,2,0,4,Executive,261255.0,1,Divorced,No Car,1_child
21,Company Invited,2,720.0,Small Business,male,1.0,3.0,Basic,3.0,2,0,4,Executive,300000.0,1,Single,Has Car,0_child
32,Company Invited,2,1320.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,3,Manager,299100.0,0,Single,No Car,1_child
22,Company Invited,2,900.0,Small Business,male,1.0,3.0,Basic,3.0,2,0,4,Executive,255645.0,1,Single,Has Car,0_child
27,Self Enquiry,3,,Small Business,male,2.0,3.0,Deluxe,3.0,4,0,4,Manager,302625.0,1,Single,No Car,1_child
59,Self Enquiry,2,1320.0,Small Business,male,1.0,3.0,Deluxe,4.0,5,0,4,AVP,570000.0,0,Divorced,Has Car,0_child
32,Company Invited,2,720.0,Small Business,male,1.0,3.0,Basic,3.0,3,0,4,Senior Manager,252405.0,0,Married,Has Car,0_child
24,Company Invited,2,660.0,Small Business,female,1.0,4.0,Basic,3.0,8,0,3,Executive,261930.0,0,Single,No Car,0_child
26,Self Enquiry,2,480.0,Small Business,male,1.0,3.0,Basic,3.0,8,0,3,Executive,254025.0,0,Divorced,Has Car,0_child
43,Company Invited,2,900.0,Salaried,male,2.0,3.0,Standard,3.0,1,0,4,Senior Manager,316980.0,0,Married,Has Car,1_child
35,Company Invited,2,720.0,Salaried,male,1.0,3.0,Standard,3.0,4,0,3,Senior Manager,355950.0,0,Single,Has Car,0_child
30,Self Enquiry,3,840.0,Salaried,female,1.0,3.0,Basic,4.0,20,0,3,Executive,266310.0,0,Married,Has Car,0_child
30,Company Invited,2,660.0,Salaried,female,1.0,3.0,Basic,3.0,2,0,3,Executive,260745.0,0,Married,Has Car,0_child
27,Self Enquiry,3,1260.0,Salaried,male,1.0,3.0,Standard,3.0,2,0,3,Senior Manager,348300.0,0,Single,No Car,0_child
20,Company Invited,2,,Salaried,male,2.0,3.0,Deluxe,3.0,12,0,4,Manager,247410.0,1,Single,Has Car,1_child
22,Self Enquiry,3,1320.0,Small Business,female,1.0,3.0,Basic,3.0,2,1,3,Executive,263685.0,0,Divorced,Has Car,0_child
50,Self Enquiry,3,960.0,Salaried,male,1.0,3.0,Deluxe,4.0,4,1,4,AVP,500925.0,1,Married,Has Car,0_child
25,Company Invited,2,1380.0,Salaried,male,1.0,3.0,Basic,3.0,3,1,3,Executive,259575.0,0,Single,Has Car,0_child
38,Company Invited,2,480.0,Salaried,female,2.0,4.0,Deluxe,3.0,3,0,1,Manager,269220.0,0,Single,Has Car,1_child
50,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Deluxe,3.0,24,0,2,AVP,444960.0,0,Single,Has Car,1_child
51,Company Invited,1,1020.0,Small Business,female,1.0,3.0,Deluxe,3.0,4,0,5,AVP,278460.0,0,Single,No Car,0_child
27,Self Enquiry,1,840.0,Small Business,male,1.0,3.0,Basic,3.0,3,0,5,Executive,270675.0,1,Married,Has Car,0_child
33,Self Enquiry,1,480.0,Small Business,female,2.0,3.0,Basic,3.0,2,0,4,Executive,270750.0,0,Married,No Car,1_child
30,Company Invited,1,600.0,Small Business,male,1.0,3.0,Basic,3.0,1,0,3,Executive,257925.0,1,Single,Has Car,0_child
36,Company Invited,1,1080.0,Large Business,female,2.0,3.0,Basic,3.0,1,0,4,Executive,260130.0,0,Single,Has Car,1_child
36,Company Invited,1,1080.0,Small Business,male,2.0,3.0,Deluxe,3.0,4,0,5,Manager,309030.0,0,Single,Has Car,1_child
32,Company Invited,1,1500.0,Small Business,female,1.0,3.0,Basic,3.0,2,0,4,Executive,259860.0,1,Married,No Car,0_child
40,Self Enquiry,1,480.0,Large Business,female,2.0,4.0,Basic,3.0,2,0,3,Executive,340605.0,0,Married,Has Car,1_child
29,Self Enquiry,1,,Salaried,female,2.0,3.0,Deluxe,3.0,3,0,4,Manager,285465.0,0,Married,Has Car,1_child
59,Self Enquiry,1,1140.0,Salaried,female,1.0,3.0,King,4.0,6,0,5,VP,525255.0,0,Married,Has Car,0_child
38,Self Enquiry,1,480.0,Small Business,female,1.0,3.0,Basic,3.0,4,1,3,Executive,260000.0,0,Married,No Car,0_child
56,Self Enquiry,2,720.0,Small Business,female,2.0,4.0,Standard,3.0,2,1,2,Senior Manager,427830.0,0,Married,Has Car,1_child
37,Self Enquiry,1,720.0,Small Business,male,2.0,5.0,Deluxe,3.0,3,0,1,Manager,362310.0,0,Single,No Car,0_child
34,Company Invited,2,1080.0,Salaried,male,2.0,4.0,Deluxe,3.0,1,0,4,Manager,332550.0,0,Single,Has Car,1_child
47,Company Invited,1,840.0,Salaried,male,2.0,3.0,Basic,4.0,2,1,4,Executive,267540.0,1,Married,No Car,1_child
40,Self Enquiry,1,1680.0,Salaried,male,1.0,3.0,Deluxe,3.0,2,1,4,AVP,449550.0,0,Divorced,Has Car,0_child
54,Self Enquiry,2,840.0,Small Business,male,2.0,4.0,King,3.0,2,0,1,AVP,562470.0,0,Divorced,Has Car,0_child
46,Self Enquiry,3,1320.0,Salaried,female,2.0,4.0,Deluxe,3.0,7,0,2,Manager,330000.0,0,Divorced,No Car,1_child
43,Self Enquiry,2,540.0,Salaried,female,2.0,4.0,Standard,3.0,2,1,2,Senior Manager,446430.0,0,Divorced,No Car,1_child
24,Company Invited,1,900.0,Salaried,male,2.0,4.0,Basic,3.0,1,0,2,Executive,268350.0,0,Single,No Car,0_child
42,Self Enquiry,3,660.0,Small Business,male,2.0,4.0,Deluxe,3.0,3,0,2,Manager,385650.0,0,Single,No Car,0_child
30,Company Invited,3,1440.0,Salaried,male,2.0,4.0,Deluxe,3.0,3,0,2,Manager,397260.0,0,Married,Has Car,1_child
38,Self Enquiry,2,720.0,Large Business,male,2.0,4.0,Standard,3.0,2,0,2,Senior Manager,377700.0,0,Divorced,No Car,1_child
34,Self Enquiry,3,960.0,Small Business,male,2.0,4.0,Standard,4.0,2,0,2,Senior Manager,321090.0,0,Married,No Car,0_child
56,Company Invited,2,480.0,Small Business,female,2.0,4.0,Deluxe,3.0,6,0,2,AVP,413505.0,0,Single,Has Car,1_child
61,Self Enquiry,3,420.0,Salaried,male,2.0,4.0,Deluxe,3.0,4,0,1,Manager,393480.0,0,Single,No Car,0_child
40,Company Invited,2,900.0,Salaried,male,2.0,4.0,Deluxe,3.0,5,0,2,Manager,359655.0,0,Married,No Car,1_child
33,Self Enquiry,2,600.0,Small Business,female,2.0,4.0,Standard,3.0,2,0,2,Senior Manager,385560.0,0,Married,Has Car,1_child
40,Self Enquiry,2,420.0,Salaried,male,2.0,4.0,Deluxe,3.0,5,0,2,Manager,323190.0,0,Divorced,No Car,1_child
20,Self Enquiry,2,480.0,Large Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,255600.0,1,Single,Has Car,1_child
35,Company Invited,3,780.0,Large Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,256170.0,1,Single,Has Car,0_child
25,Company Invited,2,660.0,Salaried,female,2.0,4.0,Basic,3.0,2,0,2,Executive,300000.0,1,Single,Has Car,0_child
29,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,369585.0,0,Married,Has Car,0_child
20,Company Invited,2,840.0,Small Business,female,2.0,4.0,Basic,4.0,3,0,2,Executive,260000.0,1,Single,Has Car,0_child
30,Self Enquiry,2,1020.0,Small Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,300000.0,0,Married,No Car,0_child
28,Self Enquiry,2,360.0,Small Business,female,2.0,4.0,Standard,3.0,2,0,1,Senior Manager,380000.0,0,Married,No Car,0_child
24,Self Enquiry,2,1440.0,Small Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,263640.0,1,Single,No Car,1_child
44,Company Invited,2,1380.0,Small Business,male,2.0,4.0,Deluxe,3.0,5,0,2,AVP,377730.0,0,Divorced,No Car,0_child
30,Self Enquiry,2,720.0,Small Business,male,2.0,4.0,Basic,3.0,2,0,2,Executive,260000.0,1,Married,Has Car,0_child
26,Company Invited,2,1080.0,Small Business,male,2.0,4.0,Basic,3.0,8,0,2,Executive,262770.0,0,Single,Has Car,0_child
39,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,Basic,3.0,32,0,2,Executive,371610.0,1,Single,No Car,1_child
58,Company Invited,2,840.0,Small Business,female,2.0,4.0,Deluxe,3.0,20,0,1,AVP,508455.0,0,Divorced,No Car,1_child
40,Self Enquiry,2,840.0,Salaried,male,2.0,4.0,Standard,3.0,2,0,2,Senior Manager,423540.0,0,Married,Has Car,1_child
53,Self Enquiry,2,900.0,Small Business,female,2.0,4.0,Standard,4.0,1,0,2,Senior Manager,432885.0,0,Married,Has Car,0_child
31,Self Enquiry,2,780.0,Salaried,male,2.0,4.0,Standard,3.0,8,0,1,Senior Manager,360000.0,0,Single,No Car,0_child
57,Self Enquiry,2,840.0,Small Business,male,2.0,4.0,Deluxe,3.0,2,0,1,AVP,400000.0,0,Single,No Car,1_child
35,Company Invited,2,900.0,Salaried,female,2.0,4.0,Standard,3.0,5,0,1,Senior Manager,351900.0,0,Divorced,Has Car,0_child
52,Company Invited,2,900.0,Small Business,female,2.0,4.0,Standard,3.0,5,0,1,Manager,341145.0,0,Married,No Car,0_child
38,Company Invited,2,720.0,Small Business,male,2.0,4.0,Deluxe,3.0,2,0,2,AVP,449460.0,0,Single,Has Car,1_child
32,Self Enquiry,2,480.0,Small Business,female,2.0,4.0,Standard,3.0,2,0,1,Senior Manager,382245.0,0,Divorced,Has Car,1_child
50,Self Enquiry,2,600.0,Small Business,male,2.0,5.0,Basic,3.0,2,0,1,Executive,274275.0,0,Divorced,No Car,1_child
47,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Deluxe,3.0,3,0,2,Manager,340000.0,0,Single,No Car,0_child
22,Self Enquiry,2,600.0,Small Business,male,2.0,4.0,Standard,4.0,3,0,2,Senior Manager,461640.0,1,Married,No Car,0_child
50,Self Enquiry,2,420.0,Salaried,female,2.0,4.0,Standard,3.0,12,0,2,Senior Manager,459240.0,0,Single,Has Car,0_child
58,Self Enquiry,2,1800.0,Small Business,male,2.0,4.0,Deluxe,3.0,5,0,2,AVP,527385.0,0,Single,No Car,1_child
20,Company Invited,2,1020.0,Small Business,male,2.0,4.0,Basic,3.0,3,0,4,Executive,300000.0,1,Divorced,Has Car,1_child
55,Self Enquiry,2,840.0,Salaried,male,3.0,2.0,Deluxe,3.0,5,0,2,Senior Manager,353970.0,0,Single,No Car,2_child
50,Company Invited,2,420.0,Salaried,male,2.0,4.0,Standard,3.0,2,1,1,Senior Manager,488235.0,0,Divorced,Has Car,1_child
42,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Deluxe,3.0,3,1,1,Manager,358635.0,0,Divorced,No Car,1_child
41,Company Invited,3,660.0,Salaried,male,2.0,4.0,Standard,3.0,5,1,2,Senior Manager,374745.0,0,Married,Has Car,1_child
30,Self Enquiry,2,720.0,Salaried,male,2.0,4.0,Basic,3.0,1,1,1,Executive,351315.0,0,Married,No Car,1_child
57,Self Enquiry,1,600.0,Salaried,male,2.0,3.0,King,3.0,4,1,1,VP,525225.0,0,Married,Has Car,0_child
38,Self Enquiry,1,480.0,Salaried,female,2.0,4.0,Basic,4.0,7,0,2,Executive,276705.0,0,Divorced,Has Car,1_child
38,Self Enquiry,1,840.0,Small Business,male,2.0,5.0,Basic,4.0,7,0,2,Executive,269355.0,0,Single,Has Car,1_child
40,Company Invited,1,2100.0,Large Business,female,2.0,4.0,Deluxe,3.0,3,0,1,Manager,345300.0,0,Single,Has Car,1_child
27,Self Enquiry,1,540.0,Small Business,male,2.0,5.0,Basic,3.0,3,0,1,Executive,321315.0,0,Married,Has Car,1_child
30,Self Enquiry,1,1740.0,Salaried,male,2.0,4.0,Basic,3.0,7,0,2,Executive,343200.0,0,Divorced,Has Car,1_child
50,Self Enquiry,1,480.0,Small Business,male,2.0,5.0,Basic,3.0,1,0,1,Executive,300000.0,0,Married,Has Car,1_child
60,Self Enquiry,1,600.0,Salaried,female,2.0,4.0,Deluxe,3.0,5,0,1,AVP,400000.0,0,Married,Has Car,1_child
54,Self Enquiry,1,660.0,Small Business,female,2.0,4.0,Deluxe,3.0,12,0,2,AVP,486405.0,0,Divorced,Has Car,1_child
58,Self Enquiry,1,540.0,Salaried,male,2.0,4.0,Deluxe,3.0,5,0,1,AVP,569040.0,0,Single,Has Car,1_child
30,Self Enquiry,1,720.0,Salaried,male,2.0,4.0,Basic,3.0,5,0,2,Executive,370425.0,0,Married,Has Car,1_child
45,Self Enquiry,1,780.0,Salaried,female,2.0,4.0,Standard,3.0,2,0,2,Senior Manager,424905.0,0,Divorced,No Car,1_child
37,Company Invited,1,1800.0,Salaried,female,2.0,5.0,Deluxe,3.0,3,0,2,Manager,319710.0,0,Married,No Car,1_child
54,Company Invited,1,660.0,Salaried,female,2.0,4.0,Standard,3.0,2,0,1,Senior Manager,421200.0,0,Single,No Car,1_child
31,Company Invited,1,660.0,Small Business,female,2.0,5.0,Deluxe,3.0,4,0,1,Manager,315435.0,0,Divorced,No Car,1_child
40,Self Enquiry,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,3,0,2,Executive,311505.0,0,Married,No Car,1_child
57,Self Enquiry,1,1380.0,Small Business,female,2.0,4.0,Deluxe,3.0,2,0,1,Manager,345735.0,0,Married,No Car,1_child
46,Company Invited,1,420.0,Small Business,female,2.0,5.0,Basic,3.0,8,0,2,Executive,279975.0,0,Single,No Car,1_child
41,Company Invited,1,840.0,Salaried,male,2.0,4.0,Basic,3.0,1,0,2,Executive,349140.0,0,Married,Has Car,0_child
48,Self Enquiry,1,360.0,Salaried,female,2.0,4.0,Standard,3.0,5,0,1,Senior Manager,401265.0,0,Married,No Car,1_child
35,Self Enquiry,1,1080.0,Small Business,male,3.0,2.0,Basic,3.0,3,0,2,Executive,319980.0,0,Married,No Car,2_child
55,Self Enquiry,1,1440.0,Small Business,female,2.0,4.0,Deluxe,3.0,6,1,2,Manager,451770.0,0,Single,Has Car,1_child
53,Self Enquiry,2,420.0,Large Business,male,2.0,4.0,Deluxe,3.0,6,0,1,AVP,493440.0,0,Married,Has Car,1_child
52,Self Enquiry,1,480.0,Salaried,male,2.0,4.0,King,3.0,5,0,2,VP,553560.0,0,Divorced,Has Car,1_child
20,Self Enquiry,2,780.0,Large Business,male,1.0,3.0,Basic,3.0,2,0,2,Executive,254625.0,1,Single,No Car,0_child
34,Company Invited,2,840.0,Salaried,male,1.0,3.0,Basic,3.0,2,0,2,Executive,258825.0,0,Divorced,Has Car,0_child
55,Self Enquiry,3,720.0,Small Business,male,1.0,3.0,Deluxe,3.0,3,0,1,AVP,439950.0,0,Single,Has Car,0_child
0,Self Enquiry,2,900.0,Large Business,male,1.0,3.0,Basic,3.0,2,0,2,Executive,260460.0,1,Single,No Car,0_child
22,Self Enquiry,2,960.0,Salaried,male,2.0,3.0,Basic,3.0,2,0,2,Executive,262425.0,1,Single,No Car,1_child
45,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Deluxe,3.0,8,0,2,AVP,426540.0,0,Single,No Car,1_child
22,Company Invited,2,1140.0,Large Business,male,3.0,3.0,Basic,3.0,3,0,3,Executive,303015.0,0,Married,Has Car,2_child
25,Self Enquiry,2,,Small Business,male,2.0,3.0,Deluxe,3.0,3,0,4,Manager,298245.0,1,Divorced,No Car,1_child
0,Company Invited,2,660.0,Small Business,female,2.0,3.0,Deluxe,3.0,3,0,4,Manager,318810.0,0,Married,No Car,1_child
34,Self Enquiry,2,960.0,Small Business,male,2.0,4.0,Deluxe,3.0,2,0,4,Manager,363165.0,0,Divorced,No Car,1_child
23,Self Enquiry,2,840.0,Small Business,female,2.0,3.0,Basic,3.0,2,0,4,Executive,256920.0,0,Single,No Car,1_child
19,Company Invited,2,1020.0,Large Business,male,1.0,3.0,Basic,3.0,2,0,2,Executive,258420.0,1,Single,No Car,0_child
31,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Standard,3.0,2,0,4,Senior Manager,400000.0,0,Married,Has Car,1_child
57,Company Invited,2,480.0,Salaried,female,2.0,3.0,King,3.0,12,0,5,VP,417495.0,0,Married,Has Car,1_child
39,Self Enquiry,2,360.0,Salaried,female,2.0,3.0,Basic,3.0,2,0,3,Executive,261300.0,0,Divorced,Has Car,1_child
38,Self Enquiry,2,480.0,Large Business,female,3.0,0.0,Deluxe,3.0,3,0,2,Manager,314985.0,0,Married,No Car,2_child
40,Company Invited,2,840.0,Small Business,male,3.0,3.0,Standard,3.0,5,0,2,Senior Manager,377820.0,0,Married,No Car,2_child
26,Company Invited,2,840.0,Small Business,male,1.0,3.0,Basic,3.0,1,1,1,Executive,270000.0,1,Married,No Car,0_child
26,Self Enquiry,1,960.0,Small Business,male,1.0,3.0,Basic,3.0,2,0,1,Executive,300000.0,0,Single,Has Car,0_child
36,Company Invited,1,480.0,Large Business,male,1.0,3.0,Standard,3.0,2,0,2,Senior Manager,364875.0,0,Single,No Car,0_child
20,Self Enquiry,1,1020.0,Small Business,male,1.0,3.0,Basic,3.0,4,0,2,Executive,253140.0,1,Single,Has Car,0_child
31,Self Enquiry,1,600.0,Large Business,female,1.0,3.0,Basic,3.0,3,0,2,Executive,297765.0,1,Married,Has Car,0_child
30,Company Invited,1,780.0,Salaried,male,2.0,3.0,Deluxe,3.0,2,0,2,Manager,271290.0,0,Single,Has Car,1_child
55,Self Enquiry,1,840.0,Small Business,female,1.0,3.0,Basic,3.0,24,0,1,Executive,272235.0,0,Single,No Car,0_child
52,Self Enquiry,1,2100.0,Salaried,male,2.0,5.0,Deluxe,3.0,3,1,4,Manager,315435.0,0,Single,No Car,1_child
33,Self Enquiry,2,600.0,Large Business,male,2.0,5.0,Deluxe,3.0,4,0,2,Manager,343140.0,0,Single,No Car,1_child
34,Self Enquiry,2,780.0,Salaried,male,2.0,5.0,Deluxe,3.0,3,0,2,Manager,455160.0,0,Single,Has Car,1_child
40,Company Invited,3,1920.0,Small Business,male,2.0,5.0,Deluxe,3.0,12,0,1,Manager,344850.0,0,Divorced,Has Car,1_child
28,Self Enquiry,1,360.0,Small Business,male,2.0,3.0,Deluxe,3.0,4,0,3,Manager,301860.0,0,Single,No Car,1_child
30,Self Enquiry,1,1020.0,Small Business,female,2.0,3.0,Basic,3.0,2,0,4,Executive,257715.0,0,Married,Has Car,1_child
51,Self Enquiry,1,600.0,Large Business,male,3.0,4.0,Basic,3.0,1,0,4,Executive,369045.0,0,Married,No Car,2_child
51,Self Enquiry,2,960.0,Large Business,male,2.0,3.0,Deluxe,3.0,5,0,2,AVP,486870.0,0,Divorced,No Car,1_child
51,Self Enquiry,1,1320.0,Salaried,male,2.0,3.0,Deluxe,3.0,6,0,4,Manager,324915.0,0,Married,No Car,1_child
37,Self Enquiry,1,900.0,Large Business,male,2.0,3.0,Basic,3.0,2,1,3,Executive,268440.0,0,Married,Has Car,1_child
32,Company Invited,1,900.0,Large Business,male,3.0,3.0,Basic,3.0,4,1,4,Executive,347700.0,1,Married,No Car,2_child
40,Self Enquiry,1,,Salaried,male,2.0,3.0,Deluxe,3.0,5,0,4,Manager,321750.0,0,Divorced,Has Car,1_child
26,Company Invited,1,540.0,Small Business,male,2.0,5.0,Basic,3.0,2,0,2,Executive,250905.0,0,Single,No Car,0_child
21,Self Enquiry,2,1260.0,Small Business,female,2.0,6.0,Basic,3.0,7,0,2,Executive,300000.0,1,Married,No Car,1_child
27,Self Enquiry,2,540.0,Small Business,male,2.0,4.0,Basic,3.0,3,0,3,Executive,300000.0,0,Single,No Car,1_child
30,Company Invited,2,900.0,Small Business,female,2.0,3.0,Deluxe,3.0,1,0,4,Manager,323175.0,0,Married,Has Car,1_child
50,Company Invited,2,960.0,Small Business,male,3.0,3.0,Deluxe,3.0,1,0,3,AVP,509385.0,0,Divorced,Has Car,2_child
34,Self Enquiry,2,540.0,Small Business,female,3.0,3.0,Deluxe,3.0,2,0,4,Manager,508665.0,0,Married,No Car,2_child
40,Self Enquiry,2,600.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,3,Executive,335565.0,0,Married,No Car,2_child
28,Self Enquiry,2,1020.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,3,Manager,309315.0,0,Married,Has Car,1_child
40,Self Enquiry,2,660.0,Small Business,male,2.0,4.0,Deluxe,3.0,7,0,4,Manager,366150.0,0,Divorced,No Car,1_child
23,Self Enquiry,2,480.0,Small Business,male,2.0,3.0,Basic,3.0,4,0,5,Executive,258015.0,1,Single,Has Car,1_child
57,Self Enquiry,2,1980.0,Large Business,male,3.0,3.0,Basic,3.0,24,0,4,Executive,257640.0,1,Married,No Car,2_child
30,Self Enquiry,2,1080.0,Small Business,female,2.0,3.0,Deluxe,3.0,7,0,3,Manager,312255.0,0,Married,Has Car,1_child
50,Self Enquiry,3,1200.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,3,Manager,363150.0,0,Single,No Car,1_child
30,Self Enquiry,3,960.0,Small Business,male,2.0,3.0,King,4.0,2,0,4,VP,264000.0,0,Single,No Car,1_child
52,Self Enquiry,3,900.0,Small Business,female,2.0,3.0,King,4.0,6,0,5,VP,472905.0,1,Married,No Car,1_child
30,Company Invited,2,540.0,Small Business,male,2.0,3.0,Deluxe,3.0,5,0,4,Manager,317325.0,0,Single,No Car,1_child
33,Company Invited,2,1800.0,Small Business,female,2.0,3.0,Basic,3.0,3,0,4,Executive,337770.0,0,Divorced,Has Car,1_child
