id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,NumberOfTrips_log,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,TravelCost,EconomicSegment,PackageMatch
490,51,Self Enquiry,1,6.493753839851686,Small Business,female,2,4,Deluxe,4,5,0,3,AVP,558465.0,0,Married,Has Car,0_child,50s,1.791759469228055,0,8,1675395.0,0,6,1.8479296098901825,323747.8260869565,703665.8999999999,1,4.187639203842083,9,1.0
491,28,Self Enquiry,2,6.734591659972948,Salaried,female,3,4,Deluxe,3,12,0,3,Manager,330000.0,0,Married,No Car,2_child,20s,2.5649493574615367,0,12,660000.0,1,2,1.7818452262402205,195266.27218934908,435600.00000000006,2,3.5649493574615367,15,0.8
492,31,Company Invited,3,7.496097345175956,Salaried,male,3,4,Deluxe,3,3,0,4,Manager,333150.0,0,Married,Has Car,2_child,30s,1.3862943611198906,0,12,433095.0,1,2,2.1344439997563067,246777.77777777775,439758.00000000006,0,2.386294361119891,26,0.8
493,40,Self Enquiry,2,7.591357046698551,Salaried,male,3,4,Deluxe,3,20,0,3,Manager,357060.0,0,Divorced,No Car,2_child,40s,3.044522437723423,0,12,928356.0,1,2,1.580745040205789,228884.61538461538,471319.20000000007,2,4.044522437723423,15,0.8
494,50,Self Enquiry,1,6.8679744089702925,Salaried,male,2,4,Deluxe,3,2,0,3,AVP,525060.0,0,Married,Has Car,0_child,50s,1.0986122886681098,0,8,2047734.0,0,6,1.7472400573197748,304382.60869565216,808592.3999999999,0,2.09861228866811,17,0.8
495,46,Self Enquiry,2,6.734591659972948,Salaried,male,3,4,Deluxe,3,4,0,1,AVP,544740.0,0,Single,Has Car,2_child,40s,1.6094379124341003,0,12,1416324.0,1,4,0.5939484087467402,335224.6153846154,838899.6,0,2.6094379124341005,14,0.8
496,41,Self Enquiry,2,6.175867270105761,Salaried,male,3,4,Standard,3,3,0,1,Senior Manager,434460.0,1,Single,Has Car,2_child,40s,1.3862943611198906,0,12,1129596.0,1,4,0.6476823132780022,267360.0,621277.8,0,2.386294361119891,20,1.0
497,38,Company Invited,2,7.560601162768557,Small Business,female,3,4,Deluxe,4,12,0,2,Manager,347820.0,0,Single,Has Car,2_child,30s,2.5649493574615367,0,12,695640.0,1,4,1.0581169179238312,214043.07692307694,375645.6,2,5.347424036192305,21,1.0
498,34,Company Invited,2,7.186144304522325,Small Business,female,2,4,Deluxe,3,5,0,2,Manager,334605.0,0,Married,Has Car,1_child,30s,1.791759469228055,0,8,669210.0,1,3,1.1132534584597065,205910.76923076916,361373.39999999997,1,2.791759469228055,21,0.8
499,45,Company Invited,3,7.186144304522325,Salaried,male,2,4,Deluxe,3,3,0,2,Manager,367320.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,8,477516.0,1,6,1.1132534584597065,333927.2727272727,484862.4,0,2.386294361119891,26,0.8
500,30,Self Enquiry,2,6.8679744089702925,Small Business,male,3,4,Standard,4,20,0,2,Senior Manager,349230.0,0,Single,No Car,2_child,30s,3.044522437723423,0,12,907998.0,1,4,1.1648267048798497,223865.3846153846,408599.10000000003,2,6.066783656585134,3,0.8
501,39,Company Invited,2,6.734591659972948,Small Business,male,2,5,Basic,3,8,0,2,Executive,336195.0,0,Married,Has Car,1_child,30s,2.1972245773362196,0,10,874107.0,1,9,1.4848710218668504,206889.23076923072,332833.05000000005,1,3.1972245773362196,5,1.0
502,42,Company Invited,2,6.580639137284949,Small Business,male,2,4,Deluxe,3,8,0,2,Senior Manager,406920.0,0,Divorced,Has Car,1_child,40s,2.1972245773362196,0,8,1057992.0,1,3,1.215687387365333,272187.2909698996,476096.4,1,3.1972245773362196,3,0.8
503,23,Self Enquiry,2,6.042632833682381,Small Business,male,3,4,Standard,3,12,0,2,Senior Manager,315540.0,0,Divorced,No Car,2_child,20s,2.5649493574615367,0,12,820404.0,1,2,1.3239262123303295,202269.23076923075,369181.8,2,3.5649493574615367,3,1.0
504,35,Self Enquiry,2,7.13966033596492,Small Business,female,2,4,Deluxe,3,2,0,2,Manager,331560.0,0,Divorced,Has Car,1_child,30s,1.0986122886681098,0,8,663120.0,1,3,1.1205014837612448,221779.26421404677,358084.8,0,2.09861228866811,21,0.8
505,55,Self Enquiry,2,6.803505257608338,Salaried,female,3,4,Deluxe,4,7,0,2,Manager,356880.0,0,Divorced,Has Car,2_child,50s,2.0794415416798357,0,12,713760.0,1,2,1.1758644547314234,219618.46153846153,471081.60000000003,1,4.619162312519753,15,1.0
506,24,Self Enquiry,3,7.2305631534092925,Small Business,female,2,4,Deluxe,3,3,0,1,Manager,357285.0,0,Divorced,Has Car,1_child,20s,1.3862943611198906,0,8,357285.0,1,3,0.5532072558019157,310682.60869565216,385867.8,0,2.386294361119891,35,0.8
507,40,Company Invited,2,5.707110264748875,Small Business,male,3,4,Standard,3,7,0,2,Senior Manager,500000.0,0,Married,No Car,2_child,40s,2.0794415416798357,0,12,1300000.0,1,2,1.401760195420373,295857.98816568044,585000.0,1,3.0794415416798357,3,1.0
508,55,Self Enquiry,2,6.580639137284949,Large Business,female,3,4,Deluxe,3,20,0,2,AVP,500000.0,0,Divorced,Has Car,2_child,50s,3.044522437723423,0,12,1000000.0,1,2,1.215687387365333,307692.3076923077,840000.0,2,4.044522437723423,28,0.8
509,41,Self Enquiry,2,6.293419278846481,Salaried,male,2,4,Deluxe,3,3,0,2,Manager,375045.0,0,Single,Has Car,1_child,40s,1.3862943611198906,0,8,975117.0,1,6,1.2711690808349125,250866.2207357859,495059.4,0,2.386294361119891,15,0.8
510,41,Self Enquiry,2,7.427144133408616,Small Business,male,2,4,Deluxe,3,8,0,2,Manager,366735.0,0,Married,No Car,1_child,40s,2.1972245773362196,0,8,953511.0,1,3,1.077130032257564,235086.5384615384,396073.8,1,3.1972245773362196,21,0.8
511,40,Self Enquiry,2,6.803505257608338,Salaried,male,3,4,Deluxe,3,7,0,2,Manager,378840.0,0,Single,No Car,2_child,40s,2.0794415416798357,0,12,984984.0,1,4,1.1758644547314234,242846.15384615384,500068.80000000005,1,3.0794415416798357,15,0.8
512,36,Self Enquiry,2,6.175867270105761,Small Business,male,3,4,Deluxe,3,2,0,1,Executive,268755.0,1,Divorced,Has Car,2_child,30s,1.0986122886681098,0,12,698763.0,1,2,0.6476823132780022,165387.6923076923,266067.45,0,2.09861228866811,5,0.8
513,46,Self Enquiry,2,6.660575149839686,Large Business,female,2,4,Deluxe,3,4,0,2,Manager,292890.0,0,Single,Has Car,1_child,40s,1.6094379124341003,0,8,585780.0,1,6,1.2010974758227226,195913.04347826084,421761.6,0,2.6094379124341005,39,0.8
514,52,Company Invited,2,6.928537818164665,Small Business,male,3,4,Standard,3,2,0,2,Senior Manager,406845.0,0,Divorced,No Car,2_child,50s,1.0986122886681098,0,12,1057797.0,1,2,1.1546447764240044,260798.0769230769,476008.65,0,2.09861228866811,3,1.0
515,40,Self Enquiry,2,7.496097345175956,Small Business,female,2,4,Deluxe,4,2,0,2,Manager,452985.0,0,Single,Has Car,1_child,40s,1.0986122886681098,0,8,905970.0,1,6,1.0672219998781534,302999.99999999994,489223.8,0,3.147918433002165,21,1.0
516,31,Self Enquiry,2,6.660575149839686,Small Business,female,2,4,Deluxe,3,2,0,2,Manager,349455.0,0,Single,No Car,1_child,30s,1.0986122886681098,0,8,698910.0,1,6,1.2010974758227226,244374.12587412584,377411.39999999997,0,2.09861228866811,21,0.8
517,42,Self Enquiry,2,6.580639137284949,Small Business,male,3,4,Deluxe,4,7,0,2,Manager,328080.0,0,Single,Has Car,2_child,40s,2.0794415416798357,0,12,853008.0,1,4,1.215687387365333,201895.38461538462,354326.39999999997,1,4.619162312519753,21,1.0
518,35,Self Enquiry,3,6.803505257608338,Small Business,male,2,4,Basic,3,3,0,2,Executive,316515.0,0,Divorced,No Car,1_child,30s,1.3862943611198906,0,8,411469.5,1,9,1.1758644547314234,287740.90909090906,313349.85000000003,0,2.386294361119891,4,1.0
519,31,Self Enquiry,2,6.042632833682381,Small Business,male,3,4,Standard,3,1,0,1,Senior Manager,493260.0,0,Single,Has Car,2_child,30s,0.6931471805599453,0,12,1282476.0,1,4,0.6619631061651647,303544.6153846154,577114.2000000001,0,1.6931471805599454,3,1.0
520,40,Self Enquiry,2,6.293419278846481,Small Business,male,3,4,Standard,4,7,0,1,Senior Manager,500000.0,0,Single,No Car,2_child,40s,2.0794415416798357,0,12,1300000.0,1,4,0.6355845404174563,320512.8205128205,585000.0,1,4.619162312519753,3,0.8
521,53,Company Invited,2,6.175867270105761,Salaried,male,2,4,Deluxe,3,2,0,1,VP,400815.0,0,Married,Has Car,1_child,50s,1.0986122886681098,0,8,1042119.0,1,3,0.6476823132780022,246655.38461538454,661344.7500000001,0,2.09861228866811,30,0.8
522,31,Company Invited,2,7.621195162809845,Small Business,female,3,4,Deluxe,3,7,0,2,Manager,342330.0,0,Divorced,No Car,2_child,30s,2.0794415416798357,0,12,684660.0,1,2,1.049704125022104,219442.3076923077,369716.39999999997,1,3.0794415416798357,21,0.8
523,36,Company Invited,2,7.462214939768189,Small Business,male,2,4,Deluxe,3,2,0,2,Manager,307830.0,0,Divorced,Has Car,1_child,30s,1.0986122886681098,0,8,800358.0,1,3,1.0720677526140137,205906.35451505013,332456.39999999997,0,2.09861228866811,21,0.8
524,50,Company Invited,3,6.293419278846481,Large Business,male,3,4,Standard,4,2,0,1,Senior Manager,528570.0,0,Single,No Car,2_child,50s,1.0986122886681098,0,12,687141.0,1,4,0.6355845404174563,440475.0,824569.2000000001,0,3.147918433002165,27,0.8
525,37,Self Enquiry,2,7.390798521735676,Salaried,female,2,4,Deluxe,3,12,0,2,Manager,405150.0,0,Divorced,Has Car,1_child,30s,2.5649493574615367,0,8,810300.0,1,3,1.0824270173882724,271003.3444816053,534798.0,2,3.5649493574615367,15,0.8
526,44,Self Enquiry,3,6.493753839851686,Salaried,male,2,4,Standard,3,7,0,1,Senior Manager,388185.0,0,Single,No Car,1_child,40s,2.0794415416798357,0,8,504640.5,1,6,0.6159765366300608,352895.45454545453,555104.55,1,3.0794415416798357,19,1.0
527,35,Self Enquiry,3,6.803505257608338,Salaried,male,3,4,Deluxe,3,3,0,2,Manager,350445.0,0,Single,No Car,2_child,30s,1.3862943611198906,0,12,455578.5,1,4,1.1758644547314234,292037.5,462587.4000000001,0,2.386294361119891,26,0.8
528,43,Company Invited,2,6.580639137284949,Salaried,male,2,4,Standard,3,2,0,2,Senior Manager,425655.0,0,Divorced,No Car,1_child,40s,1.0986122886681098,0,8,1106703.0,1,3,1.215687387365333,297660.83916083915,608686.6500000001,0,2.09861228866811,20,1.0
529,57,Self Enquiry,2,7.090909822079984,Small Business,female,2,4,Deluxe,3,2,0,1,Manager,448500.0,0,Divorced,Has Car,1_child,50s,1.0986122886681098,0,8,897000.0,1,3,0.5641025059357864,299999.99999999994,484380.0,0,2.09861228866811,21,0.8
530,41,Self Enquiry,2,6.928537818164665,Small Business,male,2,4,Deluxe,3,2,0,1,Manager,352350.0,0,Married,Has Car,1_child,40s,1.0986122886681098,0,8,916110.0,1,3,0.5773223882120022,216830.76923076916,380538.0,0,2.09861228866811,21,0.8
531,45,Self Enquiry,2,6.580639137284949,Salaried,female,2,4,Deluxe,3,5,0,2,Manager,367905.0,0,Divorced,No Car,1_child,40s,1.791759469228055,0,8,735810.0,1,3,1.215687387365333,257276.22377622375,485634.60000000003,1,2.791759469228055,15,0.8
532,52,Company Invited,2,6.660575149839686,Salaried,female,2,4,Standard,3,5,0,2,Senior Manager,433290.0,0,Single,Has Car,1_child,50s,1.791759469228055,0,8,866580.0,1,6,1.2010974758227226,289826.08695652167,619604.7000000001,1,2.791759469228055,20,1.0
533,45,Self Enquiry,3,6.293419278846481,Small Business,male,2,4,Deluxe,3,2,0,2,Manager,377835.0,0,Single,No Car,1_child,40s,1.0986122886681098,0,8,491185.5,1,6,1.2711690808349125,343486.3636363636,408061.8,0,2.09861228866811,35,0.8
534,40,Self Enquiry,3,5.484796933490655,Salaried,female,3,4,Standard,3,5,0,1,Senior Manager,360450.0,0,Single,No Car,2_child,40s,1.791759469228055,0,12,360450.0,1,4,0.7292886224420901,300375.0,515443.5000000001,1,2.791759469228055,19,1.0
535,28,Self Enquiry,2,5.8888779583328805,Small Business,male,3,4,Standard,3,2,0,1,Senior Manager,345870.0,0,Single,No Car,2_child,20s,1.0986122886681098,0,12,899262.0,1,4,0.6792465437902172,221711.53846153847,404667.9,0,2.09861228866811,3,1.0
536,39,Company Invited,2,6.175867270105761,Salaried,male,2,4,Standard,3,2,0,2,Senior Manager,388290.0,0,Single,Has Car,1_child,30s,1.0986122886681098,0,8,1009554.0,1,6,1.2953646265560044,259725.75250836115,555254.7000000001,0,2.09861228866811,20,1.0
537,48,Company Invited,2,6.580639137284949,Salaried,male,2,4,Deluxe,3,2,0,2,Manager,298740.0,0,Single,No Car,1_child,40s,1.0986122886681098,0,8,776724.0,1,6,1.215687387365333,208909.09090909088,394336.8,0,2.09861228866811,15,0.8
538,50,Self Enquiry,2,6.175867270105761,Large Business,male,2,4,Standard,3,7,0,2,Senior Manager,366540.0,0,Single,No Car,1_child,50s,2.0794415416798357,0,8,953004.0,1,6,1.2953646265560044,256321.67832167828,571802.4,1,3.0794415416798357,33,1.0
539,53,Self Enquiry,2,6.293419278846481,Small Business,male,3,4,Standard,4,3,0,1,Senior Manager,458310.0,0,Married,Has Car,2_child,50s,1.3862943611198906,0,12,1191606.0,1,2,0.6355845404174563,261145.29914529913,536222.7000000001,0,3.579441541679836,3,0.8
540,35,Company Invited,2,6.493753839851686,Salaried,female,2,4,Deluxe,3,3,0,1,AVP,409185.0,0,Divorced,Has Car,1_child,30s,1.3862943611198906,0,8,818370.0,1,3,0.6159765366300608,273702.3411371237,630144.9,0,2.386294361119891,14,0.8
541,44,Company Invited,2,6.175867270105761,Small Business,male,3,4,Standard,3,5,0,1,Senior Manager,376665.0,0,Married,Has Car,2_child,40s,1.791759469228055,0,12,979329.0,1,2,0.6476823132780022,214623.9316239316,440698.05,1,2.791759469228055,3,1.0
542,41,Company Invited,2,6.803505257608338,Small Business,male,2,4,Deluxe,3,3,0,2,Manager,376215.0,0,Married,No Car,1_child,40s,1.3862943611198906,0,8,978159.0,1,3,1.1758644547314234,241163.4615384615,406312.2,0,2.386294361119891,21,0.8
543,50,Company Invited,2,6.803505257608338,Large Business,female,2,4,Standard,3,1,0,2,Senior Manager,458250.0,0,Divorced,Has Car,1_child,50s,0.6931471805599453,0,8,916500.0,1,3,1.1758644547314234,306521.7391304347,714870.0,0,1.6931471805599454,33,1.0
544,50,Self Enquiry,2,6.042632833682381,Small Business,male,3,4,Basic,3,20,0,1,Executive,351690.0,0,Single,Has Car,2_child,50s,3.044522437723423,0,12,914394.0,1,12,0.6619631061651647,216424.61538461538,348173.10000000003,2,4.044522437723423,5,1.0
545,30,Self Enquiry,1,6.398594934535208,Large Business,female,3,4,Basic,3,7,0,3,Executive,312300.0,0,Married,Has Car,2_child,30s,2.0794415416798357,0,12,936900.0,1,6,1.8754117306648475,154222.2222222222,412236.00000000006,1,3.0794415416798357,2,1.0
546,40,Self Enquiry,1,6.8679744089702925,Small Business,female,3,4,Standard,3,2,0,3,Senior Manager,400000.0,0,Single,Has Car,2_child,40s,1.0986122886681098,0,12,1200000.0,1,4,1.7472400573197748,213333.33333333334,468000.0,0,2.09861228866811,8,1.0
547,44,Self Enquiry,2,6.293419278846481,Salaried,female,3,4,Deluxe,3,20,1,1,AVP,575355.0,0,Divorced,Has Car,1_child,40s,3.044522437723423,0,22,1150710.0,1,2,0.6355845404174563,384852.8428093645,886046.7,2,4.044522437723423,14,0.8
548,26,Self Enquiry,2,6.8679744089702925,Small Business,female,3,4,Deluxe,3,3,0,5,Manager,395910.0,0,Married,Has Car,2_child,20s,1.3862943611198906,0,12,791820.0,1,2,2.9120667621996246,225589.74358974356,427582.8,0,2.386294361119891,21,0.8
549,32,Self Enquiry,2,6.293419278846481,Large Business,female,3,4,Basic,3,2,0,4,Executive,337545.0,0,Married,No Car,2_child,30s,1.0986122886681098,0,12,675090.0,1,6,2.542338161669825,199730.76923076922,445559.4,0,2.09861228866811,0,1.0
550,40,Company Invited,1,6.580639137284949,Small Business,male,3,4,Basic,3,3,0,4,Executive,314160.0,0,Single,Has Car,2_child,40s,1.3862943611198906,0,12,1225224.0,1,12,2.431374774730666,167552.0,311018.4,0,2.386294361119891,11,1.0
551,30,Company Invited,1,6.398594934535208,Salaried,male,3,5,Basic,3,2,0,4,Executive,326985.0,0,Single,No Car,2_child,30s,1.0986122886681098,0,15,1275241.5,1,12,3.1256862177747458,181658.33333333334,395651.85000000003,0,2.09861228866811,13,1.0
552,31,Self Enquiry,1,6.175867270105761,Small Business,female,3,4,Basic,3,7,1,3,Executive,300000.0,0,Divorced,Has Car,2_child,30s,2.0794415416798357,0,22,900000.0,1,6,1.9430469398340067,160000.0,297000.0,1,3.0794415416798357,11,1.0
553,30,Self Enquiry,2,6.803505257608338,Salaried,male,3,4,Basic,3,3,0,4,Manager,325290.0,0,Married,Has Car,2_child,30s,1.3862943611198906,0,12,845754.0,1,6,2.351728909462847,185350.42735042734,429382.8,0,2.386294361119891,15,1.0
554,55,Company Invited,1,6.928537818164665,Small Business,male,2,4,Basic,4,5,0,3,Executive,374355.0,0,Married,Has Car,0_child,50s,1.791759469228055,0,8,1459984.5,0,18,1.7319671646360069,217017.3913043478,370611.45,1,4.187639203842083,11,0.8
555,38,Self Enquiry,2,6.042632833682381,Salaried,male,3,4,Deluxe,3,12,1,2,Manager,344415.0,1,Single,No Car,1_child,30s,2.5649493574615367,0,22,895479.0,1,4,1.3239262123303295,240849.65034965033,454627.80000000005,2,3.5649493574615367,15,0.8
556,23,Company Invited,2,6.398594934535208,Large Business,female,3,4,Basic,3,3,1,2,Executive,330000.0,1,Married,No Car,2_child,20s,1.3862943611198906,0,22,660000.0,1,6,1.2502744871098983,195266.27218934908,435600.00000000006,0,2.386294361119891,0,1.0
557,29,Self Enquiry,2,6.8679744089702925,Small Business,female,3,3,Basic,3,2,0,4,Executive,264270.0,0,Married,Has Car,0_child,20s,1.0986122886681098,0,9,528540.0,0,12,1.7472400573197748,176769.23076923072,261627.30000000002,0,2.09861228866811,5,1.0
558,33,Self Enquiry,1,6.398594934535208,Large Business,female,3,3,Basic,3,5,0,4,Executive,12.493956180941714,0,Divorced,Has Car,0_child,30s,1.791759469228055,0,9,37.48186854282514,0,12,1.8754117306648475,7.932670591074103,16.492022158843064,1,2.791759469228055,2,1.0
559,50,Company Invited,2,6.042632833682381,Small Business,female,3,3,Basic,3,5,0,3,Executive,254805.0,0,Married,Has Car,0_child,50s,1.791759469228055,0,9,509610.0,0,12,1.4894169888716204,170438.12709030096,252256.95,1,2.791759469228055,5,1.0
560,48,Self Enquiry,1,7.650168700845001,Large Business,male,3,3,Deluxe,4,20,0,3,Manager,423360.0,0,Married,No Car,0_child,40s,3.044522437723423,0,9,1651104.0,0,4,1.1764446448097157,256581.81818181815,609638.4,2,6.066783656585134,40,1.0
561,27,Company Invited,1,6.734591659972948,Small Business,male,3,3,Basic,3,2,0,4,Executive,300000.0,1,Single,Has Car,0_child,20s,1.0986122886681098,0,9,1170000.0,0,24,1.7818452262402205,190476.19047619044,297000.0,0,2.09861228866811,11,1.0
562,27,Company Invited,1,6.293419278846481,Large Business,male,3,4,Basic,4,7,0,4,Executive,306945.0,0,Married,No Car,0_child,20s,2.0794415416798357,0,12,1197085.5,0,12,2.542338161669825,186027.2727272727,405167.4,1,4.619162312519753,2,0.8
563,37,Self Enquiry,1,6.660575149839686,Small Business,female,2,4,Deluxe,3,2,0,2,Manager,265965.0,0,Divorced,Has Car,1_child,30s,1.0986122886681098,0,8,797895.0,1,3,1.2010974758227226,154182.60869565216,287242.2,0,2.09861228866811,37,0.8
564,20,Self Enquiry,1,6.8679744089702925,Small Business,male,3,4,Deluxe,3,3,0,2,Manager,351075.0,0,Single,No Car,2_child,20s,1.3862943611198906,0,12,1369192.5,1,4,1.1648267048798497,195041.6666666667,379161.0,0,2.386294361119891,37,0.8
565,32,Self Enquiry,1,6.398594934535208,Salaried,male,2,4,Basic,3,3,0,2,Manager,319410.0,0,Married,No Car,1_child,30s,1.3862943611198906,0,8,1245699.0,1,9,1.2502744871098983,177449.99999999997,421621.2,0,2.386294361119891,16,1.0
566,47,Self Enquiry,1,7.560601162768557,Small Business,female,2,4,Deluxe,3,3,0,2,Manager,370000.0,0,Single,No Car,1_child,40s,1.3862943611198906,0,8,1110000.0,1,6,1.0581169179238312,224242.42424242423,399600.0,0,2.386294361119891,37,0.8
567,36,Company Invited,1,6.293419278846481,Small Business,male,2,5,Basic,3,2,0,1,Executive,413355.0,0,Divorced,No Car,1_child,30s,1.0986122886681098,0,10,1612084.5,1,9,0.7944806755218203,250518.1818181818,409221.45,0,2.09861228866811,11,1.0
568,42,Self Enquiry,1,6.175867270105761,Small Business,male,2,4,Basic,3,2,0,1,Executive,264135.0,0,Divorced,Has Car,1_child,40s,1.0986122886681098,0,8,1030126.5,1,9,0.6476823132780022,153121.73913043478,261493.65000000002,0,2.09861228866811,11,1.0
569,40,Company Invited,1,7.496097345175956,Small Business,male,2,4,Deluxe,3,2,0,1,Manager,360855.0,0,Divorced,Has Car,1_child,40s,1.0986122886681098,0,8,1407334.5,1,3,0.5336109999390767,209191.30434782608,389723.39999999997,0,2.09861228866811,37,0.8
570,48,Self Enquiry,1,6.293419278846481,Small Business,male,2,4,Deluxe,3,4,0,2,AVP,578670.0,0,Divorced,No Car,1_child,40s,1.6094379124341003,0,8,2256813.0,1,3,1.2711690808349125,350709.0909090909,729124.2,0,2.6094379124341005,9,0.8
571,41,Self Enquiry,1,6.928537818164665,Small Business,male,2,4,Basic,4,7,0,2,Executive,269925.0,1,Married,Has Car,1_child,40s,2.0794415416798357,0,8,1052707.5,1,9,1.1546447764240044,143959.99999999997,267225.75,1,4.619162312519753,11,0.8
572,39,Self Enquiry,1,6.8679744089702925,Small Business,male,2,5,Deluxe,3,3,0,1,Manager,300000.0,0,Divorced,No Car,1_child,30s,1.3862943611198906,0,10,1170000.0,1,3,0.7280166905499061,181818.1818181818,324000.0,0,2.386294361119891,37,0.8
573,27,Self Enquiry,1,6.580639137284949,Salaried,female,2,4,Basic,3,3,0,2,Executive,266565.0,1,Divorced,No Car,1_child,20s,1.3862943611198906,0,8,799695.0,1,9,1.215687387365333,161554.54545454544,322543.65,0,2.386294361119891,13,1.0
