,id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,customer_info,AgeInt
772,4261,40歳,Self Enquiry,2,15分,Small Business,Female,3.0,4.0,Standard,3.0,7,0,3,Senior Manager,月収40.0万円,"結婚済み,自動車未所有,こども2人",40.0
773,4262,39歳,Self Enquiry,2,12分,Small Business,Ｍａｌｅ,2.0,4.0,Deluxe,4.0,7,0,4,Manager,322065.0,離婚済み、車あり、子供1人,39.0
774,4263,41歳,Company Invited,2,15分,Small Business,FEMALE,3.0,5.0,Standard,3.0,3,0,4,Senior Manager,430425.0,結婚済み、車所持、こども2人,41.0
775,4264,51歳,Self Enquiry,3,28分,Small Business,Female,2.0,4.0,Basic,3.0,2,0,4,Executive,336840.0,離婚済み、自家用車あり、子供1人,51.0
776,4265,43才,Self Enquiry,2,20分,Small Business,Male,2.0,4.0,Deluxe,3.0,6,0,4,Manager,359640.0,離婚済み/車所持／子供1人,43.0
777,4266,40歳,Company Invited,2,34分,Small Business,Female,2.0,4.0,Deluxe,3.0,2,0,4,Manager,330630.0,結婚済み、乗用車なし、1児,40.0
778,4267,35歳,Self Enquiry,2,8分,Small Business,Female,2.0,4.0,Deluxe,3.0,3,0,4,Manager,310575.0,結婚済み／車あり／子供1人,35.0
779,4268,40代,Self Enquiry,2,960秒,Small Business,Female,2.0,5.0,Basic,3.0,2,0,3,Executive,月収35.0万円,結婚済み、車所持、子供1人,45.0
780,4269,33歳,Self Enquiry,2,16分,Small Business,MALE,2.0,4.0,Basic,3.0,年に1回,0,3,Executive,255105.0,未婚、車未所持、子供有り 1人,33.0
781,4270,28歳,Self Enquiry,2,20分,Small Business,FE MALE,2.0,4.0,Standard,4.0,2,0,4,Senior Manager,354195.0,未婚／車所持/子供有り(1人),28.0
782,4271,４７歳,Self Enquiry,2,9分,Small Business,Ｍａｌｅ,3.0,4.0,Standard,3.0,3,0,3,Senior Manager,355155.0,結婚済み、乗用車なし、子供2人,47.0
783,4272,四十七歳,Self Enquiry,2,14分,Small Business,Male,3.0,4.0,Standard,4.0,7,0,3,Senior Manager,月収37.0万円,未婚、自家用車あり、子供2人,47.0
784,4273,19歳,Self Enquiry,3,35分,Small Business,Male,2.0,5.0,Deluxe,3.0,3,0,4,Manager,月収32.0万円,独身 車未所持　子供有り 1人,19.0
785,4274,40代,Company Invited,2,8分,Salaried,Male,3.0,4.0,Standard,3.0,5,0,3,Senior Manager,435690.0,結婚済み/自動車未所有/子供2人,45.0
786,4275,40代,Self Enquiry,2,9分,Salaried,male,2.0,5.0,Deluxe,3.0,3,0,4,Manager,月収40.0万円,結婚済み、車未所持、こども1人,45.0
787,4276,41歳,Self Enquiry,2,15分,Salaried,male,3.0,4.0,Super Deluxe,3.0,2,0,5,AVP,月収60.0万円,"結婚済み
車所持
子供2人",41.0
788,4277,37歳,Self Enquiry,3,7分,Salaried,Male,2.0,4.0,Super Deluxe,3.0,5,0,4,AVP,537255.0,結婚済み／自動車未所有／子供1人,37.0
789,4278,42際,Self Enquiry,2,10分,Salaried,Male,2.0,4.0,deluxe,3.0,3,0,4,Manager,347985.0,未婚　車未所持　子供1人,42.0
790,4279,55歳,Self Enquiry,2,7分,Salaried,Male,3.0,4.0,Standard,3.0,6,0,3,Senior Manager,369570.0,未婚　自動車未所有　子供2人,55.0
791,4280,36歳,Company Invited,3,14分,Salaried,Male,3.0,4.0,Basic,3.0,3,0,3,Executive,253830.0,"離婚済み、自動車所有,2児",36.0
792,4281,36歳,Self Enquiry,2,17分,Salaried,male,2.0,4.0,Deluxe,3.0,1,0,3,Manager,334140.0,結婚済み 車未所持 子供1人,36.0
793,4282,50代,Self Enquiry,2,35分,Salaried,MALE,2.0,4.0,King,4.0,年に2回,0,5,VP,559500.0,"結婚済み,車所持,こども1人",55.0
794,4283,54歳,Self Enquiry,2,9分,Salaried,male,3.0,4.0,Super Deluxe,3.0,5,0,4,ΑVP,507990.0,離婚済み 自家用車あり 子供2人,54.0
795,4284,35歳,Self Enquiry,3,25分,Salaried,Fe Male,2.0,4.0,Deluxe,3.0,5,0,4,Manager,339990.0,未婚、車未所持、こども1人,35.0
796,4285,40代,Company Invited,2,27分,Small Business,Ｆｅｍａｌｅ,2.0,4.0,Deluxe,3.0,2,1,3,Manager,343185.0,離婚済み／乗用車なし／子供1人,45.0
797,4286,26歳,Self Enquiry,1,960秒,Small Business,Female,3.0,5.0,basic,3.0,2,0,3,Executive,305205.0,結婚済み 自動車所有 こども2人,26.0
798,4287,40歳,Self Enquiry,2,1800秒,Salaried,Ｍａｌｅ,2.0,4.0,Deluxe,3.0,2,1,3,Manager,376920.0,未婚 車未所持 子供1人,40.0
799,4288,五十一歳,Company Invited,1,1320秒,Salaried,Male,2.0,4.0,Deluxe,3.0,5,1,2,Manager,327855.0,未婚 乗用車所持 子供1人,51.0
800,4289,34際,Company Invited,1,540秒,Small Business,Female,1.0,4.0,Basic,3.0,2,1,2,Executive,273495.0,離婚済み 自家用車なし 無子,34.0
801,4290,25歳,Self Enquiry,1,16分,Small Business,Ｍａｌｅ,2.0,4.0,Deluxe,3.0,6,0,3,Manager,339390.0,結婚済み	車未所持	子供1人,25.0
802,4291,50歳,Self Enquiry,1,17分,Small Business,Ｍａｌｅ,3.0,4.0,Deluxe,3.0,4,0,4,Manager,月収40.0万円,未婚 自家用車なし 子供2人,50.0
803,4292,20歳,Company Invited,1,,Small Business,female,2.0,4.0,Basic,3.0,3,0,3,Executive,298635.0,"独身,車未所持,こども1人",20.0
804,4293,50代,Company Invited,1,6分,Small Business,Male,2.0,4.0,Standard,3.0,年に5回,0,4,Senior Manager,353250.0,結婚済み 自動車所有 こども1人,55.0
805,4294,50際,Self Enquiry,1,900秒,Small Business,Male,2.0,4.0,deluxe,3.0,3,0,3,Manager,374580.0,未婚、自動車未所有、子供有り(1人),50.0
806,4295,二十八歳,Self Enquiry,1,15分,Small Business,Female,2.0,4.0,basic,3.0,2,0,3,Executive,316725.0,独身／車未所持／子供有り 1人,28.0
807,4296,32才,Self Enquiry,1,16分,Small Business,male,2.0,4.0,Basic,3.0,3,0,3,Executive,314385.0,未婚、車未所持、子供1人,32.0
808,4297,３２歳,Company Invited,1,16分,Large Business,female,3.0,4.0,Basic,3.0,3,0,4,Executive,314115.0,"離婚済み
車未所持
こども2人",32.0
809,4298,30歳,Self Enquiry,1,8分,Large Business,Male,2.0,4.0,Basic,3.0,5,0,3,Executive,260490.0,離婚済み、車所持、子供1人,30.0
810,4299,47歳,Self Enquiry,1,16分,Large Business,Male,2.0,4.0,Basic,3.0,5,0,3,Executive,348600.0,結婚済み 自動車未所有 1児,47.0
811,4300,32歳,Self Enquiry,1,25分,Small Business,Female,3.0,4.0,Basic,3.0,3,0,3,Executive,月収31.0万円,独身 自動車所有 2児,32.0
812,4301,46歳,Company Invited,1,13分,Small Business,Female,3.0,4.0,Deluxe,3.0,5,0,3,Manager,月収40.0万円,未婚	車保有	子供2人,46.0
813,4302,30際,Company Invited,1,,Small Business,Male,2.0,5.0,Basic,3.0,3,0,4,Executive,306315.0,独身／車保有なし／子供1人,30.0
814,4303,31歳,Self Enquiry,1,9分,Small Business,Male,3.0,4.0,Basic,3.0,年に2回,0,4,Executive,320610.0,離婚済み、自動車所有、こども2人,31.0
815,4304,32歳,Self Enquiry,1,,Salaried,ＦＥＭＡＬＥ,2.0,5.0,Basic,3.0,2,0,4,Exеcutive,月収30.0万円,独身 車所持 子供1人,32.0
816,4305,40歳,Self Enquiry,1,10分,Salaried,Male,3.0,4.0,Deluxe,3.0,3,0,4,Manager,月収40.0万円,結婚済み、自家用車なし、2児,40.0
817,4306,37歳,Company Invited,1,7分,Salaried,Female,2.0,5.0,Basic,3.0,5,0,4,Executive,311805.0,未婚／車なし／こども1人,37.0
818,4307,３６歳,Company Invited,1,,Salaried,Male,2.0,4.0,Deluxe,3.0,2,0,4,Manager,377790.0,未婚、車所持、子供1人,36.0
819,4308,41歳,Self Enquiry,1,33分,Salaried,Female,2.0,5.0,Basic,3.0,2,0,4,Manager,343395.0,離婚済み　自動車未所有　こども1人,41.0
820,4309,44歳,Self Enquiry,1,1020秒,Salaried,MALE,2.0,4.0,Deluxe,3.0,3,0,3,Manager,344130.0,未婚/車未所持/1児,44.0
821,4310,25歳,Self Enquiry,1,28分,Salaried,male,2.0,4.0,Basic,4.0,3,0,4,Executive,307590.0,結婚済み、車所持、子供1人,25.0
822,4311,四十九歳,Self Enquiry,1,480秒,Salaried,Male,2.0,4.0,Standard,3.0,2,0,4,Senior Manαger,429015.0,未婚/自動車未所有/子供有り 1人,49.0
823,4312,３５歳,Self Enquiry,1,480秒,Salaried,Female,3.0,4.0,Basic,3.0,1,0,4,Executive,310785.0,独身 自動車所有 子供2人,35.0
824,4313,42歳,Self Enquiry,1,23分,Salaried,male,2.0,4.0,Deluxe,3.0,2,0,4,Manager,,結婚済み/自動車所有/子供1人,42.0
825,4314,,Self Enquiry,1,1020秒,Salaried,Male,3.0,4.0,Basic,3.0,7,0,5,Executive,315465.0,独身、自動車所有、こども2人,
826,4315,36歳,Company Invited,1,33分,Salaried,female,2.0,5.0,Deluxe,3.0,年に3回,0,3,Manager,325560.0,結婚済み／車未所持／こども1人,36.0
827,4316,34歳,Company Invited,2,14分,Small Business,FEMALE,3.0,3.0,Standard,3.0,1,0,2,Senio𝙧 Manαger,392535.0,結婚済み 車所持 子供有り(2人),34.0
828,4317,32歳,Company Invited,2,900秒,Small Business,MALE,3.0,3.0,Standard,4.0,年に2回,0,1,Senior Manager,340515.0,結婚済み 車所持 こども2人,32.0
829,4318,31歳,Company Invited,2,16分,Salaried,ｆｅｍａｌｅ,3.0,3.0,Deluxe,3.0,3,0,2,Manager,313245.0,結婚済み、車所持、子供2人,31.0
830,4319,51歳,Self Enquiry,2,1860秒,Small Business,Male,3.0,3.0,Standard,4.0,2,0,2,Senior Manager,370080.0,結婚済み 車保有なし こども2人,51.0
831,4320,３０代,Company Invited,2,9分,Small Business,Male,3.0,3.0,Basic,3.0,3,0,2,Executive,254835.0,"独身,自家用車あり,2児",35.0
832,4321,,Self Enquiry,2,780秒,Salaried,male,3.0,3.0,Deluxe,3.0,4,0,1,Manager,,結婚済み／車未所持／こども2人,
833,4322,36歳,Self Enquiry,2,900秒,Small Business,Male,3.0,4.0,Deluxe,3.0,2,0,2,Manager,314310.0,"結婚済み,自動車未所有,こども2人",36.0
834,4323,36歳,Self Enquiry,2,36分,Salaried,Ｍａｌｅ,3.0,3.0,Standard,3.0,年に5回,0,2,Senior Manager,383190.0,結婚済み、乗用車なし、子供2人,36.0
835,4324,34歳,Company Invited,2,16分,Small Business,ｍａｌｅ,3.0,4.0,Standard,3.0,年に2回,0,1,Senior Manager,月収40.0万円,離婚済み、車所持、子供2人,34.0
836,4325,３８歳,Self Enquiry,2,12分,Small Business,Male,3.0,4.0,Basic,3.0,年に3回,0,1,Executive,月収30.0万円,離婚済み、自動車所有、こども2人,38.0
837,4326,30歳,Self Enquiry,2,780秒,Small Business,female,3.0,4.0,Deluxe,3.0,3,0,2,Manager,月収34.0万円,未婚 車未所持　子供有り 2人,30.0
838,4327,二十七歳,Self Enquiry,2,540秒,Small Business,Female,3.0,3.0,Basic,3.0,2,0,1,Executive,318165.0,離婚済み、自家用車あり、こども2人,27.0
839,4328,40代,Self Enquiry,2,28分,Salaried,MALE,3.0,3.0,Deluxe,3.0,2,0,2,Manager,326865.0,結婚済み 車未所持 こども2人,45.0
840,4329,36歳,Self Enquiry,2,17分,Small Business,ｍａｌｅ,3.0,4.0,Deluxe,3.0,2,0,1,Manager,343710.0,離婚済み 車未所持 子供2人,36.0
841,4330,38歳,Company Invited,2,16分,Salaried,FEMALE,3.0,3.0,Super Deluxe,3.0,3,0,1,AVP,388770.0,"結婚済み,車未所持,こども2人",38.0
842,4331,27歳,Self Enquiry,2,7分,Small Business,Female,2.0,4.0,DELUXE,3.0,2,0,4,Manager,311325.0,離婚済み、車未所持、1児,27.0
843,4332,50代,Self Enquiry,1,9分,Salaried,MALE,1.0,3.0,King,3.0,年に6回,0,5,VP,556065.0,結婚済み　車所持 子供無し,55.0
844,4333,23才,Company Invited,3,16分,Small Business,Ｆｅ　Ｍａｌｅ,2.0,4.0,STANDARD,4.0,2,1,3,Senior Manager,月収40.0万円,未婚、車保有なし、子供1人,23.0
845,4334,48歳,Self Enquiry,3,15分,Small Business,Female,2.0,4.0,Basic,3.0,1,1,3,Executive,月収25.0万円,結婚済み／自動車未所有／子供1人,48.0
846,4335,54歳,Self Enquiry,2,33分,Salaried,FEMALE,3.0,3.0,Deluxe,3.0,年に4回,0,1,Manager,340695.0,離婚済み、車未所持、2児,54.0
847,4336,40際,Company Invited,3,,Salaried,Male,3.0,3.0,Deluxe,3.0,3,0,2,Manager,月収31.0万円,"結婚済み
車所持
2児",40.0
848,4337,三十一歳,Company Invited,2,16分,Salaried,Female,3.0,3.0,Deluxe,3.0,3,0,2,Mαnager,354330.0,結婚済み、乗用車所持、子供2人,31.0
849,4338,44歳,Self Enquiry,2,8分,Salaried,female,3.0,4.0,DELUXE,3.0,5,0,1,Manager,345885.0,"離婚済み,乗用車所持,子供2人",44.0
850,4339,46歳,Company Invited,2,10分,Salaried,Male,3.0,3.0,Deluxe,3.0,年に4回,0,1,Manager,,"独身,車未所持,子供2人",46.0
851,4340,40歳,Company Invited,1,1080秒,Salaried,Female,3.0,3.0,SUPER DELUXE,3.0,3,0,2,AVP,413445.0,結婚済み、自家用車あり、子供2人,40.0
852,4341,44歳,Self Enquiry,1,9分,Small Business,male,3.0,4.0,Basic,3.0,3,0,1,Executive,320715.0,独身、車未所持、子供2人,44.0
853,4342,55歳,Self Enquiry,1,11分,Salaried,male,3.0,4.0,Basic,3.0,2,0,1,Executive,327315.0,"独身,車所持、子供2人",55.0
854,4343,38歳,Self Enquiry,1,600秒,Small Business,MALE,3.0,3.0,Deluxe,3.0,3,0,1,Manager,303885.0,離婚済み、車未所持、子供2人,38.0
855,4344,39歳,Self Enquiry,1,8分,Salaried,Male,3.0,4.0,Basic,3.0,4,0,1,Executive,397275.0,結婚済み 自動車所有 子供2人,39.0
856,4345,31歳,Self Enquiry,1,8分,Small Business,Ｆｅｍａｌｅ,2.0,4.0,Basic,3.0,2,0,4,Executive,268545.0,結婚済み、自動車所有、子供1人,31.0
857,4346,59際,Self Enquiry,1,31分,Small Business,Ｆｅｍａｌｅ,2.0,4.0,Super Deluxe,3.0,1,0,5,AVP,410550.0,離婚済み、自家用車あり、子供1人,59.0
858,4347,３６歳,Company Invited,1,27分,Salaried,male,2.0,4.0,deluxe,3.0,3,0,4,Manager,341130.0,未婚、車未所持、子供1人,36.0
859,4348,37歳,Self Enquiry,2,31分,Salaried,Female,3.0,3.0,Deluxe,4.0,2,0,2,Manager,497790.0,独身、車所持、2児,37.0
860,4349,18際,Self Enquiry,2,14分,Salaried,Female,3.0,4.0,Basic,3.0,3,0,2,Executive,320460.0,未婚、車保有なし、こども2人,18.0
861,4350,50歳,Self Enquiry,2,18分,Small Business,FEMALE,2.0,3.0,Super Deluxe,4.0,,0,4,AVP,541140.0,独身、車所持、子供の数不明,50.0
862,4351,45歳,Company Invited,1,15分,Small Business,MALE,3.0,4.0,Basic,3.0,5,0,1,Exеcutive,268335.0,離婚済み 車未所持 子供2人,45.0
863,4352,32歳,Company Invited,1,960秒,Small Business,Male,3.0,3.0,Basic,3.0,1,0,1,Executive,275745.0,離婚済み、自動車未所有、こども2人,32.0
864,4353,26歳,Company Invited,3,7分,Small Business,Ｍａｌｅ,2.0,5.0,Deluxe,3.0,2,0,2,Manager,309375.0,未婚 車保有 子供1人,26.0
865,4354,29歳,Company Invited,3,28分,Small Business,Male,2.0,5.0,DELUXE,3.0,年に3回,0,2,Manager,359790.0,未婚　乗用車なし　こども1人,29.0
866,4355,47歳,Company Invited,2,29分,Small Business,Female,2.0,5.0,Deluxe,3.0,年に4回,0,2,Manager,月収31.0万円,独身／自動車未所有／子供有り(1人),47.0
867,4356,45歳,Self Enquiry,1,13分,Salaried,Male,2.0,5.0,King,3.0,1,0,5,VP,573150.0,結婚済み／車所持／こども1人,45.0
868,4357,32歳,Self Enquiry,2,6分,Large Business,Fe Male,3.0,5.0,Standard,3.0,2,0,3,Senior Manager,432255.0,未婚 車保有なし 子供有り 2人,32.0
869,4358,56歳,Self Enquiry,2,16分,Small Business,male,3.0,5.0,Super Deluxe,3.0,7,0,3,AVP,月収40.0万円,結婚済み 車未所持 こども2人,56.0
870,4359,37歳,Company Invited,3,1560秒,Small Business,fe male,2.0,5.0,Deluxe,3.0,2,0,4,Manager,337410.0,未婚/車所持/こども1人,37.0
871,4360,33歳,Company Invited,2,15分,Small Business,Male,2.0,5.0,basic,3.0,7,0,4,Executive,月収32.0万円,独身/自動車所有/子供1人,33.0
872,4361,35歳,Self Enquiry,2,1440秒,Small Business,Male,2.0,5.0,Deluxe,3.0,3,0,4,Manager,362325.0,結婚済み、自動車未所有、子供1人,35.0
873,4362,34歳,Company Invited,2,6分,Small Business,female,3.0,5.0,standard,3.0,年に7回,0,3,Senior Manager,月収40.0万円,"独身,車所持,子供2人",34.0
874,4363,21歳,Self Enquiry,2,17分,Salaried,Female,2.0,5.0,Basic,3.0,3,0,4,Executive,301905.0,離婚済み、車保有、1児,21.0
875,4364,27才,Company Invited,2,1020秒,Salaried,Male,2.0,5.0,Deluxe,3.0,2,0,3,Manager,月収31.0万円,離婚済み、車未所持、1児,27.0
876,4365,39才,Self Enquiry,2,15分,Salaried,Male,3.0,5.0,Basic,3.0,2,0,4,Executive,月収34.0万円,結婚済み 車所持 こども2人,39.0
877,4366,22歳,Self Enquiry,2,16分,Salaried,Male,2.0,5.0,Basic,3.0,3,0,4,Executive,月収25.0万円,独身、車なし、こども1人,22.0
878,4367,31歳,Self Enquiry,1,420秒,Small Business,female,2.0,5.0,BASIC,3.0,2,0,1,Manager,月収32.0万円,独身、車未所持、子供有り(1人),31.0
879,4368,２２才,Self Enquiry,1,840秒,Salaried,female,1.0,5.0,BASIC,3.0,3,0,2,Executive,月収30.0万円,結婚済み、車未所持、子供なし,22.0
880,4369,34歳,Self Enquiry,1,480秒,Salaried,male,1.0,5.0,BASIC,3.0,7,0,1,Executive,265710.0,結婚済み 車未所持 子供なし,34.0
881,4370,50歳,Self Enquiry,1,11分,Large Business,Female,2.0,5.0,King,4.0,2,0,4,VP,月収52.0万円,結婚済み、自家用車なし、子供有り 1人,50.0
882,4371,三十三歳,Self Enquiry,1,16分,Small Business,FEMALE,3.0,5.0,Standard,3.0,3,0,3,Senior Manager,395895.0,"結婚済み、車所持,子供有り 2人",33.0
883,4372,20歳,Self Enquiry,1,600秒,Small Business,ｆｅｍａｌｅ,2.0,5.0,Basıc,4.0,3,0,3,Executive,307590.0,結婚済み 車所持 子供1人,20.0
884,4373,３７歳,Self Enquiry,1,,Large Business,MALE,2.0,5.0,Deluxe,3.0,3,0,4,Manager,294975.0,結婚済み 車所持　こども1人,37.0
885,4374,２５歳,Self Enquiry,1,21分,Small Business,Female,2.0,5.0,Deluxe,3.0,3,0,4,Manage𝙧,316440.0,結婚済み 自家用車あり こども1人,25.0
886,4375,37歳,Company Invited,1,,Small Business,Ｍａｌｅ,2.0,5.0,DELUXE,3.0,1,0,3,Manager,307290.0,結婚済み 自動車所有 子供1人,37.0
887,4376,58歳,Self Enquiry,1,1920秒,Small Business,Female,3.0,4.0,Super Deluxe,4.0,2,0,3,AVP,520050.0,結婚済み、自動車所有、子供の数不明,58.0
888,4377,51歳,Self Enquiry,1,960秒,Salaried,Male,2.0,5.0,Deluxe,3.0,3,0,3,Manager,317565.0,結婚済み 自動車未所有 子供有り(1人),51.0
889,4378,36歳,Company Invited,1,2040秒,Salaried,Male,2.0,5.0,DELUXE,3.0,3,0,3,Manager,327495.0,離婚済み 車未所持 こども1人,36.0
890,4379,34歳,Company Invited,1,8分,Salaried,Fe Male,2.0,5.0,Standard,3.0,1,0,3,Senior Manager,365475.0,未婚 自動車所有 こども1人,34.0
891,4380,54歳,Self Enquiry,1,8分,Large Business,Female,2.0,5.0,Basic,3.0,6,0,1,Executive,447495.0,結婚済み、自動車所有、子供の数不明,54.0
892,4381,37歳,Company Invited,2,18分,Small Business,Male,2.0,5.0,BASIC,3.0,6,1,4,Executive,334920.0,結婚済み 自動車未所有 子供1人,37.0
893,4382,27歳,Self Enquiry,1,14分,Small Business,Male,2.0,5.0,basic,3.0,3,0,3,Executive,月収31.0万円,結婚済み、車未所持、子供有り(1人),27.0
894,4383,30代,Self Enquiry,2,540秒,Salaried,MALE,2.0,6.0,Deluxe,3.0,4,1,4,Manager,365655.0,結婚済み、車未所持、子供有り(1人),35.0
895,4384,47歳,Self Enquiry,1,15分,Small Business,Male,2.0,3.0,Basic,3.0,5,0,2,Executive,257505.0,結婚済み、自動車未所有、子供ゼロ,47.0
896,4385,二十七歳,Company Invited,2,12分,Small Business,female,1.0,5.0,Deluxe,3.0,1,0,3,Manager,336345.0,"離婚済み,車所持,子供なし",27.0
897,4386,41歳,Company Invited,1,360秒,Salaried,Female,2.0,4.0,Super Deluxe,3.0,半年に1回,0,2,AVP,521325.0,独身、自動車未所有、子供なし,41.0
898,4387,38歳,Self Enquiry,2,7分,Small Business,Male,3.0,4.0,basic,3.0,年に2回,0,2,Executive,321300.0,独身 車なし 子供2人,38.0
899,4388,35歳,Company Invited,2,1380秒,Salaried,MALE,2.0,2.0,Standard,3.0,3,0,1,Manager,356805.0,未婚、車未所持、子供1人,35.0
900,4389,38歳,Self Enquiry,2,23分,Salaried,Female,2.0,2.0,Deluxe,3.0,7,0,2,Manager,332460.0,結婚済み 車未所持 子供1人,38.0
901,4390,40歳,Company Invited,3,24分,Salaried,Female,2.0,,Deluxe,3.0,年に2回,0,2,Manager,328770.0,離婚済み、自動車未所有、1児,40.0
902,4391,２６歳,Self Enquiry,2,24分,Small Business,female,2.0,,Deluxe,3.0,1,0,2,Manager,月収30.0万円,結婚済み／車所持/子供1人,26.0
903,4392,４９才,Company Invited,2,13分,Small Business,Male,2.0,3.0,Standard,3.0,2,0,2,Senior Manager,375180.0,結婚済み 車保有 こども1人,49.0
904,4393,38歳,Self Enquiry,2,27分,Small Business,Female,1.0,4.0,Deluxe,4.0,1,0,3,AVP,月収48.0万円,離婚済み、車未所持、子供なし,38.0
905,4394,28際,Self Enquiry,1,15分,Small Business,Male,1.0,4.0,Ѕtandard,5.0,1,0,4,Senior Manager,365700.0,"結婚済み,車保有,子供無し",28.0
906,4395,５０代,Company Invited,1,22分,Large Business,FE MALE,1.0,4.0,STANDARD,4.0,年に2回,0,4,Senior Manager,388440.0,未婚、車所持、子供なし,55.0
907,4396,20代,Self Enquiry,1,16分,Large Business,Female,3.0,4.0,Basic,3.0,2,0,4,Executive,,独身、乗用車なし、子供なし,25.0
908,4397,28才,Company Invited,1,720秒,Small Business,Ｍａｌｅ,2.0,2.0,Deluxe,3.0,3,0,2,Manager,358395.0,"未婚,自動車未所有,子供1人",28.0
909,4398,50代,Self Enquiry,1,7分,Salaried,Male,1.0,400.0,Standard,4.0,5,0,3,Senior Manager,373230.0,"結婚済み,車所持,子供なし",55.0
910,4399,40代,Company Invited,1,16分,Salaried,MALE,1.0,4.0,Standard,4.0,1,0,3,Senior Manager,285105.0,結婚済み 車所持 子供ゼロ,45.0
911,4400,37歳,Self Enquiry,3,13分,Salaried,ｍａｌｅ,1.0,4.0,Standard,4.0,2,1,4,Senior Managеr,376365.0,結婚済み/車所持/子供なし,37.0
